759	ou sui je ? Par foi, ce est anchantement 	ou sui ge:|par foi ce est enchantement 	776|777
760	que je voi, 	que ie uoi. 	778
761	car orandroit je me couchai desouz l’ombre d’un pomier en une forest. 	Car orendroit |que ge me colchai dormir. desouz lombre dun pommier en une forest 	779|780
762	et or me sui ci trouvez 	et or me sui ci trouuez. 	781
763	ne sai en chastel ou en forteresce ou en tel leu	ne sai en chastel ou en forteresce. |et en tel lieu 	782|783
764|765	ou je ne connois home ne fame. |Par foi, 	ou ge ne connois home home ne fame. par foi 	784
766	ou je sui enfantosmez 	ou ge sui enfantosmez 	785
767	ou je ne sai que dire de moi. » 	ou ge ne sai que dire de moi. 	786
768	Lors li sovient de Lion 	lors li souuient de lyon 	787
769	qui delez lui ert couchiez, 	qui lez lui ert couchiez. 	788
770	si resgarde entor lui	Si regarde entour lui 	789
771	por savoir 	por sauoir 	790
772	s’il le trouvast; 	sil le trouast. 	791
773	et quant il voit 	Et quant il uoit	792
774	qu’il n’i est mie, 	quil ni est mie. 	793
775	si est tant dolanz 	si est tant dolenz 	794
776	qu’il ne set 	que il ne set	795
777	qu’il doie dire, 	quil doie dire. 	796
778	et dist 	et dit 	797
779	que deable l’ont aporté ça. 	que dyables lont aporte ca. 	798
780	Aprés ne demoura gueres 	Apres ce ne demora gueres 	799
781	qu’il vit l’uis de la chambre ouvrir; 	quil uit luis de la chambre ouurir. 	800
782	si entra laienz une damoisele 	Si entra laienz une damoisele. 	801
783	qui li aporta a mengier a grant planté. Il la salue, 	qui li aporta a menger a grant plente. il la salue 	802
784	quant il la voit venir 	quant il la uoit uenir 	803
785	et ele ausi lui. « Damoisele, fait il, par la riens ou monde 	et ele aussi lui. Damoisele fet il par la foi |que uous deuez a la riens el monde 	804|805
786	que vos plus amez, dites moi 	que uous plus amez. dites moi 	806
787	ou je suis. — Sire, fait ele, vos estes el chastel de la Charrete 	ou ge sui. Sire fet ele: uous estes el chastel de la charrete. 	807
788	qui siet a l’antree de Gorre. » 	qui siet avlentree de gorre. 	808
789	Et il se seingne de la merveille 	Et il se saigne de la merueille 	809
790	que il a. « Sainte Marie, fait il, 	que il a. Sainte marie : fait il. 	810
791|792	qui m’i amena ? — Sire, fait ele, |ce ne vos dirai je mie; 	qui mi amena. Sire fet ele ce ne uous dirai ge mie. 	811
793|794	mais mengiez |et efforciez vos 	Mes mengiez et esforciez uous. 	812
795	et vous couchiez 	Et uous couchiez	813
796	quant vos plaira en cel lit 	quant uous plera. en cel lit 	814
797	qui assez est biax et riches. — 	qui assez est biaux et riches.	815
798	Et de Lion, dame,	Et de lyon. damoisele sauez uous nules noueles. 	816
799|800	car me dites nouveles, |se vos savez. — 	Car me dites se uous en sauez. 	817
801|802	Si m’aïst Diex, sire, fait ele, je |ne sai 	Si mait diex. sire fet ele ge ne sai cil lyomiax est. 	818
803	ou Lioniax est 		
804	ne onques n’en or parler a mon esciant 	ne onques mes nen oy parler a mon escient.	819
805	et 	et 	820
806	por ce ne vos en sai ge dire voir ne mançonge. » 	por ce ne uous en sai ge dire |uoir ne menchonge.	821|822
807	Quant il oit 	quant il 	823
808	que il est einsi del tout desvoiez, 	ot quil est einssi del tout desuoiez. 	824
809	si ne set que dire, 	si ne set	825
810	mais toutes voies manjue	que dire. mes touteuoies meniue 	826
811	et s’asiet 	et sasiet 	827
812	por ce qu’il n’avoit de tot le jor mangié: 	por ce |quil nauoit de tout le iour mengie. 	828|829
813	si manjue dolanz et courouciez. 	si meniue dolenz et courouciez. 	830
814	Et quant il a mangié, 	Et quant il a maingie 	831
815	si vient laienz I. vallez 	si uint laienz .i. uallet 	832
816	qui le deschausclce 	qui le deschauce. 	833
817	et il i se couche maîntenant en J. lit 	et se couche maintenant en .i. lit 	834
818	qui estoit faiz en mi la sale. 	qui estoit fez enmi la sale. 	835
819	Si dormi mauvesement toute la nuit, 	Si dormi mauuesement toute la nuit. 	836
820	quar onques ne fina de penser a lui et a Lionel, 	Car onques ne fina de penser a lui et a lyon 	837
821	si pensa toute la nuit 	Si passa en tel maniere tote la nuit	838
822	que onques ne dormi ne reposa. a A l’andemain aprés ore de prime, 	que onques ne dormi ne ne reposa. A Lendemain apres heure de prime. 	839
823	quant li solauz fu levez, vindrent a lui les III. dames 	quant li soleus fu leuez uindrent a lui. les. .iii. dames	840
824	qui laienz l’orent. aporté et furent vestues et acesmees si richement 	qui laienz loient aporte. |et furent uestues et acesmees si richement 	841|842
825	que nule mielz. 	que nule miex. 	843
826	Et quant eles furent entrees en la chambre, 	Et quant eles furent entrees en la chambre 	844
827	si parla cele des Ill. 	si parla cele des .iii. 	845
828	qui roine estoit : « Sire chevaliers, vos estes en nostre prison, 	qui royne estoit. |et dist . Sire cheualiers uous estes en nostre prison. 	846|847
829	mais d’itant vos est il bien avenu 	Mes de tant uous est bien auenu 	848
830	que la raençon sera legiere. — Dame, fait il, dites la 	que la raenchon sera legere. Dame fet il dites la. |et se ge	849|850
831	et se je me puis, je me raiembrai. — Sire, fait ele, la raençon est tele 	puis ge me raembrai sire |fet ele la raenchon est cele 	851|852
832	qu’il couvient 	que il couient 	853
833	que vos preingniez laquele 	que uous prengiez cele de nous 	854
834	que vos voldroiz de nos Ill. 	.iii. 	855
835	qui vos plaira; 	qui miex uous plera. 	856
836|837	et|se vos ne le volez faire 	Et se uous ne le uolez fere 	857
838	et vos soiez si orguilleux 	et uous soiez sa orgueilleus 	858
839|840	que nule de nos ne vos plaise, |vraiement sachiez 	que nul de nous ne uous plese. uraiement sachiez 	859
841	que vos n’istroiz jamais de ceanz, 	que uous nistrez iames de caienz. 	860
842	ainz i seroiz touz dis em prison. » 	ainz i serez a touz iors em prison.	861
843	Quant il oit 	quant il |ot 	862|863
844	que cele li part tel geu 	que cele li part tel gieu 	864
845	qu’il ne feroit en nule manniere, 	quil ne feroit en nule man̾e 	865
846	si le tient a molt grant despit; 	si le tient a molt grant despit 	866
847	si respont touz courouciez: « Dame, sui je donc si a vos 	Si respont|com correciez dame sui ge 	867|868
		dont si a uous 	869
848	qu’il couvient 	que il couient	870
849	que je face amie, voille ou non, 	que ie face amie uoille ou non. 	871
850	ou que je remaingne em prison ? — 	ou que ge remaingne em prison. Ia diex ne mait 	872
851|852	Oïl, fait ele. — |Ja Diex ne m’aïst, fait il, 	fet il . 	873
853|854	se je mielz |n’amoie estre em prison XX. anz 	se ge miex namoie estre em prison. xx. 	874
855	que je de nule de vos Ill. feisse m’amie, 	anz |que ge de nule de uous .iii. feisse mamie. 	875|876
856	car trop me seroie abessié, 	Car tant me seroie abessie. 	877
857	que tuit cil 	que tuit cil 	878
858	qui sont fors Deu ne me porroient amender. — Voire, fait ele, 	qui sont fors dieu : |nel me porroient amender. uoire: 	879|880
859	si avez vos ce dit. 	fet ele sire. auez uous ce dit. 	881
860	Par mon chief, mar le deistes ! Onques chose ne deistes 	par mon chief mal le deistes. |connques ne deites chose 	882|883
861	qui tant vos coustast 	qui tant uous coustast 	884
862	conme ceste fera. » 	comme ceste fera. 	885
863	Et il dist 	et il dit 	886
864	qu’il ne l’an chaut; 	qil ne len chault. 	887
865	si se revait couchier en son lit assez plus courrouciez que devant 	si se reuet coucher en son lit. assez plus courrociez |que deuant. 	888|889
866	et dist a soi meismes 	et dit a soi meismes 	890
867	qu’il voldroit mielz estre morz 	quil uoldroit miex estre ars. 	891
868	que il sa dame la roine	que il sa dame la royne 	892
869	qui est fontainne de biauté lessast por cels vielles pranre. 	qui est fontaine de biaute lessast |por ces uieilles prendre. 	893|894
870	Et celes s’em partent dolentes et couroucies de ce 	Et celes sem partent dolentes et correciees de ce 	895
871	qu’il les a ainsi refusees	quil les a einssi refusees. 	896
872|873	et le menacent moult |et dient 	Et le manacent molt. et dient 	897
874	que por ceste parole n’istra il jamais de prison la 	que por ceste parole nistra il iames de la prison 	898
875	ou il est; 	ou il est. 	899
876	ne Morgue ne l’avoit mie coneu 	Ne morgain ne lauoit mie coneu pour ce 	900
877	por ce qu’il avoit esté tonduz novelement. « 	quil auoit este tonse. nouelement. 	901
878	Par foi, fait la reine, 	par foi fait la royne. 	902
879	or i puet estre .X. anz 	or i puet estre .x. anz. 	903
880	qu’il n’en istra, 	quil nen istra 	904
881	s’il ne prant I. de nos III. — 	sil ne prent une de nous .iii.	905
882	Par foi, font les Il., ce volons nos bien. »	par foi font les autres |.ii ce uolons nous bien.	906|907
