789	Et il se seingne de la merveille 	Et il se seigne de la merueille 	708
790	que il a. « Sainte Marie, fait il, 	quil a. Haa saincte marie dit il 	709
791	qui m’i amena ? — Sire, fait ele, 	qui me y amena. 	710
792|793	ce ne vos dirai je mie; |mais mengiez 	Ce ne uous diray ie pas mes: mengez 	711
794|795	et efforciez vos |et vous couchiez 	et uous couchez en ce lit 	712
796	quant vos plaira en cel lit 	qui est emprez uous 	713
797	qui assez est biax et riches. — 	lequel est assez beau et riche. 	714
798|799	Et de Lion, dame,|car me dites nouveles, 	Haa damoiselle de lyonnel me dictes nouuelles 	715
800	se vos savez. — 	se uous en sauez riens 	716
801	Si m’aïst Diex, sire, fait ele, je 	Si maist dieu dit elle ie ne scay 	717
802|803	ne sai |ou Lioniax est 	qui est ce lyonnel: 	718
804	ne onques n’en or parler a mon esciant 	et oncques nen ouy parler. 	719
805|806	et |por ce ne vos en sai ge dire voir ne mançonge. » 	et pource ne uous en sauroie ie dire nulles nouuelles. 	720
807	Quant il oit 	Quant il 	721
808	que il est einsi del tout desvoiez, 	ot que ainsi est du tout desuoie il ne scait 	722
809	si ne set que dire, 	que dire: 	723
810|811	mais toutes voies manjue|et s’asiet 	mais toutesuoes mengut pource 	724
812	por ce qu’il n’avoit de tot le jor mangié: 	quil nauoit de tout le iour mengie.	725
813	si manjue dolanz et courouciez. 	Si mengue dollent et courrouche/ 	726
814	Et quant il a mangié, 	et quant il eust menge 	727
815	si vient laienz I. vallez 	si uint leans ung uarlet 	728
816	qui le deschausclce 	qui le deschausse 	729
817	et il i se couche maîntenant en J. lit 	et il se couche maintenant en ung lyt 	730
818	qui estoit faiz en mi la sale. 	qui estoit fait emmi la salle/ 	731
819	Si dormi mauvesement toute la nuit, 	si dormit la nuyt menlt mauueisement/ 	732
820	quar onques ne fina de penser a lui et a Lionel, 	car encques ne fina de penser a luy et a lyonnel 	733
821	si pensa toute la nuit 	Si passa en telle maniere toute la nuyt 	734
822	que onques ne dormi ne reposa. a A l’andemain aprés ore de prime, 	qu il ne dormist ne reposa. LEndemain apres heure de prime/ 	735
823	quant li solauz fu levez, vindrent a lui les III. dames 	quant le solleil fut leue uindrent a luy les .iii dames 	736
824	qui laienz l’orent. aporté et furent vestues et acesmees si richement 	qui leans le auoient fait aporter/ |si furent uestues si richement/ 	737|738
825	que nule mielz. 	que nul ne ueist oncques mieulx.	739
826	Et quant eles furent entrees en la chambre, 	Et quant en la chambre furent entrees 	740
827	si parla cele des Ill. 	si parla celle 	741
828	qui roine estoit : « Sire chevaliers, vos estes en nostre prison, 	qui royne estoit |et dist Sire cheualier uous estes en nostre prison/ 	742|743
829	mais d’itant vos est il bien avenu 	mes de|autant uous est il bien aduenu/ 	744|745
830	que la raençon sera legiere. — Dame, fait il, dites la 	que la raencon sera legiere. Dame fist il dictes la/ 	746
831	et se je me puis, je me raiembrai. — Sire, fait ele, la raençon est tele 	et se ie puis ie y mettray remede. Sire fist elle la raencon est telle, 	747
832	qu’il couvient 	quil cenuient 	748
833	que vos preingniez laquele 	que uous preigniez celle de nous trois 	749
834|835	que vos voldroiz de nos Ill. |qui vos plaira; 	qui mieulx uous plaira. 	750
836|837	et|se vos ne le volez faire 	Et se uous ne le uoulles faire/ 	751
838	et vos soiez si orguilleux 	et uous soyes si orguilleux 	752
839	que nule de nos ne vos plaise, 	que nulle de nous ne uous plaise/ 	753
840	vraiement sachiez 	uraiement sachies 	754
841	que vos n’istroiz jamais de ceanz, 	que uous nystres iamaiz de ceans/ 	755
842	ainz i seroiz touz dis em prison. » 	ains y seres tousiours en prison. 	756
843	Quant il oit 	Quant il ot ce 	757
844	que cele li part tel geu 	quelle luy parle tel ieu 	758
845	qu’il ne feroit en nule manniere, 	quil ne feroit en nulle maniere/ 	759
846	si le tient a molt grant despit; 	si le tinst a menlt grant despit/ 	760
847	si respont touz courouciez: « Dame, sui je donc si a vos 	et luy respont tout courouchie/ suis ie |si a uous 	761|762
848	qu’il couvient 	quil cenuiengne 	763
849	que je face amie, voille ou non, 	que ie faches amye uueilles ou non: 	764
850	ou que je remaingne em prison ? — 	ou que ie demeure en prison. 	765
851|852	Oïl, fait ele. — |Ja Diex ne m’aïst, fait il, 	Ouy fist elle Ia dieu ne maist fit il se ie naymeroie mielux 	766
853|854	se je mielz |n’amoie estre em prison XX. anz 	a estre en prison .xx. ans/ 	767
855	que je de nule de vos Ill. feisse m’amie, 	que ie feisse de nulle de uous mamie/ 	768
856	car trop me seroie abessié, 	car tant me seroie abessie	769
857	que tuit cil 	que tous ceulx 	770
858	qui sont fors Deu ne me porroient amender. — Voire, fait ele, 	qui sont fors dieu ne le me pouroient amender. Uoire fit elle 	771
859	si avez vos ce dit. 	aues uous ce dit/ 	772
860	Par mon chief, mar le deistes ! Onques chose ne deistes 	par mon chief mal le distes/ |car oncques chose ne dictes 	773|774
861	qui tant vos coustast 	qui autant uous coustast/ 	775
862	conme ceste fera. » 	comme ceste chose uous fera/ 	776
863	Et il dist 	et il dit 	777
864	qu’il ne l’an chaut; 	quil ne luy en chault 	778
865	si se revait couchier en son lit assez plus courrouciez que devant 	si sen reua coucher en son lyt plus courouchie |que deuant/ 	779|780
866	et dist a soi meismes 	si dist a soy mesmes 	781
867	qu’il voldroit mielz estre morz 	qu il uouldroit mieulx estre ars: 	782
868	que il sa dame la roine	qu il laissast sa dame la roine 	783
869	qui est fontainne de biauté lessast por cels vielles pranre. 	qui est fontaine de beaulte/ |pour ces uieilles prendre. 	784|785
870	Et celes s’em partent dolentes et couroucies de ce 	Et celles sen partent dollentes et courouchees de ce 	786
871	qu’il les a ainsi refusees	que ainsi les auoit reffusees. 	787
872|873	et le menacent moult |et dient 	Si le menachent menlt et dient 	788
874	que por ceste parole n’istra il jamais de prison la 	que pour ceste parolle/ |ne ystra il iamaiz de prison 	789|790
875|876	ou il est; |ne Morgue ne l’avoit mie coneu 	ne morgain ne lauoit pas cengneu/ 	791
877	por ce qu’il avoit esté tonduz novelement. « 	pour ce |quil auoit este tendu nouuellement. 	792|793
878	Par foi, fait la reine, 	Par ma foy fist la royne 	794
879	or i puet estre .X. anz 	or y peult estre .x.ans/ 	795
880	qu’il n’en istra, 	car il nen istra pas	796
881	s’il ne prant I. de nos III. — 	se il ne prent lunne de nous troys. 	797
882	Par foi, font les Il., ce volons nos bien. »	Par ma foy font elles ce uoullons nous bien.	798
