1034	que molt est bone	car moult est bonne	845
1035	Et ele dist qu’ele le trovera par tens	Et elle dit quelle le trouuera tantost	846
1036	et bien fera cest message;	et que bien fera ce message	847
1037	si s’en part atant de lui	si se part atant de luy	848
1038	et il s’en vet droit vers le chastel de Floego	et il sen ua tout droit|uers le chastel de fleogo	849|850
1039	si i vint a hore de prime	si y uint a heure de prime	851
1040	Et il esgarde es pres defors la vile	et il regarde es prez dehors la uille	852
1041	si voit molt grant gent entor le feu ou l’en devoit ardoir la suer Meleagan	si uoit moult grant gent entour ung feu	853
1042	et quant il aperçoit le feu	Et quant il aparceut le feu	854
1043	si a poor de la damoisele	si a paour de la damoisele	855
1044	Lors broche le cheval		
1045	et vint errant cele part tant com il puet del cheval traire		
1046|1047	Et quant il est venus jusque la|si esgarde	qui ia estoit amenee au feu	856
1048|1049	et voit la damoisele|qui ja estoit amenee al feu por destruire	pour destruire	857
1050	si estoit en pure sa chemise	si estoit en sa pure chemise	858
1051|1052	et le tenoient|VI	et la tenoient six pautonniers dune part	859
1053	pautonier		
1054|1055	trois d’une part|et trois d’autre;	et troys dautre	860
1056	si n’atendoient a geter le el feu fors le commandement as juges	si nactendoient a la gecter ou feu fors le commandement des uiges	861
1057	et ele ploroit trop durement	Et elle plouroit merueilleusement	862
1058	et regretoit Lancelot Ha	et regretoit lancelot	863
1059	gentilx chevaliers Lancelos	Haa lancelot gentilz cheualier De celle mesmes matiere	864
1060	kar pleust ore a nostre Salveor	que pleust ores a nostre seigneͬ	865
1061	que vos seuissiés ceste novele	que uous sceussez ceste nouuelle	866
1062	si fuissiés pres de ci a demie lieue! Certes a l’aide de Dieu	et que feussez a demye lieue pres de cy|et certes a maide de dieu	867|868
1063	et de la vostre seroie je encore anuit rescosse malgré tos mes enemis	et de la uostre seroye ie encor ennnuyt rescousse malgre tous mes ennemys	869
1064	Mais vos ne le savés pas a	et si ne li scauez pas	870
1065	si me covendra ore morir por la vie	si me conuiendra ores mourir|pour la uie	871|872
1066	que je vos sauvai emprés Dieu;	que ie uous sauuay	873
1067	mais certes il ne m’en poise pas tant por moi com il fet por le coros	mais certes il ne men poist pas tant|pour moy comme il fait	874|875
1068|1069	que vos en avrois|quant vos le savrois	pour le corroux	876
1070	Mais ce me reconforte molt	Mais ce me reconforte moult	877
1071	que je sai bien	car ie scay bien	878
1072	que les damoiseles gaaigneront tant en ma mort	que les damoiseles|qui queront tant en ma mort	879|880
1073	que jamés nule ne vos requerra d’aide	que iamais nulle ne uous requerra daide	881
1074	que vos li faillois tant com il vos remenbre de moi	a|qui uous faillez tant quil uous rememberra de moy	882|883
1075	kar vostre cuers est	Car uostre cuer est	884
1076	si frans qu’il ne puet estre sans trop grant merites rendre a totes celes	si franc quil ne puet estre sans trop grant merite rendre a toutes celles	885
1077	qui de par moi se reclaiment:	qui de par moy uous reclament	886
1078	si m’est avis qu’il m’est molt miels a m’ame de morir por loialté fere	Si mest adius quil est moult mieulx a ma uie de mourir|pour si hault affaire	887|888
1079	et por geter de prison	et pour gecter de prison	889
1080	si vaillant home comme vos	si uaillant homme comme uous estes	890
1081	que vos fuissiés mors par la desloialté de Meleagan	que uous feussez mort par la desleaute de meleagan	891
1082	qui en prison vos avoit mis par traïson	qui en prison uous auoit mis par traison	892
1083	Ensi disoit la damoisele molt tendrement plorant	Ainsi disoit la damoisele moult tendement plourant	893
1084	et lors vint Lancelos poignant cele part ou il la vit:	Et lors uint lancelot poiguant celle part ou il la uit	894
1085	si dist a cels	si dist a ceulx	895
1086|1087	qui le tenoient Laissiés la damoisele! — Por quoi|sire	qui la tiennent laissez la damoisele par courtoisie	896
1088|1089	fet J|chevaliers armés	Et ung cheualier arme sault auant	897
1090	qui avant saut	et dist	898
1091|1092	le lairons nos|— Por ce	pour quoy la lairrons nous	899
1093|1094	fet il|que vos n’avés droit en li por fere mal	par ce fait il queͥ uous nauez droit de la faire mourir	900
1095	—		
1096|1097	Si avons|fet cil	Si auons fait il	901
1098|1099	si grant|que nos l’avons atainte de murdre	car ie lay actainte dung meurtre	902
1100	dont je l’apelai	dont ie lapellay	903
1101	et ele s’en offri a deffendre	et elle sen offry deffendre	904
1102	mais ele ne trova onques	mais elle ne trouua oncquez	905
1103	qui por li en prist escu	qui pour lie en prist escu	906
1104	et ce n’est pas merveille	et ce nest pas de merueilles	907
1105|1106	que chescuns set bien quele en a desloialment ovré|— De quoi	car chascun sceit bien quelle en a desloyaument ouure de quoy fait lancelot	908
1107|1108	fet Lancelos|— De ce	De ce fait il quelle deliura lancelot	909
1109	fet il		
1110|1111	qu’ele delivra Lancelot por Meleagan ocirre|son frere	pour occire meleagant son frere	910
1112	— Se vos		
1113|1114	fet Lancelos|osiés mostrer qu’ele eust fet traïson ne murdre	Se uous ousiez monstrer fait lancelot quelle ait fait traison ne murmure	911
1115|1116	je seroie pres del deffendre|—	ie suys prest du deffendre	912
1117|1118	Qui estes vos|fet cil	Oui estes uous fait il	913
1119|1120	— Uns chevaliers sui|fet Lancelos	Ie suys ung cheualier fait il	914
1121	qui vieng ceste part por ceste damoisele deffendre	qui uiens ceste part|pour deffendre ceste damoisele	915|916
1122	— Par foi		
1123|1124	fet cil|se je voloie	par foy sire fait il	917
1125	il ne m’en covendroit ja combatre	il ne men conuiendroit ia combatre	918
1126	kar des ier en est ! ele atainte	si ie uouloye|Car ia pieca en est elle ataincte	919|920
1127	puis qu’ele ne pot trover	puis quelle na peu trouuer	921
1128	qui la deffendist	qui la deffende	922
1129	mais je sent ma querele a	mais ie sens ma querele a	923
1130	si loial	si loyal	924
1131	et si droituriere qu’il n’a chevalier el monde vers cui je ne l’osaise bien prover au	et si droiturier quil ny a cheualier ou monde uers	925
1132	grant droit	qui ie ne losasse bien prouuer au grant droit	926
1133	que je i ai	que ie y ay	927
1134	— En non Dieu		
1135|1136	fet Lancelos|or i parra	Certes fait lancelot ores y parra	928
1137|1138	que je sui pres|que je la desfende vers vos	car ie suys prest de la defendre uers uous uoire fait il	929
1139	— Voire		
1140	fet cil		
1141|1142	par mon chief|et vos en morrois comme traitres	par mon chef uous en mourres comme traistre	930
1143|1144	et desloials|Lors traient la damoisele loins del feu	et desleal Lors tirent la damoisile au dessus du feu	931
1145	et li chevalier s’entreslongent li uns de l’autre	et les cheualiers se esloiguent	932
1146	si s’entrevienent	si tost	933
1147	si tost com li cheval pueent aler	que les cheuaux peuent courre	934
1148	et s’entrefierent des glaives	et sentrefierent des glayues	935
1149	si durement qu’il les font voler en pieces;	si fort quilz les font uoler en pieces	936
1150|1151	puis s’entrehurtent|si des cors	puis sentrehurtent des corps	937
1152	et des visages qu’il n’i a celui	et des uisages|si quil ny a celuy	938|939
1153	qui tos ne soit estordis	qui ne soit tout estourdy	940
1154	et desconreez	et estonne	941
1155	Mais li chevaliers par est	mais le cheualier est	942
1156	si estonés qu’il ne se puet tenir en sele	si estonne qu il ne puet tenir en sele	943
1157	ains vole jus del cheval	ains uole ius du cheual	944
1158	et al parchaoir feri li quins del hialme en la terre	et au choir fery li quint du heaume en terre	945
1159	si qu’a bien pou qu’il n’a le col brisié	si qua pou quil na le coul froisse	946
1160	Et quant Lancelos a fet son tour	Et quant lancelot a fait son tour	947
1161	si descent	si descent	948
1162	kar honte li seroit de requerre a cheval celui	car honte luy seroit de requerre a cheual celuy	949
1163	qui est a pié;	qui est a pie	950
1164	si trait l’espee	si trait lespee	951
1165	et cort sus a celui	et court sus a celuy	952
1166	qui ja se relevoit	qui ia se releuoit	953
1167	si li done par mi le hialme tel cop qu’il le fet a terre flatir des paumes	si luy donne|si grant cop par my le heaume quil le fait flatir des paumes	954|955
1168	et des genols ;	et des genoux a terre	956
1169|1170	puis recuevre I|autre cop	puis recueuure ung autre cop	957
1171	et le fiert	et le fiert	958
1172	si qu’il le fet tot parchaoir	si quil le fait tout choir	959
1173	et le prent par le hialme	Et lors le prent par le heaume	960
1174	si le traine jusqu’al feu	et le trayne iucquau feu|si le gecte dedans	961|962
1175|1176	et le gete dedens|Et cil estoit	Et il estoit	963
1177	si estordis	si estourdy	964
1178|1179	et tant avoit perdue la force del cors|que relever ne se pot	et tant auoit perdu la force du corps quil ne se peut releuer	965
1180	si le covint remanoir el feu	si luy conuint demourer ou feu	966
1181	et morir en tel maniere	et mourir en telle maniere	967
1182	Et lors vienent avant cil	et lors uiennent auant ceulx	968
1183	qui le champ gardoient	qui le champ gardoient	969
1184	si dient a Lancelot qu’il en a assés fet	si dient a lancelot quil en a assez fait	970
1185	et li rendent la damoisele saine	et luy rendent la damoisele saine	971
1186	et haitiee	et haitie	972
1187	et il la fet vestir	et il la fait uestir	973
1188	puis li demande qu’ele velt qu’il face mes	puis luy demande quelle ueult quil luy face	974
1189|1190	Sire|fet ele	mais Sire fait elle	975
1191	que vos me menés a salveté a mon chastel	que uous memmenez en mon chastel	976
1192	Et il dist	et il luy dit	977
1193	que volentiers:	que uoulentiers	978
1194	si le fet monter	si la fait monter	979
1195	et le conduit jusqu’al chastel ou ele l’ot gardé maint jor	et la conduit iucquau chastel ou elle lauoit garde maint iout De celle mesmes matiere dessusdicte	980
1196	Li chastials avoit non Galefort	Le chasteau auoit nom galefort	981
1197	et seoit sor une petite riviere	et seoit sur une petite riuiere	982
1198	si estoit molt aaisiés de totes choses	si estoit moult aise de toutes choses	983
1199	et fors a merveille	et fort a merueilles	984
1200|1201	Et quant Lancelos vint la|il ne fet pas a demander se l’en li fist joie	Et quant lancelot uint la il ne fait pas a demander	985
		si len luy fait ioye	986
1202	kar cil del chastel savoient ja bien	car ceulx du chastel scauoient bien	987
1203|1204	que lor dame estoit delivree par I|chevalier	que leur dame estoit deliuree par ung cheualier	988
1205	qui o li venoit	qui uenoit o lie	989
1206	Et quant il le virent	Et quant ilz le uirent	990
1207	si le reçurent a	si le receurent a	991
1208	si grant joie com se ce fust Damedieu meismes	si grant ioye comme se ce fust dieu	992
1209	et s’agenoillent tuit devant lui	et sagenoillent tous deuant luy	993
1210	et crioient a une vois tuit ensamble Sire	et crient a une uoix tous ensemble Sire sur tous ceulx du monde	994
1211	sor tos cels del monde soiés vos bien venus	soyez uous le bien uenu	995
1212	qui nostre grant duel avés torné en grant joie A tel feste ont laiens Lancelot receu	qui nostre grant deul auez toͬne en grant ioye telle feste ont leans receu lancelot	996
1213	et quant il ont la damoisele descendue devant son mestre palés	Et quant il eut descendu la damoisele deuant son maistre palays	997
1214	si s’en volt aler maintenant	si sen uoult maintenant aller	998
1215	kar il n’estoit mie encore plus de tierce	car il nestoit pas encor plus de tierce	999
1216	Mais ele le prist al frain	mais elle le print au fraing	1000
1217	et le fist descendre a fine force a	et le fist descendre a fine force	1001
1218|1219	et dist Par Sainte Crois|vos ne m’eschaperois mie ensi	et luy dist par saincte croix sire cheualier uous ne meschaperez pas ainsi	1002
1220	Lors le commande a desarmer	Lors le commande a desamer	1003
1221	et vaslet saillent avant por fere son commandement a;	et uarletz saillent|pour faire son commandement	1004|1005
1222|1223	et tantost com il ot son hialme osté|et ele le conut	Et tantost quil a oste son heaume elle le cognoist	1006
1224	si li cort les bras tendus	si luy coure les braz tenduz	1007
1225	et le volt baisier en la boche	et le uoult baiser en la bouche	1008
1226	quant il li guenchist	et il guenchist	1009
1227	et ele li baise la face	et elle luy baille la face	1010
1228	et le col	et le coul	1011
1229	et le menton	et le menton	1012
1230	puis que autre chose n’em puet avoir ;	puis quautre chose nen puet auoir	1013
1231	si plore de pitié	si pleure de pitie	1014
1232	et li dist Ha		
1233|1234	gentilx chevaliers|tant vos avoie desirré a veoir ains	et luy dist haa gentil cheualier tant uous auoye desire a ueoir auant	1015
1235	que je moreuisse!	que ie mourusse	1016
1236|1237	Mais comment l’avez vos|puis fet	mais comment lauez uous puys fait	1017
1238	Et il li dist Bien	et il luy dist	1018
1239|1240	Dieu merci|—	bien dieu merey	1019
1241	Et ceste part		
1242|1243	fet ele|comment venistes vos	et comment estes uous uenu ceste part	1020
1244|1245	qui avant ier vos en partistes|— Par foi	qui auant hier uous en partistes	1021
1246	fet il		
1247|1248	une grant acheison|m’i amena	Par foy fait il une grande achoison me y amena	1022
1249|1250	Si li conte comment|I	si luy compte	1023
1251	chevalier o unes armes vermeilles l’avoit apelé de traïson a la cort le roi Artu por la mort de Meleagan;	comment ung cheualier unes armes uermeilles lauoit appelle de traison a la court du roy artus|pour amour de meleagant	1024|1025
1252|1253	si l’en covient a deffendre en la cort le roi Baudemagu|Ha	si luy en conuient deffendre en la court du roy bandemagu	1026
1254|1255	fet ele|je sai bien	Haa sire fait elle ie scay bien quil est	1027
1256|1257	qui il est|C’est Argodras li Ros	cest arqodras le roux	1028
1258	et li chevaliers	et le cheualier	1029
1259	que vos avés hui ocis	que uous auez huy occis	1030
1260	et ars estoit ses freres;	et ars estoit son frere	1031
1261	si ne sai	si ne scay	1032
1262	que vos puissiés fere	que uous puissez faire	1033
1263	kar se mes peres set	car se mon pere sceit de uray	1034
1264|1265	que vos aiés ocis Meleagan|je criem qu’il ne vos face ocirre por le grant duel qu’il avra des noveles	que uous auez occis meleagant iay paour quil uous face occire	1035
1266	— Coment	pour le grant deul quil aura des nouuelles	1036
1267|1268	fet Lancelos|nel set il mie encore	Comment fait lancelot ne le sceit il encores pas	1037
1269|1270	— Certes|sire	Si maist dieu fait elle nennil	1038
1271|1272	nenil;|si est Meleagans en cest païs aportés plus a de XV	si a este meleagant apporte en ce pays plus de	1039
1273	jors	xx|iours a	1040|1041
1274|1275	et est el chastel des Illl|Pierres	et est ou chastel des quatre pierres	1042
1276	et le gardent iluec	et le gardent ilec	1043
1277	si celeement	si celeement	1044
1278	que li rois n’en set encore riens:	que le roy nen scait ores riens	1045
1279	si en covendra esploitier al plus sagement	Si uous conuiendra esploicter au plus sagement	1046
1280	que vos porrois	que uous pourrez	1047
1281|1282	Mes a|quant est li jors	mais quant est le iour	1048
1283	que vos vos en devés deffendre	que uous uous en deuez deffendre	1049
1284	Et il dist	et il luy dit	1050
1285	que c’est le jor de la Magdalaine	que cest le iour de la magdalene	1051
1286|1287	Or vos en conseut Diex|fet ele	Or uous en conseille dieu fait elle	1052
1288	kar j’ai grant poor	car iay grant doubte	1053
1289|1290	que Argodras ne vos face anui par traïson|— De ce	que argodras uous face ennuy par traison	1054
1291|1292	fet il|n’aiés ja garde! Tot son pooir en face	De ce fait il face tout son pouoir	1055
1293	que je n’en avrai ja poor	car ie nen auray ia paour ne doute	1056
1294	Assés parlerent cele nuit de maintes choses a	Assez parlerent celle nuyt de maintes chosss	1057
1295	et molt firent cil del chastel grant joie de lor dame qu’il cuidoient avoir perdue	et moult firent ceulx du chastel grant ioye de leur dame quilz cuidoient auoir perdue	1058
1296	et or l’ont saine	et ores lont saine	1059
1297	et haîtie	et haitie	1060
1298	Et al matin	Et au matin	1061
		si tost	1062
1299|1300	si tost com li jors parut cler|se leva Lancelos	que le iour esclarsit se leua lancelot	1063
1301	et se parti de la damoisele	si se party de la damoisele	1064
1302	quant il fu armés;	quant il fu arme	1065
1303	et ele le commande molt a Dieu	et elle le commanda moult a dieu	1066
1304	et li pria qu’il s’en revenist par li al repairier;	et le pria quil sen reuenist par lie	1067
1305	et il dist	et il dist	1068
1306|1307	que si feroit il|s’il pooit	qui si feroit il sil pouoit	1069
1308	Si se remet en son chemin	si se mect en son chemin	1070
1309	et eirre tot le jor jusqu’al vespre	et erre toute iour iucquau uespre	1071
1310	et lors aproche d’une riviere	Et lors aprouche dune riuiere	1072
1311	que l’en apeloit Aglonde	que len appelloit aglunde	1073
1312	si en estoit l’eve molt parfonde	si estoit leaue moult parfonde	1074
1313	et molt noire	et moult noire	1075
1314	Et quant il vint pres de l’eve	et quant il uint pres de leans	1076
1315	si vit trois paveillons tendus pres de la rive;	si uit pres de la riue troys paueillons tenduz	1077
1316	si en estoit li uns grans	si y en auoit ung grant	1078
1317	et bials	et beau	1079
1318	et li autre dui estoient moien	et les autres deux estoient moyens	1080
1319|1320	Et lors issi del greignor paveillon I|chevaliers tos desarmés	Et lors issy du plus grant des paueillons ung cheualier tout desarme	1081
1321	qui li dist	qui luy dist	1082
1322	que bien soit il venus	que bien soit il uenu	1083
1323|1324	et il li rent maintenant son salu|Ha	et il luy rend son salu	1084
1325	sire		
1326|1327	fet il|vos me samblés chevaliers errans	haa sire fait il uous me semblez cheualiers errans	1085
1328	et je aim tos cels	et iayme tous ceulx	1086
1329	qui en tel mestier usent lor vie	qui en tel mestier leur uie usaent	1087
1330	kar je meismes sui chevaliers errans	Car ie mesmes suys cheualier errant	1088
1331	et por ce vos vueil je proier	et pour ce uous uoudroye ie prier	1089
1332	que vos herbergiés anuit mes o moi;	que uous herbregez|mais huy auec moy	1090|1091
1333	kar se vos passés avant de ci	car se uous passez plus auant uous ne trouuerez	1092
1334	vos ne troverois se forest non	mais huy|que fourests	1093|1094
1335	si salvages	si sauuages	1095
1336	que vos i porrois tost desvoier	que uous y porez tost desuoyer	1096
1337|1338	Et il est bien tens de herbergier|ce veés vos bien : por ce vos lo	et il est bien temps de herbreger comme uous uoyez par ce uous loue ie	1097
1339	que vos remanois	que uous demourez	1098
1340	et vos avrois ostel bel	et uous aurez houstel bel	1099
1341	et buen tot a vostre voloir	et bon tout a uostre uouloir	1100
1342|1343	— Bials sire|fet Lancelos	Beau sire fait lancelot	1101
1344|1345	puis qu’il vos plest|je remaindrai	puis quil uous plaist ie demourray	1102
1346	et por vostre proiere	et pour uostre priere	1103
1347	et	et aussi par ce	1104
1348	por ce que vos dites	que uous dictes	1105
1349|1350	que vos estes chevaliers errans|a	que uous estes cheualier errant Lors descent	1106
1351	Lors descent		
1352	et vaslés saillent des autres paveillons	et uarletz saillent des autres paurillons	1107
1353	si le desarment	si le desarment	1108
1354|1355	et li aportent I|mantel de samit legier a afubler por le chaut	et luy apportent ung legier mantel de samit a affubler	1109
		pour le chaut	1110
1356	qui grans estoit ;	qui estoit grant	1111
1357	si le mainent el grant paveillon avec l’autre chevalier	si le mainent ou grant paueillon luy|et le cheualier	1112|1113
1358|1359	Et lors parlerent ensamble|et s’entracointierent	lors parlent ensembles ce sentracointent	1114
1360	et demanda li uns a l’autre de son estre	et demandent lun|et lautre de son estre	1115|1116
1361	Li chevaliers enquiert a Lancelot	Si enquiert le cheualier a lancelot	1117
1362	dont il vient	dont il uient	1118
1363	et ou il vet	et ou il uait	1119
1364|1365	et quele aventure le maine|si sol	et quelle auanture le mainne seul	1120
1366	et il li conte une partie de son estre	et il luy en compte une partie	1121
1367	et autre l’en çoile e;	et luy en cele l autre	1122
1368|1369	et totes voies li dist|que en la cort al roi Baudemagu voldroit estre por soi deffendre vers un chevalier	Et touteuoyes dist il qu en la court du roy bandemagu uoudroit il estre	1123
1370	qui l’a apelé de traïson	pour soy deffendre uers ung cheualier	1124
1371|1372	En ce qu’il parloient ensi|orent li escuier mise la table	qui la apelle de traison Ainsi quilz parloient mistrent les escuiers la table	1125
1373	si vont laver;	si uont lauer	1126
1374	si s’asiet Lancelos	puis sassiet lancelot	1127
1375	et li chevaliers	et le cheualier	1128
1376	et une damoisele	et une damoisele	1129
1377	qui molt ert bele	qui moult estoit belle	1130
1378	et estoit amie al seignor de laiens;	et estoit amyx au seigneur de leaus	1131
1379	si mengierent tuit troi ensamble	si mangerent tous troys ensemble	1132
1380	mes cele	Mais celle	1133
1381	qui Lancelot esgarde ne se puet saoler de lui veoir	qui regarde lancelot ne se puet saouler de le ueoir	1134
1382	Kar tant li samble bials qu’ele ne prisa onques mes bialté d’ome envers cesti :	Car tant luy sembla beau|que oncquez ne pasa beaute domme enuers ceste	1135|1136
1383	si l’esgarde	si le regarda	1137
1384	si viselment	si auiseement	1138
1385|1386	que tot en laisse le mengier n’a autre chose n’entent|fors a lui remirer	que tout en laisse le manger	1139
1387	Si ont li escuier osté le premier mes de sor la table c’onques la damoisele n’en tasta	si ont les escuiers ouste le premier mies de dessus la table|que oncques la damoisele nen tasta	1140|1141
1388	ains pensa totes voies	ains peust tousiours	1142
1389|1390	Et en cel pensé li descent el cuer une|si grant amor qu’ele aime Lancelot outre ce	et ce penser luy descent ou cuer tant quelle arme lancelot plus	1143
1391	que feme n’ama mes home;	que femme nama iamais home	1144
1392	si li est avis	si luy est bien aduis	1145
1393	que s’il l’amoit qu'ele seroit beneuree	que selle lamoit elle seroit bieneuree	1146
1394	Mais ci endroit n’em parole plus li contes	Mais cy cy endroit|pour deuiser une auanture	1147|1148
1395	kar ça avant le devisera	qui leur aduint ou paueillon endroit nen parle plus le comte|car apres le uous deuisera bien	1149|1150
1396	et comment ele l’ama merveillosement	comment elle lama merueilleusement	1151
1397	et comment ele le proia	et comment elle le pria	1152
1398	et la merveille	et la merueille	1153
1399	que ses amis en fist	que son amy en fist	1154
1400	quant il sot qu’ele l’amoit	quant il scet quelle lamoit	1155
1401	et comment cele morut por ce qu’il la refusa	et comment cy endroit|pour deuiser une aunture	1156|1157
1402	tot ce vos trespassera li contes ci endroit por deviser une aventure qu’il lor avint el paveillon ou il estoient	qui leur aduint ou paueillon elle mourut par ce quil la refusa	1158
1403|1404	Ci dist li contes que|quant il orent le secont mes eu	Tout ce uous trepassera le conte Cy dit listoire	1159
1405|1406	es vos un chevalier armé d’unes armes vermeilles|qui vint corant par devant le paveillon o grant compaignie de chevaliers	qui quant ilz eurent le segond mes ung cheualier arme dunes armes uermeilles uint courant deuant le paueillen o grant compaignie de cheualiers	1160
1407	Et cil as armes vermeilles	Et cil es armes uermeilles	1161
1408|1409	qui devant venoit entre el paveillon a|et voit	qui uenoit deuant entre ou paueillon	1162
1410|1411	I|escuier	et uoit ung escuier	1163
1412	qui servoit a la table	qui seruoit a la table	1164
1413	si estoit freres al chevalier de laiens	qui estoit frere au cheualier de leans	1165
1414	Et il cort maintenant cele part	si court maintenant celle part	1166
1415	si le prent par les espaules	et le prent par les espaules	1167
1416	et le lieve devant lui sor l’arçon de la sele	et le lieue deuant luy sur larcon de la sele	1168
1417	si s’en torne a tot	si sen tourne atant	1169
1418	Et quant cil del paveillon voit ce	Et quant cil du paueillon uoit ce	1170
1419	si crie a Lancelot Ha	si crie a lancelot	1171
1420	bials sire	Haa beau sire ie suys mort sil emporte ainsi mon frere Car il loccira sil nest secouru|si uous pry	1172|1173
1421	je sui mors	pour dieu	1174
1422	se cil enporte ensi mon frere	que uous mectez|et ung escuier uient a luy	1175|1176
1423	kar il l’ocirra	si luy dist	1177
1424	s’il n’est secors:	Certes fait il	1178
1425	si vos pri por Dieu	uoz armes|et demourra	1179|1180
1426	que vos i metés paine	que ie ne les suyue	1181
1427	Et Lancelos saut de la table	Lors uient hors du paueillon	1182
1428|1429	et demande ses armes|et I	et les peine a le rauoir	1183
1430	escuiers vint avant		
1431|1432	si li dist Par foi|sire	et lancelot sault de la table	1184
1433|1434	vos armes|et vostre cheval enmainent il ! — Voire	et demande ses armes uostre cheual emmainent ilz	1185
1435	fet il	uoire fait il	1186
1436	par mon chief	Par mon chief	1187
1437|1438	ja por ce ne remaindra|que je nes sieve	pour ce ne cheualiers o luy	1188
1439	Lors vient fors del paveillon		
1440|1441	et li chevaliers o lui|et il esgarde cels	et il regarde ceulx	1189
1442	qui s’en vont	qui sen uont	1190
1443|1444	qui ja avoient passé l’eve par J|pont de fust;	qui auoient ia passe leaue par ung pont de fust	1191
1445	et Lancelos demande al chevalier s’il remaindra	Et lancelot demande au cheualier sil demourra	1192
1446|1447	Sire|fet il	sire fait il nennil	1193
1448|1449	nenil|ains vos ferai compaignie	ains uous feray compaignie	1194
1450	tant que nos aions trové	tant que nous ayons trouue	1195
1451	qui armes vos baut	qui nous preste armes	1196
1452	Lors acueillent lor voie tot a pié	Lors acceillent leur uoye tout a pie	1197
1453	et vienent au pont	et uiennent au pont	1198
1454	si passent outre	si passerent oultre	1199
1455|1456	et s’adrecent a I|tertre par ou li chevalier s’en vont;	et sadrecent au chemin par ou les cheualiers sen uont	1200
1457	si n’ont gaires alé	si nont gueres alle	1201
1458|1459	quant il encontrent I|chevalier armé d’unes armes noires	que ilz encontrent ung cheualier arme dunes armes noires	1202
1460|1461	qui venoit al pont par I|chemin de travers	qui uenoit au pont par ung chemin de trauers	1203
1462	Et quant il voit Lancelot	et quant il uoit lancelot	1204
1463	si s’areste	si se arreste par ce	1205
1464	por ce que bien le conoissoit	que bien le cognoissoit	1206
1465	si li demande ou il vet ensi a pié tos desammés	si luy demande ou il ua ainsi a pie|et tout desarme	1207|1208
1466|1467	Qui estes vos|sire chevaliers	Qui estes uous fait lancelot sur cheualier	1209
1468	fet Lancelos		
1469|1470	qui me demandés ou je vois|— Je sui	qui me denandez ou ie uoys	1210
1471	fet il		
1472|1473	I|chevaliers d’estrange païs	Ie suys fait il ung cheualier estrange	1211
1474	mais molt me merveil de ce	mais moult me merueille de ce	1212
1475	que je vos voi ensi aler	que ie uous uoy ainsi aller	1213
1476	Et Lancelos li conte	et lancelot luy comte	1214
1477	comment il estoit herbergiés	comment il estoit herberge	1215
1478|1479	et comment I|chevaliers vint laiens ou il menjoit	et comment ung cheualier uint leans	1216
1480|1481	qui prist a force I|vaslet	qui print a force ung uarlet	1217
1482	et le mist sor le col de son cheval	et le mist sur le coul de son cheual	1218
1483	Et encore m’a il plus meffet	et encor ma il plus meffait	1219
1484|1485	fet Lancelos|kar cil	Car ceulx	1220
1486	qui avec lui vindrent enporterent mes armes	qui uindrent auec luy emporterent mes armes	1221
1487|1488	et enmenerent mon cheval|—	et emmenerent mon cheual	1222
1489|1490	Quel guerredon|fet cil	Quel guerdon pourroye ie actendre de uous	1223
1491	porroie je atendre de vos		
1492	se je por vos me desarmoie	si ie|pour uous me desarmoye	1224|1225
1493	et vos bailloie mes armes	et uous balloye mes armes	1226
1494	et mon cheval	et mon cheual	1227
1495	— Certes		
1496|1497	fet Lancelos|tel com vos deviseriés	Certes fait lancelot tel comme uous deuiseriez Se uous me creancez	1228
1498|1499	— Se vos|fet il	que ou premier lieu	1229
1500|1501	el premier lieu ou je vos troverai armé|por	que ie uous trouueray arme par ainsi	1230
1502	que je soie desarmés	que ie soye desarme	1231
1503	me creantés a doner vos armes Ie vos bailleroie les moies	que uous me baillerez uoz armes ie uous bailleray les moyes	1232
1504|1505	— Certes|fet Lancelos	Certes fait lancelot	1233
1506	si ferai je	si feray ie	1234
1507|1508	por|que vos ne me truisiés combatant	mais que uous ne me trouuez combatant	1235
1509	Et cil descent maintenant	Et il descent	1236
1510	si se desarme	si se desarme	1237
1511	et baille a Lancelot tot son hernois	et baille a lancelot tout son harnoys	1238
1512	et il s’en appareille	et il sappareille	1239
1513	et monte en son cheval	et monte a cheual	1240
1514	puis dist a son oste qu’il s’en retort; Imes il dist	puis dist a son hoste quil sen retourne|mais il dit	1241|1242
1515	que non fera	que non fera	1243
1516	Si ferois	si ferez fait lancelot	1244
1517	fet Lancelos a lar je conoistrai bien les armes a celui	car ie cognoistray bien les armes de ceulx	1245
1518	que je vois querant en quelque lieu je les truisse	que ie uoys querant en quelque lieu|que ie les trouue	1246|1247
1519	Et cil dist	Et il dit quil retournera	1248
1520	puis qu’il velt	puis quil le ueult	1249
1521|1522	s’en retornera:|si s’en vet	si sen ua	1250
1523	et enmaine o lui le chevalier	et emmaine auec luy le cheualier	1251
1524	qui molt est liés de ce	qui est moult lie de ce	1252
1525	que Lancelos li doit I	que lancelot luy doit ung	1253
1526	guerredon	guerdon	1254
1527|1528	Et Lancelos aquelt son chemin aprés cels|que	Et lancelot preut son chemin apres ceulx quil suyt tant quil est uenu ou tertre en hault	1255
1529	il sieut tant qu’il est venus el tertre en haut		
1530|1531	et lors voit devant lui la forest|que l’en apele la forest des Trois Perilx	Et lors uoit deuant luy la fourest quon appelle la fourest des troys perilz	1256
