806	et s’en vet tot droit vers un chastel 	et sen ua tout droit uers .i. chastel 	786
807	qu’il vit devant lui. 	quil uoit deuant lui. 	787
808	Et quant il vint pres, 	et quant il uint pres 	788
809	si vit une eve	si uoit une eue 	789
810	qui molt estoit roide et profonde, 	qui mout estoit roide et parfonde 	790
811	et par desus avoit un pont de lé? de toises. Il vint jusqu’a un horme 	et iauoit .i. pont de le de quatre toises .h̾. uient iusqua .i. orme. 	791
812	et trueve une damoisele 	et trueue une damoisele 	792
813	qui seoit desos. Il le salue 	qui ce ceoit deles. |Si la salue 	793|794
814	et ele li dit : « 	et ele li dit. 	795
815	Ha, sire chevaliers, mar i alez a cel chastel, 	ha: Sire cheualiers mar i ales a cel chastel. 	796
816	que vos seriés ja noiés. — 	Car uos i serois ia noiez.	797
817	Comment, damoisele ? fet il. — Je le vos dirai, ret ele. Veez vos cel chevalier 	Coment damoisele fait il. ie le uos dirai fait ele. Veez uos la cel cheualier 	798
818|819	par dela cel pont, devers cel chastel ? — |Oil, fet il, je le voi bien. — Sachiés, fet ele, 	qui est paͬ dela cel pont deuers cel chastel. Oil fait il ie le uoi bien. Sachiez fait il 	799
820	qu’il est si buens josterres 	que il est si bons iosteres 	800
821	que je ne sai nui meillor el monde, 	que ie ne ui onques millor el monde	801
822|823	et il vos covendra a lui joster; |lsi sai bien 	et il uos couandra a lui ioster. Ie sai bien 	802
824	qu’il vos metra la 	que il uos metra 	803
825	ou il met les autres. — 	ou il met les autres. 	804
826	Et ou les met il ? — 	et ou les mest il fait h̾. 	805
827	Par foi, fet ele, il ne trueve nul 	par foit fait ele il nen trueue nul si fort	806
828|829	que il ne port en l’eve |et lui et le cheval, 	quil ne porte en leue et lui et le cheual. 	807
830	et por ce vos loeroie je 	et por ce loeroie ie 	808
831	que vos n’alissiés mie cele part, 	que uos nalissiez mie cele part. 	809
832|833	kar en joster a lui |ne poés vos riens gaaignier. — Damoisele, fet il, 	Car en Ioster en lui ne poeez uos rien gaangnier damoisele fait il ce uerra len par tans. 	810
834	ce verrai je par tens.		
835	Si le commande a Dieu 	Si la comande a dieu 	811
836	et vient jusqu’al pont 	et ua iusquau pont.	812
837	et quant il est venus a l’entree, 	et quant il est uenus a lautree 	813
838	si trueve un glaive apuié a un arbre	si trueue .i. glaiue apuiret a .i. arbre 	814
839	et il le prent, 	et il le prent 	815
840	kar ausi n’en avoit il point; 	car ausi nen auoit il point. 	816
841|842	si se met sus le pont. |Et ti chevaliers 	Si se met sor le pont. et li cheualiers 	817
843	qui d’autre part estoit li crie 	qui de lautre part estoit 	818
844	qu’il se gart de lui, 	quil se gart de lui. 	819
845	et il dist 	et il dit 	820
846	que si fera il a son pooir. 	que|si fera il a son pooir. 	821|822
847	Lors laisse corre li uns a l’autre, les glaives aloingniés, 	Lors laissent corre li uns uers lautre les glaiues alongniez. 	823
848	si s’entrefierent sor les escus les greignor cops 	Si sentrefierent sor les escuz le plus grans cox 	824
849	qu’il pueent. Li chevaliers fet son glaive voler en pieces 	quil puent. |et li cheualiers fait son glaiue uoler en pieces.	825|826
850	et Estors le fiert si durement 	et ħ. le fiert si durement 	827
851	qu’il abat lui et le cheval en l’eve; 	quil abat et lui et le cheual enleue. 	828
852|853	et se li chevaliers n’eust trové uun pel |a coi il se tint, noiés fust sans faille. 	et se li cheualiers ne trouast .i. pel a coi il se tenist noiez i fust sans faille . 	829
854	Et Hestor nel regarde plus, 	et .h̾. nel regarde plus ains 	830
855	aïns s’en vet tot droit a la porte del chastel, 	san ua tout droit a la porte del chastel.	831
856	et quant il cuide entrer dedens, 	et quant il i cuide entrer 	832
857	si li clost l’en la porte a l’encontre, 	si li clot lon a lancontre.	833
858	et il demande a un home 	et il demande a .i. home 	834
859|860	qui desus les murs estoit |por quoi il l’ont fermee. « 	qui estoit desus les murs por quoi il ont la porte fermee. 	835
861	Por ce, fet il, 	por ce fait il 	836
862	que nus chevaliers estranges n’i entre,	que nus cheualiers estranges 	837
863	s’il ne jure ançois 	ni entre col ne iure sor |sains 	838|839
864	qu’il deliverra cest chastel des malvaisses costumes 	que il deliuera cest chastel des mauuaises cotumes 	840
865	qui i sont a son pooir. — 	qui i sont. 	841
866	Par foi, fet Hestor, 	et fera son pooir de totes oster. a son loial pooir PAr foi fait .h̾. 	842
867	se malvaisses costumes i a, je sui pres d'oster les a mon pooir. — Me creantés vos loialment, fet cil, 	ce mauuaises costumes i a ie sui pees de loster a mon pooir. le creantes uos ainsi loialment fait |cil 	843|844
868	que vos en ferois vostre puissance ? — 	que uos en ferez uostre poissance. 	845
869	Ol, fet il, je le vos creant 	Oil fait il ie le uos creant. 	846
870|871	comme loials chevaliers. a» a a mon pooir. « |Tot ce ferai ie volentiers, ret Hiestor. 	Si comie sui loiax cheualiers. 	847
872	et jou le creant loias 		
873	Et l’en li oevre maintenant la porte; 	et lan li oure maintenant la porte. 	848
874	si entre Hestor laiens 	et il entr ens	849
875	et lors demande des costomes del chastel 	et lors Demande des auantures de laiens. 	850
876|877	quels eles sont. « |Nos les vos dirons, font il. Il est voirs 	ques eles Sont. Nous les uos mouterons bien font il Il est uoirs 	851
878	qu’il a caiens. I. chevalier, le plus felon et le plus cruel del monde 	quil a saiens le plus fel cheualier et le plus crueul del monde. 	852
879	et est sire de cest chastel, 	et est sires de cest chrs tel. 	853
880	mais il est si preus as armes 	Mais il est si preus as armes 	854
881	que nos ne savons nul meillor de lui 	que nous ne sauons plus preu de lui. |et por ce 	855|856
882	Et por ce qu’il sent en lui si grant proesce, se combat a tos les chevaliers 	quil sent en lui si grant proesce : |se conbat il a tous les cheualier 	857|858
883	que aventure amaine ceste part. 	cui auanture amainnent saiens. 	859
884|885	Et|quant il en a alcun vaincu, 	Et quant il en a .i. uaincu	860
886	si le fet despoillier tot nu	si le fait despoillier tout nu 	861
887	et puis le fet trainer par totes les rues de ceste vile. Tiels est une des costumes de çaiens, 	et le fait trainer par toutes les rues de ceste uile. |Tex est une des coutumes de ceste uille. 	862|863
888	et c’est as chevaliers estranges.	et cest as cheualiers estranges. 	864
889	Mais encore en i a une plus vilaine, 	Mais encore en i a une autre |qui est plus uilainne. 	865|866
890	et si est a nostre oes; 	et si est a nostre wes 	867
891	kar il n’est nus des mois de r'an 	car il nest nus mois de lan 	868
892	qu’il ne preingne une de nos files, 	que il ne prangne une de nos filles 	869
893	por qu’ele soit pucele, 	por quele soit pucele 	870
894	et gist a force a li 	ci gist a li aforce. et	871
895	et puis la livre as garçons a tenir en soignantage. 	puis la done a ses garsons a tenir en songnantage. 	872
896	Et ensi en a honies plus de XL. 	et ainsi en i a honies plus de .xl. 	873
897	dont nos tuit somes hontels et dolens 	dont nos somes si hontex et si dolent: 	874
898	si que nos voldrions miels morir 	que nos uodriens miex morir. 	875
899	que vivre. 	que uiure. 	876
900	Ce sont les malvaises costumes del chastel: 	et ce sont les cotumes de cest chasbel. 	877
901	si covient 	Si couuient 	878
902	que vos metois paine a oster les 	que uos i metes painne a eles oster 	879
903	ou vos serrois pariures. » 	ou uous seres pariurs. 	880
904	Et il dist 	et il dit 	881
905	qu’il en fera molt volentiers son pooir. « 	quil en fera uolentiers tout sou pooir. 	882
906	Mais comment porrai ie trover le chevalier ? — 	Mais coument fait il 	883
907	Molt aaisiement, font il, 	quenostrai ge le cheualier. mout aise font il 	884
908|909	kar nos vos menrons la |ou il est. » 	car nous uos manrons la lou il est. 	885
910	Lors le mainent en un molt bel jardin tot plain d’arbroisials, 	Lors le mainnent en un mout bel iardin tout plain daubrisiax. fors tant 	886
911	fors tant qu’il avoit en mi lieu une place 	quil auoit en milieu une place 	887
912	qui bien duroit un arpent de lonc et de lé 	qui bien auroit un arpan de terre de lonc et de le. 	888
913	et estoit close tot entor de lons piex agus et fors;	et estoit close enuiron de bons pex agus et de fors tout enuiron. 	889
914	si li mostrent un cor d’ivoire 	si li mostrent .i. cor diuoire 	890
915	qui pendoit a un pin et li dient 	qui pandoit a .i. |pin.et li dient 	891|892
916	qu’il li covient soner cel cor, 	quil li couient soner le cor 	893
917	s’il velt 	sil uet 	894
918	que li chevaliers viegne avant. 	que li cheualiers uaie auant	895
919	Et il le prent tantost, 	et il le prent 	896
920	si le sone si haut 	si le sone si haut 	897
921	que bien grant chevalier tot desarmé 	que bien long en ualoie. 	898
922|923	et fu montés sor I. grant destrier blanc; |et li chevaliers fu ros et lentilloz et ot le nes bas et rechignié : 	et maintenant uoit issir .i. cheualier dune tor sor .i. grant cheual blanc tot desarme. LI cheualiers fu rous et lentilleuz. et ot le nes bas et rechignie. 	899
924	si sambla trop bien cruel home et felon. 	si resanble bien home fel et crueus. 	900
925	Et la 	et la 	901
926	ou il vit Hestor, 	ou il uoit .h̾. 	902
927	si le salua maintenant 	si le salue tot errantement.	903
928	et li dist : « Diex vos saut, sire chevaliers !» 	et li dit diex uos saus sire cheualiers. 	904
929	Et Hestor li rent son salu a grant paine. « 	et hectros |si rent son salut a mout grant 	905|906
930	Bials sire, fet cil, 	painnes.bia sire fait il 	907
931	dont estes vos ? — 	dont estes uos.	908
932	Que vos en chaut, fet Hestors, 	que uos chaust fait .ħ. 	909
933|934	dont je soie ? |Ja par moi nel savrois ore,	dont ie soie. Ia par moi nel saurois 	910
935	se vos ne me creantés a fere tot mon plaisir. — Vostre plaisir, fet cil, ne feroie je pas, 	ce uos ne me creances a faire tout mon plaisir. |uostre plaisir fait il ne uos ferai ie pas 	911|912
936	se je ne veoie mon preu et m’onor. 	se ie ni uoi mon preu et monor. 	913
937	Et dites moi 	et dites moi 	914
938	quels vostre plaisirs seroit. — 	quex uostres plaisir est. 	915
939	Certes, fet Hestor, 	Certes fait ħ. 	916
940	se vos me juriés sor sains 	ce uos me iures sor sains 	917
941	que jamés ne feriés honte a chevalier ne deshonor 	que iamais ne ferez honte ne deshonor a cheualier 	918
942	puis que conquis l’avriés, vos feriés mon plaisir; 	puis que uos laueriez conquis uos feriez mon plaisir. 	919
943|944	et d’autre part |se vos me creantiés 	et dautre part ce uos me creantes 	920
945	que jamés ne feriés honte a vos homes de lor filles, 	que iamais ne feres honte ne deshonor a uos homes de lor filles 	921
946	encor le feriès vos miels.	encor le feriez uos 	922
947	Et lors m’acorderoie je a vos a et vos diroie 	miex.et lors macorderoi ge a uous |et uos diroie 	923|924
948	qui je sui 	qui ie sui 	925
949	et dont. — 		
950	Et vos nel diriés pas altrement ? fet cil. — Non voir, fet Hestor. 	et dont. uos nel dires autrement fait cil. |Non uoir fait .ħ. 	926|927
951	Or sachiés donc, fet cil, 	Or sachiez |dont fait cil 	928|929
952	que jamés a chevalier ne ferai honte devant 	que iamais a cheualier ne ferai honte: 	930
953	que je la vos aie fete. 	deuant que ie la uos arai faite. 	931
954	Lors s’en part d’iluec 	Lors sen part diluec 	932
955	et s’en vet armer; 	et sen ua 	933
956	et cil	armer.et cil 	934
957|958	qui en la place estoient dient a Hestor : « Sire, savés vos |por quoi il vint tos desarmés ? Il vos cuidoit tant faveler de paroles 	qui en la place estoient dient a .h̾. Sire sauez uos por coi il uint desarmez. il uos cuidoit tant fauler de paroles 	935
959	que vos feissiés pes a lui 	que uos feissies pais a lui 	936
960	et que vos ostissiés vos armes; 	et|que uos otissiez uos armes 	937|938
961	et si tost com vos fuissiés desarmés, il vos feist prendre 	et si tost comuos fussiez desarmez il uos prendit 	939
962	et fere tote la honte 	et uos feist tote la honte 	940
963	que l’en porroit dire de boche: 	que len porroit dire de boche. 	941
964	si a en tel maniere honi maint preudome et maint buen chevalier 	si a en tel maniere honi maint preudome et maint bon cheualier 	942
965	qui encore en seront vengié en alcun tens, 	qui encor an seront uangie. 	943
966	se Dieu plest. » En ce qu’il parloient, issi li chevaliers de la tor	se dieu plait en aucun tans. En ce |quil parloient ainsi issi li cheualiers de la tor	944|945
967	et fu molt richement armés d’unes armes vermeiltes 	et fu mout richemet armes dunes armes uermeilles 	946
968	et ot a son col I escu vermeil 	et ot a son col son escu uermeil. 	947
969|970	et une tance en son poing; |et la	et ot une lance en son poing et la 	948
971	ou il vit Hestor, 	ou il uoit .h̾. 	949
972	si li dist : « Sire chevaliers, huimés vos devés vos garder de moi, 	si li dit. Sire cheualiers hui maos uous deues uos garder de moi. 	950
973|974	que je ne vos asseur pas. — |Ne ie vos, fet Hestor, 	Car ie ne uos aseur pas nex uos fait .h̾. 	951
975	kKar onques ne vi chevalier 	Car onques ne ui cheualier 	952
976|977	que je peuisse tant haïr |com je faz vos. » 	cui ie peusse autretant hair comie fas uos. 	953
978	Lors entrent en l’arpent 	et lors entrent en la place 	954
979	qui estoit clos, 	qui estoit close 	955
980	si com je vos ai dit, 	si comie uos ai dit. 	956
981	et laisse corre li uns vers l’autre, les glaives aloigniés, 	Si laisse corre li uns uers lautre le glaiue alongnie. 	957
982	et s’entrefierent sor les escus si grans cops 	et sentrefierent a grans cox sor les escuz 	958
983	que li glaive sont pechoié ; 	que li glaiue sant pesoict. 	959
984	si s’entrehurtent des cors et des visages si durement 	et sentrehurtent des cors et des uisages. |Si duremet 	960|961
985	qu’il se portent des chevals a terre, 	quil se portent des cheuaus a terre. 	962
986	si estordi 	si duremet	963
987	qu’il n’i a celui 	quil ni a celui 	964
988	qui tos ne soit estonés. 	qui ne soit tous estordis. 	965
989	Mais Hestor se redreça tos premiers 	mais .h̾. |se redresce premiers 	966|967
990	et met la main a l'espee, 	et met la main a lespee. 	968
991	et cil refet autretel 	et ciz refait tout autretel 	969
992	qui de grant force estoit; si s’entrecorent sus, les espees drecies contremont, 	qui de grant force estoit. |si sentrecorent sus les espees drecies contremont 	970|971
993	et s’entredonent par mi les hialmes grans cops 	Si sentredonet tex cos desus les hiaumes 	972
994	si qu’il en font le feu saillir. 	quil en font le feu saillir. 	973
995	Et li oeil lor estincelent es testes au fes des cops 	et li oil lor estaincelet an testes au fais des cox 	974
996	qu’il s’entredonent; 	quil sentredonent. 	975
997	si se depiecent les escus et les haubers 	et se depiecent les haubers et les escus. et se mainnet une hore auant 	976
998	et se mainent une hore avant et autre ariere, 	et lautre ariere. |si se font le sanc saillier des espaules et des costes. 	977|978
999	si se font le sanc saillir des espaules et des bras et des testes 	si ce depiecent les hiaumes as espees |qui sont cleres et tranchans. 	979|980
1000|1001	et sont al premier assaut |si par igal 	et sont au premier asaut si parigal 	981
1002	que l’en ne peust pas legierement le meillor eslire, 	que on ne seust le millor eslire. 	982
1003	kar li mains vailtans estoit plains de grant proesce. 	Car li mains uaillans estoit de mout grant proesce. tant. 	983
1004	Tant se sont issi combatu 	Ainsi conbatu 	984
1005	qu’il n’i a celui 	quil ni a celui 	985
1006	qui assés ne soit las et traveilliés.	qui assez ne soit las et trauilliez. 	986
1007	Mes cil del chastel a si tres grant chaut 	mai li cheualiers a|si tres grant chaut 	987|988
1008	qu’a poi qu’il ne muert d’anguoisse: 	ca |pou qul ne muert dangoisse. 	989|990
1009	si est molt enpiriés d’alaine et de force. 	si est mout enpiriez dalainne et de force. 	991
1010	Et Hestors le haste si durement 	et .h̾. le haste si durement	992
1011	qu’il li covient guenchier as cops de l’espee Hestor 	quil le couient guenchir por lespee 	993
1012	qui mainte fois l’a tasté jusqu’al sanc; 	qui maintes fois la ia taste iuscau sanc. 	994
1013	si bSe cuevre de son escu 	Si se cueure de son escu 	995
1014	tant com il puet 	tant comme il puet.	996
1015	et Hestors gete totes voies, com cil 	et hector li geste totesuoiez comme cil 	997
1016	qui molt avoit longue alaine; 	qui alongue alainne 	998
1017	si le fiert sor le bras 	si le fiert sor le bras 	999
1018	dont cil tenoit l’espee 	dont il tenoit 	1000
1019	si qu’il li fet voler le poing a tot l’espee a terre, 	lespee.Si que il li fait le poig̃ atout lespee uoler a terre. 	1001
1020	et cil giete I. cri molt doleroz.	et cil geste .i. coi trop meruilleus. 	1002
1021	Et Hestor remet s’espee el fuerre, 	et h̾. remest sespee el fuerre 	1003
1022	si prent celui par le hialme	si prent celui par le hiaume 	1004
1023	et li esrache de la teste 	et li arage a force de la teste. 	1005
1024	et dist 	et li dit 	1006
1025	qu’il li trenchera le chief, 	quil li copera la teste 	1007
1026	s’il ne se tient por outré, 	ce il ne se tient por outres. 	1008
1027	et cil dist 	et cil dit 	1009
1028	que ce ne sera ja, 	quil nen fera riens 	1010
1029	se Diex li art. 	se diex li aist.	1011
1030	Et Hestor met la main a l’espee, 	et h̾. met la main a lespee 	1012
1031	si le fiert par mi le col 	si le fiert parmi le col 	1013
1032	si qu’il li fet la teste voler loing plus d’une lance. 	si li fait la teste uoler plus dune lance loing del|bu emmi la place. 	1014|1015
1033	Lors demande a cels 	LOrs demande .h. a ciax 	1016
1034|1035	qui entor lui sont |si li covient plus a fere et il dient: « 	qui entor lui sont ce il li couient plus a faire. 	1017
1036	Ol, il covient, font il, a delivrer la dame de cest chastel 	et il dient oil il uos couient deliurer la dame de cest chastel. 	1018
1037	qui ça desos est en prison en une cave, la 	qui sa desous est en prisons. en une caue la 	1019
1038	ou dui lion la gardent. » 	ou dui lyon la gardent.	1020
1039	Et il dist 	et il dit 	1021
1040	qu’il est pres de fere 	quil est pres de faire 	1022
1041	quanqu’il voldront. « 	quenque il uoront. 	1023
1042	Or en venés 	Or en uenes 	1024
1043	dont. font il, aprés nos. » 	dont font il apres nous. 	1025
1044|1045	Et il si fet, |si armés 	et il si fait si armes 	1026
1046	com il estoit:	comme il estoit. 	1027
1047	si le mainent a une cave 	Si len mainnent en une caue 	1028
1048	qui estoit desos la tor et li mostrent l’entree 	qui estoit desous la tor |et li moustrent lentree. 	1029|1030
1049|1050	et li dient : « Sire, |saiens est la dame emprisonee, 	et li dient sire laiens est la dame de cest chastel enprisonee. 	1031
1051	si la gardent dui lion si bien 	Si la gardent dui lyon si bien 	1032
1052	que nus n’ose de lui aprochier. » 	que nus ne lose aprocher. 	1033
1053	Et quant Hestors l’entent 	Et quant .h. entent 	1034
1054	que laiens est la dame, 	que la dame est laiens 	1035
1055	si ne tint plus parole a els, 	si ne tient plus a aus parole 	1036
1056	ains se commande a Dieu 	ains ce comande a dieu. 	1037
1057	et a fet le seigne de la crois en mi son vis, 	puis fait le signe de la crois enmi son uis 	1038
1058	puis se met en la cave : 	et se met en la caue. 	1039
1059	et l’en i veoit molt cler, 	et len i uoit mout cler 	1040
1060	kar la terre estoit crevee par desus en pluisors lieus	car la terre estoit creuee en plusors lieus. par desus	1041
1061	si que la clartés del jor espandoit par tot. 	si que la clartes del soileil espandoit par 	1042
1062	Quant il est aval venus, 	desous.et quant il est aual uenus 	1043
1063	si vit les. II. lions 	si uoit les .ii. lions 	1044
1064	qui estoient atachié a II. bones chaienes de fer ; 	qui estoient loier a .ii. chainnes de fer. 	1045
1065	si estoit li uns a destre et li autres a senestre 	si estoit li uns a destre et li autres a senestre. 	1046
1066	et gardoient la voie 	Si gardoient si la dame 	1047
1067|1068	que nus ne peust aler a la damoisele |se par els non. 	que nus ne pooit aler a li se par aus non. 	1048
1069	Quant il voit	et quant il uoit 	1049
1070	que par mi els l’en covient a passer, 	que par aus le couient aler 	1050
1071	si embrace l’escu et le gete sus sa teste 	si enbrace lescu |et le geste desus sa teste. 	1051|1052
1072	et trait l’espee, 	et trait lespee 	1053
1073	puis s’en torne vers les fions 	et sen ua uers les lions. 	1054
1074	qui faisoient ta plus male fin del monde, 	qui faissoient la plus male fin del monde. 	1055
1075	kar il esgratinoient la terre a lor ongles 	Car il debatoient la terre de lo keues 	1056
1076	et se debatoient de lor coes.	et esgratinoient de lor ongles. 	1057
1077	Et il s’adrece a celui 	et il sadrece a celui	1058
1078	qui plus pres de lui estoit et tint l’escu devant lui, 	qui plus pres de lui estoit. 	1059
1079	et cil giete les ongles 	et tint lescu deuant lui et cil geste les ongles 	1060
1080	por prendre l’escu;	por prandre lescu. 	1061
1081	et il hauce l’espee, 	et il hauce lespee 	1062
1082	si le fiert 	si le fiert 	1063
1083	si qu’il li trenche les. ll, piés devant, 	si quil li tranche les .ii. piez 	1064
1084	puis recuevre 	deuant puis recueure	1065
1085	et le fiert par mi la teste a descovert 	et le fiert parmi la teste a descouert. 	1066
1086	si qu’il le fent en Il. moitiés, 	Si quil li fent eu .ii. moitiez. 	1067
1087	et cil chiet mors, 	et ciz chiet mors 	1068
1088	qui plus ne puet durer. 	qui plus ne puet durer.	1069
1089	Et il s'adrece a l’autre tot maintenant, 	et il sadresce a lautre tout maintenant. 	1070
1090	kar molt li tarde 	Car mout li targe 	1071
1091	qu’il ait la dame delivree. 	quil ait la dame deliuree. 	1072
1092|1093	Et|quant cil le vit venir, 	et qnt ciz le uoit uenir 	1073
1094	si se drece sor les piés derrieres	si se dresce desus les .ii. piez derier. 	1074
1095	et aert l’escu as dens et as ongles, 	et aert lescu as dens et as ogles 	1075
1096	si li esrache des mains si roidement 	et li errage si durement 	1076
1097	qu’il fet Hestor flatir a terre tot envers. 	quil le fait uoler aual|.et .h̾. chiet tous enuers a la terre. 	1077|1078
1098	Quant li lions cuide traire ariere ses ongles 	Mais quant il cuide a la retraire ses ongles 	1079
1099	qui en l’escu estoient enbatues,	qui en lescu estoient enbatues 	1080
1100	si nes pot ravoir, 	si ne les puet rauoir 	1081
1101	kar molt estoit li escus fors. 	car mout estoit li escus fors . 	1082
1102	Et a Hestors se redrece, 	et h̾. se dresce 	1083
1103	qui molt a grant honte de ce 	qui mout a grant honte de ce 	1084
1104	qu’il estoit cheus a terre, 	que chaus est a la terre. 	1085
1105	si cort al lion sus si hardiement 	si cort au lyon sus 	1086
1106	que nus ne le veist 	que nus ne le meist 	1087
1107	qui molt ne le tenist a preu; 	qui a preu ne le tenist. 	1088
1108	si le fiert si par mi le viaire 	si le fiert |si tout parmi le ui a ire: 	1089|1090
1109	qu’il li trenche le musel et les densb, 	quil li tranche tout. le musel et les dens. 	1091
1110|1111	Et cil se volt lancier vers lui, |mes il ne pot por l’escu 	et il se ueut lanc̾. a lui por lescu 	1092
1112	qui es piés se tenoit. 	qui as piez li tient 	1093
1113	Et Hestors drece l’espee,	et .h̾. hauce lespee contremont 	1094
1114|1115	si li coupe la teste, |puis trenche tant des ongles 	et li cope la teste pus tranche tant des ongles 	1095
1116	com il en tenoit en l’escu, 	comme il tenoit de son escu. 	1096
1117	puis vient a la dame. 	et lors ua a la dame. 	1097
1118|1119	Et quant ele le vit venir, |si dist 	et quant ele le uoit ueuir si dist 	1098
1120|1121	que bien fust il venus, |et ll respont 	que bien soit il uenus. et si respont 	1099
1122	que bone aventure li doinst Diex; 	que bone ioie li doint diex. 	1100
1123|1124	puis trenche une chaaine de fer |dont ele estoit liee a 	puis tranche une chainne de fer dons ele estoit liee. 	1101
1125|1126	et l’enmaine fors de la cave la |ou les gens les atendoient. 	Si la mainne hors de la caue la ou la gent latandoient. 	1102
1127	Et quant il voient lor dame, 	et quant il uoient lor dame 	1103
1128|1129	si li font la greignor joie del monde |et a Hestor autresi, 	si li font mout grant ioie et .h̾. autresi. 	1104
1130|1131	et les mainent al mostier |por rendre graces a Dieu de l’onor 	et les mainnent au mostier p or randre graces a dieu. de lannor 	1105
1132	qu'il lor avoit fete. 	quil lor auoit faite. 	1106
1133	Quant il sont issus de l’iglise,	quant il sont hors dou mostier. 	1107
1134|1135	si voient venir les gens de la vile |qui estoient vestu de lor meillors robes 	Si uoient uenir les gens de la uille uestu de lor millor robes. 	1108
1136|1137	et lor venoient a l’encontre |por fere joie et feste; 	et li uiennent a lancontre por lui faire feste. 	1109
1138	si dancent et harolent 	Si carolent 	1110
1139	et se deduient de tos les geus	et deduissent de toutes les gentis dances	1111
1140|1141	qu’il sevent; |et la 	quil seuent et la 	1112
1142	ou il voient Hestor, 	ou il uoient .h̾. 	1113
1143	si li dient : « Bien viegne la flors des chevaliers del monde 	si dient bien uaingne la flor de tous les cheualiers del monde. 	1114
1144	qui nos a delivrés del grant hontage 	qui nos a deliure del grant hontage 	1115
1145	ou nos estions!» A tel joie et a tel feste mainent Hestor en la maistre sale 	ou nos estiens. A tel Ioie et a tel feste mainnent hector en la maistre sale 	1116
1146	qui tote estoit portendue de pailes et b de dras de soie 	qui toute estoit portandue de pailes de soie et de dras. 	1117
1147	et estoit jonchiee d'erbe vert et soef olant. 	et estoit lonchie derbe fresche et sorfolent. 	1118
1148	Et quant il sont amont venu, 	et quant il sont a mout uenu 	1119
1149|1150	si desarment Hestor |et li aportent a vestir une ? robe de cendal por le chaut e; 	si desarment .h̾. et pus li uestent une robe de sendail legiere 	1120
		por le chaut. 	1121
1151	si s'asieent a une part entre lui et la damoisele, 	Si lacieent dune part entre lui et la damoisele. 	1122
1152	et Hestor li demande 	Si li demade .h̾.	1123
1153	comment ele a non. « Sire, fet ele, j'ai non Angale de Raguidel: ensi a non cist chastials.	comet ele auoit ñ Sire fait ele ia non. augale de grauidel. ainsi a non li chastiax |ou uos estes. 	1124|1125
1154	Mais por Dieu, sire, de Mangart le Ros me dites noveles. 	et por dieu sire de marigart le rous |car me dites nouelles 	1126|1127
1155	Est il voirs 	Est il uoirs 	1128
1156	que vos l’aiés ocis ? — 	que uos lauez ocis. 	1129
1157	Ki fu cil, fet il, 	Qui fu fait Il ciz 	1130
1158|1159	que vos dites? il, il est mors. — Le veistes vos, fet ele, ocirre ? — |On Ce fu, fet ele, li sires de cest chastel. — 	que uos dites. ce fu fait ele li sires de cest chastel. 	1131
1160	Certes, fet voir, fet il, je mer̈smes l’ocis de mes mains. — En non Dieu, fet ele, beneoites soient les mains 	Certes fait il il est mors. le ueistes uos fait ele ocirre. |oil uoir fait cil. En non dieu fait cele benoites soient les mains 	1132|1133
1161	qui l’ocistrent ! 	qui locirrent. 	1134
1162	Et vos soiés beneois sor tos homes! 	et uos soiez beneois sor tous homes. 	1135
1163	Et beneois soit Diex 	et beneois soit diex 	1136
1164	qui ceste part vos amena, 	qui ceste part uos amena. 	1137
1165	kar vos m’avés el cuer mise la greignor joie 	Car uos maues au cuer mise la ggͥnor ioie	1138
1166	qui onques mes i fust mise, 	qui onques i fust. 	1139
1167	kar vos m’avés vengiee de l’ome el monde 	que uos mauez uangie de lome el monde	1140
1168	qui plus de mals et plus de hontes m’a fetes por noient, 	qui plus de mal me faissoit |et plus de hontes et por noiant 	1141|1142
1169	et si vos dirai tote l’acheison 	et si uos dirai 	1143
1170	por quoi ce fu voirs 	por coi ce fu encoumencie Il fu uoirs 	1144
1171	qu’il m’ama molt durement, 	quil mamma mout durement 	1145
1172	quant j'estoie pucele, 	quant gestoie pucele 	1146
1173	et me requist d’amors; 	et me requist damors.	1147
1174	mes je le sentoie a si felon	mais Ie le santoie a si felon 	1148
1175	que je ne l’amaisse por rien. Il me requist pluisors fois 	que ie ne lammaisse por rien |et si me requist plusors fois 	1149|1150
1176	et fist requerre par autres 	et fist requerre par autres.	1151
1177	et m’enveoit chescun jor I. suen frere por le dire: 	et menuoioit chascun ior .i. sien frere |por le dire. 	1152|1153
1178	si m’anuierent tant ses paroles 	Si manuierent tant Ies paroles 	1154
1179	que je dis a son frere 	que ie dis a son frere 	1155
1180	que s’il i venoit iamés, je le feroie metre a malaisse.	que ce il i uenoit plus ie le feroie mestre a malaisse. 	1156
1181	Et cil escuiers fu fel et orgueillos; 	et li escuiers fu fel et outrageus 	1157
1182	si me dist grant vilenie de ma gent mersmes; 	si me dit uilenie deuant ma gent meismes.	1158
1183	et quant I. miens cosins oi ce 	et quant uns miens cousins |oi ce 	1159|1160
1184	qu’il me disoit, 	que il me dissoit si en fu 	1161
1185	si fu si corociés 	si correciez 	1162
1186	qu’il l’ocist. 	quil locit. 	1163
1187|1188	Quant Marigars li Ros le sot, |si manda chevaliers et serians, 	Et quant marigars li rous le soit si manda cheualiers et sergens 	1164
1189	quanqu’il en pot avoir, 	quenque il en pot auoir 	1165
