0	avoir trové. » 	Sire fait elle enuellopee |quil ne la pouoit cengnoistre pour pour ce	0|1
802	si n’atendoient a geter le el feu fors le commandement as juges, 	et ne actendent la iecter au feu fors le commandement du iuge 	653
803	et ele ploroit trop durement 	Et elle plouroit moult tendrement 	654
804	et regretoit Lancelot: « 	et regrettoit lancelot: en disant. 	655
805	Ha, gentilx chevaliers Lancelos,	Haa gentil homme lancelot 	656
806	kar pleust ore a nostre Salveor 		
807	que vos seuissiés ceste novele, si fuissiés pres de ci a demie lieue! 		
808	Certes a l’aide de Dieu	car pleust a dieu 	657
809|810	et de la vostre seroie je encore anuit rescosse |malgré tos mes enemis. 	que uous feussiez prez de cy a demy lieue certes a laide de dieu ie seroie rescous se malgre tous mes ennemis 	658
811	Mais vos ne le savés pas a, 		
812	si me covendra ore morir por la vie 	si me conuendra mourir pour la uie	659
813	que je vos sauvai emprés Dieu; 	que ie uous sauuay aprez dieu 	660
814	mais certes il ne m’en poise pas tant por moi 	mais certes dit elle il ne me poise pas tant pour moy 	661
815|816	com il fet por le coros |que vos en avrois, 	comment il fait pour le courroust que uous aurez 	662
817	quant vos le savrois. 	quant uous le saurez 	663
818	Mais ce me reconforte molt 	mais ce me conforte 	664
819	que je sai bien 	que ie scay bien 	665
820	que les damoiseles gaaigneront tant en ma mort 	que les damoiselles gaigneront a ma mort 	666
821	que jamés nule ne vos requerra d’aide 	car iamais nulles ne uous requerrent daide |que uous ne les aidez 	667|668
822	que vos li faillois tant com il vos remenbre de moi, 	tant quil uous souuiengne de moy 	669
823|824	kar vostre cuers est si frans |qu’il ne puet estre sans trop grant merites rendre a totes celes 	car uren cueur est ainsi franc. 	670
825	qui de par moi se reclaiment: 		
826	si m’est avis	Si mest auiz 	671
827	qu’il m’est molt miels a m’ame de morir por loialté fere et por geter de prison si vaillant home comme vos 	quil mest mieulx a lame |pour loiaulle faire et pour ietter de peril ung si uaillant homme comment uous/ 	672|673
828	que vos fuissiés mors par la desloialté de Meleagan 	que se uous feussies mort par la desloyaulte melleagant/ 	674
829	qui en prison vos avoit mis par traïson. » 	qui en prison uous auoit mis. 	675
830	Ensi disoit la damoisele molt tendrement plorant et	AInsi disoit la damoiselle menlt tendrement plourant. 	676
831|832	lors vint Lancelos poignant cele part |ou il la vit: 	lors uient lancelot poignant celle part	677
833	si dist a cels 	si dist a ceulx 	678
834|835	qui le tenoient: « Laissiés la damoisele! — |Por quoi, sire, fet J. chevaliers armés 	qui tenoient la damoiselle/ lessies la damoiselle. pour quoy fait ung cheualier arme 	679
836|837	qui avant saut, le lairons nos ? — |Por ce, fet il, 	qui deuant estoit/ la lesrons ilz. pour ce fait il 	680
838	que vos n’avés droit en li por fere mal. — 	que uous naues nul droit a la faire mourir/	681
839	Si avons, fet cil, si grant 	si auons fait celuy asses grant 	682
840|841	que nos l’avons atainte de murdre |dont je l’apelai, 	car nous lauens actainte de meurdre donc ie lappeloie/ 	683
842	et ele s’en offri a deffendre,	et elle sen offrit a deffendre 	684
843	mais ele ne trova onques 	mes elle ne trouua enques cheualier 	685
844	qui por li en prist escu et ce n’est pas merveille, 	qui pour elle portast escu/ |et ce nest pas de merueille 	686|687
845	que chescuns set bien 	car chascun scait bien 	688
846	quele en a desloialment ovré. — De quoi ? fet Lancelos. — De ce, fet il,	quelle a desloyaument ouure de quoy fait lancelot/ de oster lancelot de prison 	689
847	qu’ele delivra Lancelot por Meleagan ocirre, son frere. — Se vos, fet Lancelos, osiés mostrer 	pour occire melleagant son frere Adenc dit lancelot |se uous uoullies dire 	690|691
848	qu’ele eust fet traïson ne murdre, je seroie pres del deffendre. — 	quelle aist fait traison ou meurdre ie suys prest de prouuer a lencontre. |Et pourtant aduises se deffendre le uoulles. 	692|693
849	Qui estes vos? fet cil. — Uns chevaliers sui, fet Lancelos, 	Qui estes uous fa⟦i⟧t celuy/ cheualier suys fait lancelot	694
850	qui vieng ceste part por ceste damoisele deffendre. —	qui uiens uers ceste part |pour deffendre la damoiselle. 	695|696
851	Par foi, fet cil, 	Par ma foy	697
852	se je voloie, il ne m’en covendroit ja combatre, 	se ie uoulloie il ne men conuendroit ia deffendre. 	698
853	kar des ier en est ! ele atainte, 	car des hyer elle estoit attaincte 	699
854|855	puis qu’ele ne pot trover |qui la deffendist, 	puis quelle ne pouoit deffence trouuer/ 	700
856	mais je sent ma querele a si loial et si droituriere 	mes ie sens ma droicture si loyalle 	701
857	qu’il n’a chevalier el monde vers cui je ne l’osaise bien prover au ? grant droit 	quil n y a cheualier eu monde contre|qui ie ne losasses bien prouuer. 	702|703
858	que je i ai. — En non Dieu, fet Lancelos, 		
859|860	or i parra, |que je sui pres que je la desfende vers vos. — Voire, fet cil, par mon chief, 	Eu nen dieu fait lancelot ie suys tout prest de la deffendre uers uous/ uoire dist celuy/ par mon chief 	704
861	et vos en morrois comme traitres et desloials. »	et uous en moures comment traictre et desloyal/ 	705
862	Lors traient la damoisele loins del feu 	Lors est la damoiselle reculee du feu/ 	706
863|864	et li chevalier s’entreslongent li uns de l’autre, |si s’entrevienent 	et les cheualiers se eslongnent et puys uiennent lun contre laultre 	707
865	si tost com li cheval pueent aler	tant come cheuaulx peuent courre/ 	708
866	et s’entrefierent des glaives si durement 	et sentrefierent si durement 	709
867	qu’il les font voler en pieces;	que les lances uollent en pieces. 	710
868	puis s’entrehurtent si des cors et des visages 		
869	qu’il n’i a celui		
870	qui tos ne soit estordis et desconreez. 		
871|872	Mais li chevaliers par est si estonés |qu’il ne se puet tenir en sele, 	mes le cheualier ne se peult tenir en la selle/ 	711
873|874	ains vole jus del cheval |et al parchaoir feri li quins del hialme en la terre, 	ains uolle ius du cheual/ et au choir ferit le coing du feaulme a terre 	712
875	si qu’a bien pou qu’il n’a le col brisié. 	si que a pou|quil na le col brisie. 	713|714
876|877	Et|quant Lancelos a fet son tour, 	Et quant lancelot le uoit 	715
878	si descent, 	si descent a pie 	716
879|880	kar honte li seroit de requerre a cheval celui |qui est a pié; 	et tire son espee 	717
881|882	si trait l’espee|et cort sus a celui 	et court sus a celuy 	718
883	qui ja se relevoit, 	qui ia se releuoit/ 	719
884	si li done par mi le hialme tel cop 	si luy denne tel coup sur le chief 	720
885	qu’il le fet a terre flatir des paumes et des genols ; 	qui le fist flattir a terre des palmes et des genoulz 	721
886	puis recuevre I. autre cop et le fiert 	puis recouure ung autre coup |et le fiert 	722|723
887|888	si qu’il le fet tot parchaoir |et le prent par le hialme, 	si quil le fait parchoir/ apres le prent par le heaulme 	724
889	si le traine jusqu’al feu 	et le traine iusques au feu/ 	725
890	et le gete dedens.	si le iette dedens 	726
891|892	Et cil estoit si estordis |et tant avoit perdue la force del cors 	et celuy estoit si estourdi 	727
893	que relever ne se pot, 	quil ne se pouoit remuer 	728
894	si le covint remanoir el feu	si luy conuient demourer au feu/ 	729
895	et morir en tel maniere. 	et mourir en telle maniere.	730
896	Et lors vienent avant cil 	Lors uiennent ceulx 	731
897	qui le champ gardoient, 	qui gardoient le champ 	732
898	si dient a Lancelot 	et dient a lancelot 	733
899	qu’il en a assés fet et li rendent la damoisele saine et haitiee, 	quil en a asses fait |si luy rendent la damoiselle saine et haictiee	734|735
900	et il la fet vestir,	et il a fait uestir 	736
901	puis li demande 	puis luy demande 	737
902|903	qu’ele velt |qu’il face mes. « Sire, fet ele,	que elle ueult plus. Sire fait elle ie uueil 	738
904	que vos me menés a salveté a mon chastel. » 	que uous me mettes a sauuete en mon chastel/ 	739
905	Et il dist que volentiers: 	et il dist 	740
906|907	si le fet monter |et le conduit jusqu’al chastel	que si fera il uoulentiers sy la cenduit au chastel 	741
908|909	ou ele l’ot gardé maint jor. Li chastials avoit non Galefort|et seoit sor une petite riviere, 	ou elle uoulloit aller. 	742
910	si estoit molt aaisiés de totes choses et fors a merveille, 	et ou elle lauoit garde maint iour |et auoit nen gallasfort/ 	743|744
911	Et quant Lancelos vint la, il ne fet pas a demander 	Et quant lancelot uint la il ne feist mie a demander 	745
912	se l’en li fist joie, 	se on luy fist grant chere. 	746
913	kar cil del chastel savoient ja bien 	Car ceulx du chastel sauoient ia bien 	747
914|915	que lor dame estoit delivree par I. chevalier|qui o li venoit. 	comment leur dame estoit del iuree par ung cheualier 	748
916	Et quant il le virent, 		
917|918	si le reçurent a si grant joie |com se ce fust Damedieu meismes 	qui auec elle uenoit sy le recheurent eomment sil eust este dieu 	749
919	et s’agenoillent tuit devant lui 	et se agenoullerent deuant luy 	750
920	et crioient a une vois tuit ensamble : « Sire, sor tos cels del monde soiés vos bien venus, 	et crioient tous a une uois. Sire sur tous ceulx du mende uous soyes le bien uenu 	751
921	qui nostre grant duel avés torné en grant joie !» A tel feste ont laiens Lancelot receu 	quy nostre grant deul aues tourne en ioye. A telle feste ont leans lancelot receu. 	752
922	et quant il ont la damoisele descendue devant son mestre palés, 	Et quant il eust cenuoiee la damoyselle iusques deuant son maistre pallais/ 	753
923	si s’en volt aler maintenant, 	si sen ueult lancelot aller 	754
924	kar il n’estoit mie encore plus de tierce. 		
925	Mais ele le prist al frain 	mes elle le print au fraing 	755
926	et le fist descendre a fine force a 	et le fist demourer a forche/ 	756
927|928	et dist: « |Par Sainte Crois. vos ne m’eschaperois mie ensi. » 	et luy dist. Tresdoulx cheualier uous ne me eschapperes pas ainsy. 	757
929	Lors le commande a desarmer et vaslet saillent avant por fere son commandement a; 	Lors commande quil soit desarme. |Et uarletz saillent 	758|759
		pour faire son commandement 	760
930	et tantost com il ot son hialme osté 	et tantost |quil eust son heaulme oste 	761|762
931	et ele le conut, 	si le cengneust bien 	763
932	si li cort les bras tendus 	si luy sault les bras tenduz 	764
933	et le volt baisier en la boche, 	et le uouloit baisier en la bouche 	765
934	quant il li guenchist, 	quant il se destourna	766
935|936	et ele li baise la face et le col et le menton, |puis que autre chose n’em puet avoir ; 	et elle luy baise le col/ 	767
937|938	si plore de pitié |et li dist: « 	et puys pleure de pitie et dist/ Gentil cheualier 	768
939	Ha, gentilx chevaliers, 		
940|941	tant vos avoie desirré a veoir ains |que je moreuisse! 	tant ie uous auoye desire a uoir auant que ie mourusse/ 	769
942|943	Mais comment l’avez vos puis fet?,|Et il li dist : « Bien, Dieu merci. — 	et comment uenistes ceste part/ 	770
944	Et ceste part, fet ele, 		
945|946	comment venistes vos, |qui avant ier vos en partistes ? — 	car auant hyer uous en partistes. 	771
947|948	Par foi, fet il, une grant acheison. m’i amena. »|Si li conte comment. I. chevalier o unes armes vermeilles l’avoit apelé de traïson a la cort le roi Artu por la mort de Meleagan; 	Par ma foy fait il ung cheualier a unes armes uermeilles ma appelle de traison en la court du roy artus. pour la mort de melleag. 	772
949	si l’en covient a deffendre en la cort le roi Baudemagu. « 	si men conuient a deffendre en la court du roy bademagus/ 	773
950	Ha, fet ele, je sai bien 	Haa fait elle ie scay bien 	774
951|952	qui il est. |C’est Argodras li Ros et li chevaliers 	qui il est cest argorindes le roux/ et le cheualier 	775
953	que vos avés hui ocis et ars estoit ses freres; 	que uous aues occy et ars estoit son frere/ 	776
954	si ne sai 	si ne scay 	777
955	que vos puissiés fere, 	que puissies faire/ 	778
956	kar se mes peres set que vos aiés ocis Meleagan, je criem	car se mon pere scait |que uous aies occis melleagant ie crains 	779|780
957|958	qu’il ne vos face ocirre por le grant duel |qu’il avra des noveles. — 	quil ne uous fache occire. 	781
959	Coment ? fet Lancelos, nel set il mie encore ? — 	comment fait lancelot. ne scait il pas encore 	782
960	Certes, sire, nenil; 	qui se a fait. |se maist dieux nennil fait elle 	783|784
961	si est Meleagans en cest païs aportés plus a de XV. jors 	Si est melleagant apporte en ce pays .xu. iours a passes/ 	785
962	et est el chastel des Illl. Pierres et le gardent iluec si celeement 	et est au chastel des quatre pierres. |Et le gardent illec si celleement 	786|787
963|964	que li rois n’en set encore riens:|si en covendra esploitier al plus sagement que vos porrois. Mes a	que se roy nen scait encores riens: mes dictes moy a 	788
965	quant est li jors que vos vos en devés deffendre? » 	quant est le iour |que uous uous deuez deffendre. 	789|790
966	Et il dist 	Et il dit 	791
967	que c’est le jor de la Magdalaine. « 	que cest au iour de la magdalaine. 	792
968	Or vos en conseut Diex, fet ele. 	Or uous conseille dieu fait elle: 	793
969	kar j’ai grant poor 	car iay grant paour	794
970|971	que Argodras ne vos face anui par traïson. — De ce, fet il, n’aiés ja garde! Tot son pooir en face, |que je n’en avrai ja poor. » Assés parlerent cele nuit de maintes choses a et molt firent cil del chastel grant joie de lor dame 	que agarindes ne uous face auoir quel que trayson. De ce fait il naiez ia paour. Assez parlent celle nuit de plusieurs choses et menlt firent ceulx du chasteau grant feste de lui et de leur dame 	795
972|973	qu’il cuidoient avoir perdue, |et or l’ont saine et haîtie 	quilz cuidoient auoir perdue. 	796
974	Et al matin, 	Et au matin 	797
975|976	si tost|com li jors parut cler, se leva Lancelos 	si tost comment le iour apparut se leua lancelot 	798
977|978	et se parti de la damoisele, |quant il fu armés; 	et print congie de la damoiselle. 	799
979	et ele le commande molt a Dieu 	Et elle le commanda a dieu 	800
980	et li pria 	et lui pria 	801
981	qu’il s’en revenist par li al repairier; 	quil reuenist par elle au repairier. 	802
982	et il dist 	Et il dit 	803
983	que si feroit il, 		
984|985	s’il pooit. |Si se remet en son chemin 	que si feroit il sil pouoit. Il se met en son chemin 	804
986	et eirre tot le jor jusqu’al vespre 	et erre iusques au soir. 	805
987	et lors aproche d’une riviere 	Lors approuche de une riuiere 	806
988	que l’en apeloit Aglonde, 	que len appelloit aglondes/ 	807
989	si en estoit l’eve molt parfonde et molt noire. 		
990	Et quant il vint pres de l’eve, 		
991	si vit trois paveillons tendus pres de la rive; 	si uoit trois paueillons tendus pres de la riuiere. 	808
992	si en estoit li uns grans et bials et li autre dui estoient moien. 	si en estoit ung grant et blanc et les autres deux estoient noirs. 	809
993	Et lors issi del greignor paveillon I. chevaliers tos desarmés 	Et lors issist dun paueillen ung cheualier tout arme 	810
994	qui li dist que bien soit il venus, 	qui lui dist |que bien soit il uenu. 	811|812
995|996	et il li rent maintenant son salu. «|Ha, sire, fet il, vos me samblés chevaliers errans 	Et il lui rent son salut. Beau sire uous semblez cheualier errant: 	813
997	et je aim tos cels 	et iayme tous ceulx 	814
998	qui en tel mestier usent lor vie, 	qui en telle maniere usent leur uie: 	815
999	kar je meismes sui chevaliers errans 	car moy mesmes suis cheualier errant. 	816
1000|1001	et por ce vos vueil je proier |que vos herbergiés anuit mes o moi; 	Et pour ce quil est temps de se hebergier uous censeille ie 	817
1002	kar se vos passés avant de ci, vos ne troverois se forest non, si salvages 		
1003	que vos i porrois tost desvoier. 		
1004	Et il est bien tens de herbergier, 		
1005|1006	ce veés vos bien : |por ce vos lo 	que uous demour⟦e⟧z/ 	818
1007|1008	que vos remanois et vos avrois ostel bel |et buen tot a vostre voloir. — 	et uous aurez hostel tout a uostre uoulente. Beau sire fait lancelot ie demoureray 	819
1009	Bials sire, fet Lancelos, 		
1010|1011	puis qu’il vos plest, je remaindrai |et por vostre proiere et	puis quil uous plaist.	820
1012|1013	por ce que vos dites |que vos estes chevaliers errans. a,	et que uous dictes que uous estes cheualier errant. 	821
1014	Lors descent et vaslés saillent des autres paveillons, 	Lors descent de son cheual/ |et uarletz saillent des autres paueillens 	822|823
1015	si le desarment et li aportent I. mantel de samit legier a afubler por le chaut	si le desarment et lui apportent ung manteau de samit |pour affubler pour le chault 	824|825
1016	qui grans estoit ; 	qui grant estoit. 	826
1017|1018	si le mainent el grant paveillon avec l’autre chevalier. |Et lors parlerent ensamble 	Si le mainent au grant paueillon. lui et le cheualier sentreacointerent 	827
1019|1020	et s’entracointierent |et demanda li uns a l’autre de son estre ». Li chevaliers enquiert a Lancelot 	et demanda lun a lautre 	828
1021	dont il vient 	dont ilz estoient: 	829
1022|1023	et ou il vet |et quele aventure le maine si sol,	et quelle auanture le menoit si seul. 	830
1024	et il li conte une partie de son estre 	Et il lui compte de son estre une partie 	831
1025	et autre l’en çoile e; 	et lautre lui en celle: 	832
1026	et totes voies li dist 	et toutesfois dit il 	833
1027	que en la cort al roi Baudemagu voldroit estre por soi deffendre vers un chevalier 	que en la court du roy bademagus uouldroit il estre pour ung cheualier 	834
1028	qui l’a apelé de traïson. 	qui lauoit appelle de trayson. 	835
1029|1030	En ce qu’il parloient ensi, orent li escuier mise la table, |si vont laver; 	Et ainsi qu ilz parloient len mist les tables. ilz lauent leurs mains 	836
1031	si s’asiet Lancelos et li chevaliers et une damoisele 	et puis se assient le cheualier et lancelot: 	837
1032	qui molt ert bele 	et une damoiselle moult belle/ 	838
1033	et estoit amie al seignor de laiens; 	laquelle estoit amie au cheualier de leans. 	839
1034	si mengierent tuit troi ensamble. mes cele 	Si mengerent tous trois ensemble: |mais celle 	840|841
1035|1036	qui Lancelot esgarde ne se puet saoler de lui veoir, |Kar tant li samble bials 	qui lancelot regarde laisse le boire et le mengier pour la grant beaute 	842
1037|1038	qu’ele ne prisa onques mes bialté d’ome envers cesti : |si l’esgarde si viselment 	que elle uoit en lui/ 	843
1039	que tot en laisse le mengier n’a autre chose n’entent. fors a lui remirer. 	si que a autre chose ne entent. 	844
1040	Si ont li escuier osté le premier mes de sor la table c’onques la damoisele n’en tasta, 	si ont les escuiers oste le premier mes |que encques la damoiselle nen tasta ains pensa a lancelot: 	845|846
1041|1042	ains pensa totes voies.|Et en cel pensé li descent el cuer une si grant amor	et en celle pensee lui descendoit une telle amour au cueur 	847
1043	qu’ele aime Lancelot outre ce 	que elle ayma lancelot oultre 	848
1044	que feme n’ama mes home; 	que femme ne ayma oncques homme. 	849
1045	si li est avis 	Si lui est auiz 	850
1046	que s’il l’amoit 	que sil laymoit 	851
1047	qu'ele seroit beneuree. 	quelle seroit trop eureuse.	852
1048	Mais ci endroit n’em parole plus li contes, 	Mais cy endroit plus nen parle le compte 	853
1049	kar ça avant le devisera 	car cy aprez le uous deuisera 	854
1050|1051	et comment ele l’ama merveillosement |et comment ele le proia et la merveille 	et comment elle layma merueilleusement. 	855
1052|1053	que ses amis en fist, |quant il sot 	et comment elle mourut pource	856
1054	qu’ele l’amoit, 	quil la refusa 	857
1055|1056	et comment cele morut|por ce 	Comment lancelot rescouist le frere du cheualier 	858
1057	qu’il la refusa, tot ce vos trespassera li contes ci endroit por deviser une aventure 	qui lauoit logie. 	859
1058|1059	qu’il lor avint el paveillon |ou il estoient. 	Et comment il se deffendist centre argondes. 	860
1060	Ci dist li contes 	et puis alla a la douloureuse tour faire enterrer le corps de galle .iiii.xx.xu. LE compte dit 	861
1061|1062	que, quant il orent le secont mes eu, es vos un chevalier armé d’unes armes vermeilles |qui vint corant par devant le paveillon o grant compaignie de chevaliers. 	que quant ilz eurent eu le second mes uecy ung cheualier arme de armes uermeilles courant par deuant le paueillon a grant compaignie de cheualiers 	862
1063	Et cil as armes vermeilles 		
1064	qui devant venoit entre el paveillon a et voit. I. escuier 	et il entra au paueillon |et uist ung escuier 	863|864
1065	qui servoit a la table, 	qui seruoit a la table 	865
1066|1067	si estoit freres al chevalier de laiens. |Et il cort maintenant cele part, 	qui estoit frere au cheualier de leans. Il le prent par les espaulles 	866
1068	si le prent par les espaules 		
1069	et le lieve devant lui sor l’arçon de la sele, si s’en torne a tot. 	et le met deuant lui es arcons de sa selle |si sen ua atout. 	867|868
1070	Et quant cil del paveillon voit ce. si crie a Lancelot: « 	Et quant celui du paueillon uoit ce |si crie a lancelot. 	869|870
1071	Ha, bials sire, je sui mors, se cil enporte ensi mon frere, 	Haa sire ie suis mort |se celui emporte mon frere/ 	871|872
1072	kar il l’ocirra, 	car il loccira 	873
1073	s’il n’est secors: 	sil nest secouru 	874
1074	si vos pri por Dieu 	Si uous prie pour dieu 	875
1075	que vos i metés paine. » 	que uous mettez paine a le secourir 	876
1076	Et Lancelos saut de la table 	Et lancelot sault hors de la table 	877
1077	et demande ses armes, 	et demande ses armes, 	878
1078	et I. escuiers vint avant,	et ung escuier uint a lui 	879
1079	si li dist : « 	et lui dist. 	880
1080	Par foi, sire, vos armes et vostre cheval enmainent il ! — Voire, fet il. par mon chief, ja	Par ma foy sire uoz armes emportent il. |Par mon chief pour ce ne ne demourra il pas	881|882
1081|1082	por ce ne remaindra |que je nes sieve.» 	que ie ne le suiue. 	883
1083|1084	Lors vient fors del paveillon |et li chevaliers o lui 	Et lors sault hors du paueillen et le cheualier auec lui Ilz regardent ceulx 	884
1085	et il esgarde cels 		
1086	qui s’en vont 	qui sen uont 	885
1087|1088	qui ja avoient passé l’eve par J. pont de fust;|et Lancelos demande al chevalier 	qui auoient ia passe leaue par ung pont de fust. Lancelot demande au cheualier sil demourra. Sire fait il nenny 	886
1089	s’il remaindra. « Sire, fet il, nenil,		
1090	ains vos ferai compaignie tant que nos aions trové 	ains uous feray compaignie |tant que uous aiez trouue 	887|888
1091	qui armes vos baut. » 	qui armes uous baillera. 	889
1092	Lors acueillent lor voie tot a pié 	Lois uiennent au pent tout a pie 	890
1093|1094	et vienent au pont, |si passent outre 	et passent oultre 	891
1095	et s’adrecent a I. tertre 	et se adrecent a ung terte par	892
1096	par ou li chevalier s’en vont; 	ou les cheualiers uont. 	893
1097	si n’ont gaires alé 	Si ne ont gaires alle 	894
1098	quant il encontrent I. chevalier armé d’unes armes noires 	quant ilz encontrent ung cheualier arme dunes armes noires 	895
1099|1100	qui venoit al pont par I. chemin de travers. |Et quant il voit Lancelot, 	Quant il uist lancelot il se arresta pource 	896
1101	si s’areste por ce que bien le conoissoit, 	qu il le congnoissoit bien 	897
1102	si li demande 	et lui demanda 	898
1103	ou il vet ensi a pié tos desammés. « 	ou il alloit ainsi a pie tout desarme. 	899
1104|1105	Qui estes vos, sire chevaliers, fet Lancelos, |qui me demandés 	Quest ce fait lancelot demandez uous	900
1106	ou je vois ? — Je sui, fet il, I. chevaliers d’estrange païs, 	ou ie uois. Oy sire |si suis ung cheualier destrange pais 	901|902
1107|1108	mais molt me merveil de ce |que je vos voi ensi aler. » 	qui moult me merueille de uous uoir aller ainsi. 	903
1109	Et Lancelos li conte 	Et lancelot lui compte	904
1110	comment il estoit herbergiés et	comment il estoit hebergie: 	905
1111|1112	comment I. chevaliers vint laiens |ou il menjoit, 	et comment ung cheualier uint la ou il mengoit 	906
1113	qui prist a force I. vaslet 	qui print a force ung uarlet 	907
1114	et le mist sor le col de son cheval. «	et le mist sur le col de son cheual. 	908
1115	Et encore m’a il plus meffet, fet Lancelos, 	Et encores y a il plus fait lancelot	909
1116	kar cil 	car ceulx 	910
1117	qui avec lui vindrent enporterent mes armes 	qui auec luy sont emportent mes armes 	911
1118	et enmenerent mon cheval. — 	et emmainent mon cheual/ 	912
1119|1120	Quel guerredon, fet cil, |porroie je atendre de vos, 	quel guerdon fait celuy pouroie ie auoir de uous se ie me desarmoye 	913
1121|1122	se je por vos me desarmoie |et vos bailloie mes armes et mon cheval ? — 	et uous bailloie mes armes et mon cheual/ 	914
1123	Certes, fet Lancelos, tel com vos deviseriés. — Se vos, fet il, el premier lieu 	certes fait lancelot: |tel comme uous deuiseres/ se fait il au premier lieu 	915|916
1124|1125	ou je vos troverai armé, |por que je soie desarmés, me creantés a doner vos armes » Ie vos bailleroie les moies. — 	ou ie uous trouueray arme me promettes a bailler uos armes ie uous bailleray les miennes 	917
1126	Certes, fet Lancelos, 	Certes fait lancelot 	918
1127	si ferai je, 	si feray ie pourtant 	919
1128	por que vos ne me truisiés combatant. » 	que uous ne me trouues combatant/ 	920
1129	Et cil descent maintenant, 	et celuy deschent maintenant 	921
1130|1131	si se desarme et baille a Lancelot tot son hernois, |et il s’en appareille 	sy se desarme et baille tout son harnois a lancelot 	922
1132	et monte en son cheval, 		
1133	puis dist a son oste 		
1134|1135	qu’il s’en retort; Imes il dist |que non fera. « 	et il sen appareille 	923
1136|1137	Si ferois, fet Lancelos a lar je conoistrai bien les armes a celui |que je vois querant en quelque lieu je les truisse. 	et mente sus le cheual 	924
1138|1139	Et cil dist, |puis qu’il velt, s’en retornera: 	et fait retourner son hoste 	925
1140	si s’en vet 		
1141	et enmaine o lui le chevalier 		
1142	qui molt est liés de ce 		
1143|1144	que Lancelos li doit I. guerredon. |Et Lancelos aquelt son chemin aprés cels 	et prent congie de luy. lancelot print son chemin apres ceulx 	926
1145	que ? il sieut tant 	qui sen uont tant 	927
1146	qu’il est venus el tertre en haut 	quil est uenu eu tertre en hault/ 	928
1147|1148	et lors voit devant lui la forest|que l’en apele la forest des Trois Perilx, 	et lors uoit deuant luy la forest des trois perilz 	929
1149	et ce por quoi ele fu ensi apelee devisera bien li contes ça avant. 	et ce pour quoy elle est ainsy appellee deuisera bien le compte cy en auant. 	930
1150	Quant il fu amont el tertre, 	QUant il fust amonlt eu tertre 	931
1151|1152	si esgarde devant lui, |mais il ne voit nul de cels 	si regarde deuant luy 	932
1153	que il queroit, 		
1154|1155	kar il s’estoient ja ferus en la forest. |Et totes voies sieut il les esclos des chevals	et suyst les pas des cheuaulx tant	933
1156	tant que il vient a l’entree de la forest; 	quil uint a lentree de la forest/ 	934
1157	et lors encontre une damoisele tote chenue 	et lors encentra une damoiselle toute chanue 	935
1158	qui chevalchoit molt cointement 	qui cheuauchoit menlt coinctement toute descheuelee/ ses tresches entre ses espaulles 	936
1159	et estoit tote deslie, ses treces par ses espaules comme pucele 	comment une pucelle 	937
1160|1161	et avoit en son chief l. chapel de roses, |kar c’estoit entor la Saint Johan. Il le salue 	et auoit sur son chief ung chapiau de roses/ il la sallue 	938
1162	et ele li dist 	et elle luy dist 	939
1163|1164	que bone aventure li doinst Diex. « Damoisele, fet il, me savriés vos a dire |quel part uns chevaliers o unes armes vermeilles s’en vet ? — En non Diex, fet ele, je le vos enseigneroie bien, 	que bonne aduanture luy dennast dieu damoiselle fait il aues uous point ueu passer par cy ung cheualier a unes armes uermeilles. Eu nom dieu fait elle se ie uoulloie ie uous lenseigneroie bien dictes le moy fait il par tel conuenant 	940
1165	se je voloie. — Dites le moi, fet il, 		
1166|1167	par covent |que je soie vostre chevaliers el premier lieu 	que ie soie uostre cheualier au premier lieu 	941
1168	ou vos me requerrois. — 	que uous me requerres/ 	942
1169	Se vos me creantés, fet ele,	se uous me promettes 	943
1170|1171	que vos me sievrois de quel hore |que vos en semoigne, je le vos enseignerai. » 	que au pre/ mier lieu ou ie uous requesray uous me aideres ie uous lenseigneray/ 	944
1172	Et cil li creante, 	et il luy promet/ 	945
1173|1174	dont il se repenti puis molt durement tel hore fu. « |Or alés, fet ele, tot cest chemin», 	denc depuys sen repentist/ 	946
1175	si li mostre I. sentier estroit 		
1176|1177	qui aloit al travers de la forest. « |Si ne tornés, fet ele, de nule part 	Or alles fait elle tout ce chemyn en trauers de la forest sans tourner de nulle part. 	947
1178	et quant vos avrois alé entor demie lieue, 	Quant uous aures cheuauche enuiron demye lieue 	948
1179	si verrois delés I. vivier trois paveillons tendus. La dedens troverois le chevalier 	si uerres de les une riuiere trois pauillons la dedens trouueres le cheualier 	949
1180	que vos querés 	que uous demandes 	950
1181|1182	que l’en apele Arramant le Gros; |si le conoistrois a ces enseignes 	et len lappelle arrement le gras et le cengnoistres a telles enseignes 	951
1183	qu’il a en mi le front II. plaies. 	quil ha deux playes au frent/ 	952
1184	Or vos en poés aler, 	or uous en poues aller 	953
1185	mais que vos m’aiés dit vostre nom. » 	mes que mayes dist uostre nen/ 	954
1186	Et il se nome molt a envis 	et il se nomme monlt enuiz 	955
1187	et totes voies li dist 	et dist 	956
1188	qu’il a non Lancelot del Lac. « Alez a Dieu », fet ele. Atant s’en part 	quil a a nen lancelot du lac. 	957
1189	et s’en vet tot le chemin 	A tant sen ua lancelot tout le chemyn 	958
1190	qu’ele li avoit enseigné, 	quelle luy a enseigne/ 	959
1191	si grant aleure com il plus puet del cheval traire,		
