0	avoir trové. » 	Sire fait elle enuellopee |quil ne la pouoit cengnoistre pour pour ce 	0|1
797	et le tenoient. VI. pautonier, trois d’une part et trois d’autre; 	et la tenoient six pautenniers. trois de une part et trois dautre: 	661
798	si n’atendoient a geter le el feu fors le commandement as juges, 	et ne actendent la iecter au feu fors le commandement du iuge 	662
799	et ele ploroit trop durement 	Et elle plouroit moult tendrement 	663
800	et regretoit Lancelot: « 	et regrettoit lancelot: en disant. 	664
801	Ha, gentilx chevaliers Lancelos,	Haa gentil homme lancelot 	665
802|803	kar pleust ore a nostre Salveor |que vos seuissiés ceste novele, 	car pleust a dieu 	666
804|805	si fuissiés pres de ci a demie lieue! |Certes a l’aide de Dieu et de la vostre seroie je encore anuit rescosse malgré tos mes enemis. 	que uous feussiez prez de cy a demy lieue certes a laide de dieu ie seroie rescous se malgre tous mes ennemis 	667
806	Mais vos ne le savés pas a, 		
807	si me covendra ore morir por la vie 	si me conuendra mourir pour la uie 	668
808	que je vos sauvai emprés Dieu; 	que ie uous sauuay aprez dieu	669
809	mais certes il ne m’en poise pas tant por moi 	mais certes dit elle il ne me poise pas tant pour moy 	670
810	com il fet por le coros 	comment il fait pour le courroust 	671
811	que vos en avrois, 	que uous aurez 	672
812	quant vos le savrois. 	quant uous le saurez 	673
813	Mais ce me reconforte molt 	mais ce me conforte 	674
814	que je sai bien 	que ie scay bien 	675
815	que les damoiseles gaaigneront tant en ma mort 	que les damoiselles gaigneront a ma mort 	676
816	que jamés nule ne vos requerra d’aide 	car iamais nulles ne uous requerrent daide 	677
817	que vos li faillois tant com il vos remenbre de moi, 	que uous ne les aidez tant quil uous souuiengne de moy 	678
818|819	kar vostre cuers est si frans |qu’il ne puet estre sans trop grant merites rendre a totes celes 	car uren cueur est ainsi franc. 	679
820	qui de par moi se reclaiment: 		
821	si m’est avis 	Si mest auiz 	680
822	qu’il m’est molt miels a m’ame de morir por loialté fere et por geter de prison si vaillant home comme vos 	quil mest mieulx a lame pour loiaulle faire et pour ietter de peril ung si uaillant homme |comment uous/ 	681|682
823	que vos fuissiés mors par la desloialté de Meleagan 	que se uous feussies mort par la desloyaulte melleagant/ 	683
824	qui en prison vos avoit mis par traïson. » 	qui en prison uous auoit mis. 	684
825	Ensi disoit la damoisele molt tendrement plorant 	AInsi disoit la damoiselle menlt tendrement plourant. 	685
826|827	et lors vint Lancelos poignant cele part |ou il la vit: 	lors uient lancelot poignant celle part si dist a ceulx 	686
828|829	si dist a cels |qui le tenoient: « Laissiés la damoisele! — 	qui tenoient la damoiselle/ lessies la damoiselle. 	687
830	Por quoi, sire, fet J. chevaliers armés 	pour quoy fait ung cheualier arme 	688
831|832	qui avant saut, le lairons nos ? — |Por ce, fet il, 	qui deuant estoit/ la lesrons ilz. pour ce fait il 	689
833	que vos n’avés droit en li por fere mal. — 	que uous naues nul droit a la faire mourir/	690
834	Si avons, fet cil, si grant 	si auons fait celuy asses grant 	691
835|836	que nos l’avons atainte de murdre |dont je l’apelai, 	car nous lauens actainte de meurdre donc ie lappeloie/ 	692
837	et ele s’en offri a deffendre, 	et elle sen offrit a deffendre 	693
838	mais ele ne trova onques 	mes elle ne trouua enques cheualier 	694
839|840	qui|por li en prist escu 	qui pour elle portast escu/ 	695
841	et ce n’est pas merveille, 	et ce nest pas de merueille 	696
842	que chescuns set bien 	car chascun scait bien 	697
843	quele en a desloialment ovré. — De quoi ? fet Lancelos. — De ce, fet il,	quelle a desloyaument ouure |de quoy fait lancelot/ de oster lancelot de prison 	698|699
844	qu’ele delivra Lancelot por Meleagan ocirre, son frere. — 	pour occire melleagant son frere Adenc dit lancelot 	700
845	Se vos, fet Lancelos, osiés mostrer 	se uous uoullies dire 	701
846	qu’ele eust fet traïson ne murdre, je seroie pres del deffendre. — 	quelle aist fait traison ou meurdre ie suys prest de prouuer a lencontre. |Et pourtant aduises se deffendre le uoulles. 	702|703
847	Qui estes vos? fet cil. — Uns chevaliers sui, fet Lancelos, 	Qui estes uous fa⟦i⟧t celuy/ cheualier suys fait lancelot 	704
848	qui vieng ceste part por ceste damoisele deffendre. — 	qui uiens uers ceste part pour deffendre la damoiselle. 	705
849|850	Par foi, fet cil, |se je voloie, il ne m’en covendroit ja combatre, 	Par ma foy se ie uoulloie il ne men conuendroit ia deffendre. 	706
851	kar des ier en est ! ele atainte, 	car des hyer elle estoit attaincte 	707
852|853	puis qu’ele ne pot trover |qui la deffendist, 	puis quelle ne pouoit deffence trouuer/ 	708
854	mais je sent ma querele a si loial et si droituriere 	mes ie sens ma droicture si loyalle 	709
855|856	qu’il n’a chevalier el monde vers cui je ne l’osaise bien prover au ? grant droit |que je i ai. — En non Dieu, fet Lancelos, 	quil n y a cheualier eu monde contre 	710
857|858	or i parra, |que je sui pres que je la desfende vers vos. — Voire, fet cil, par mon chief, 	qui ie ne losasses bien prouuer. Eu nen dieu fait lancelot ie suys tout prest de la deffendre uers uous/ uoire dist celuy/ par mon chief 	711
859	et vos en morrois comme traitres et desloials. » 	et uous en moures comment traictre et desloyal/ 	712
860	Lors traient la damoisele loins del feu 	Lors est la damoiselle reculee du feu/ 	713
861	et li chevalier s’entreslongent li uns de l’autre, 	et les cheualiers se eslongnent |et puys uiennent lun contre laultre 	714|715
862|863	si s’entrevienent |si tost com li cheval pueent aler 	tant come cheuaulx peuent courre/ 	716
864	et s’entrefierent des glaives si durement 	et sentrefierent si durement 	717
865	qu’il les font voler en pieces;	que les lances uollent en pieces. 	718
866	puis s’entrehurtent si des cors et des visages 		
867	qu’il n’i a celui 		
868	qui tos ne soit estordis et desconreez. 		
869|870	Mais li chevaliers par est si estonés |qu’il ne se puet tenir en sele, 	mes le cheualier ne se peult tenir en la selle/ 	719
871	ains vole jus del cheval 	ains uolle ius du cheual/ 	720
872	et al parchaoir feri li quins del hialme en la terre, 	et au choir ferit le coing du feaulme a terre 	721
873	si qu’a bien pou qu’il n’a le col brisié. 	si que a pou|quil na le col brisie. 	722|723
874|875	Et|quant Lancelos a fet son tour, 	Et quant lancelot le uoit 	724
876	si descent, 	si descent a pie 	725
877|878	kar honte li seroit de requerre a cheval celui |qui est a pié; 	et tire son espee 	726
879|880	si trait l’espee |et cort sus a celui 	et court sus a celuy 	727
881	qui ja se relevoit, 	qui ia se releuoit/ 	728
882	si li done par mi le hialme tel cop 	si luy denne tel coup sur le chief 	729
883	qu’il le fet a terre flatir des paumes et des genols ; 	qui le fist flattir a terre des palmes et des genoulz 	730
884	puis recuevre I. autre cop et le fiert 	puis recouure ung autre coup |et le fiert 	731|732
885|886	si qu’il le fet tot parchaoir |et le prent par le hialme, 	si quil le fait parchoir/ apres le prent par le heaulme 	733
887|888	si le traine jusqu’al feu |et le gete dedens. 	et le traine iusques au feu/ 	734
889	Et cil estoit si estordis et tant avoit perdue la force del cors 	si le iette dedens |et celuy estoit si estourdi 	735|736
890	que relever ne se pot, 	quil ne se pouoit remuer 	737
891	si le covint remanoir el feu 	si luy conuient demourer au feu/ 	738
892	et morir en tel maniere. 	et mourir en telle maniere. 	739
893	Et lors vienent avant cil 	Lors uiennent ceulx 	740
894	qui le champ gardoient, 	qui gardoient le champ 	741
895	si dient a Lancelot 	et dient a lancelot 	742
896	qu’il en a assés fet 	quil en a asses fait 	743
897	et li rendent la damoisele saine et haitiee, 	si luy rendent la damoiselle saine et haictiee	744
898	et il la fet vestir, 	et il a fait uestir 	745
899	puis li demande 	puis luy demande 	746
900|901	qu’ele velt |qu’il face mes. « Sire, fet ele, 	que elle ueult plus. Sire fait elle ie uueil 	747
902	que vos me menés a salveté a mon chastel. » 	que uous me mettes a sauuete en mon chastel/ 	748
903	Et il dist que volentiers: 	et il dist |que	749|750
904|905	si le fet monter |et le conduit jusqu’al chastel	si fera il uoulentiers sy la cenduit au chastel 	751
906|907	ou ele l’ot gardé maint jor. Li chastials avoit non Galefort |et seoit sor une petite riviere, 	ou elle uoulloit aller. 	752
908	si estoit molt aaisiés de totes choses 	et ou elle lauoit garde maint iour 	753
909	et fors a merveille, 	et auoit nen gallasfort/ 	754
910|911	Et|quant Lancelos vint la, il ne fet pas a demander 	Et quant lancelot uint la il ne feist mie a demander 	755
912	se l’en li fist joie, 	se on luy fist grant chere. 	756
913	kar cil del chastel savoient ja bien 	Car ceulx du chastel sauoient ia bien 	757
914|915	que lor dame estoit delivree par I. chevalier|qui o li venoit. 	comment leur dame estoit del iuree par ung cheualier 	758
916	Et quant il le virent, 		
917|918	si le reçurent a si grant joie |com se ce fust Damedieu meismes 	qui auec elle uenoit sy le recheurent eomment sil eust este dieu 	759
919	et s’agenoillent tuit devant lui 	et se agenoullerent deuant luy 	760
920	et crioient a une vois tuit ensamble : « Sire, sor tos cels del monde soiés vos bien venus, 	et crioient tous a une uois. Sire sur tous ceulx du mende uous soyes le bien uenu 	761
921|922	qui nostre grant duel avés torné en grant joie !» |A tel feste ont laiens Lancelot receu 	quy nostre grant deul aues tourne en ioye. A telle feste ont leans lancelot receu. 	762
923|924	et quant il ont la damoisele descendue devant son mestre palés, |si s’en volt aler maintenant, 	Et quant il eust cenuoiee la damoyselle iusques deuant son maistre pallais/ 	763
925|926	kar il n’estoit mie encore plus de tierce. |Mais ele le prist al frain 	si sen ueult lancelot aller mes elle le print au fraing 	764
927	et le fist descendre a fine force a 	et le fist demourer a forche/ 	765
928|929	et dist: « |Par Sainte Crois. vos ne m’eschaperois mie ensi. » 	et luy dist. Tresdoulx cheualier uous ne me eschapperes pas ainsy. 	766
930	Lors le commande a desarmer et vaslet saillent avant por fere son commandement a; 	Lors commande quil soit desarme. |Et uarletz saillent 	767|768
		pour faire son commandement 	769
931	et tantost com il ot son hialme osté 	et tantost |quil eust son heaulme oste 	770|771
932	et ele le conut, 	si le cengneust bien 	772
933	si li cort les bras tendus 	si luy sault les bras tenduz 	773
934	et le volt baisier en la boche, 	et le uouloit baisier en la bouche 	774
935	quant il li guenchist, 	quant il se destourna 	775
936|937	et ele li baise la face et le col et le menton, |puis que autre chose n’em puet avoir ; 	et elle luy baise le col/ 	776
938|939	si plore de pitié |et li dist: « 	et puys pleure de pitie et dist/ Gentil cheualier 	777
940	Ha, gentilx chevaliers, 		
941|942	tant vos avoie desirré a veoir ains que je moreuisse! |Mais comment l’avez vos puis fet?, 	tant ie uous auoye desire a uoir auant que ie mourusse/ 	778
943	Et il li dist : « Bien, Dieu merci. — 		
944|945	Et ceste part, fet ele, |comment venistes vos, 	et comment uenistes ceste part/ 	779
946|947	qui avant ier vos en partistes ? — |Par foi, fet il, une grant acheison. m’i amena. »	car auant hyer uous en partistes. 	780
948	Si li conte comment. I. chevalier o unes armes vermeilles l’avoit apelé de traïson a la cort le roi Artu por la mort de Meleagan; 	Par ma foy fait il ung cheualier a unes armes uermeilles ma appelle de traison en la court du roy artus. |pour la mort de melleag. 	781|782
949	si l’en covient a deffendre en la cort le roi Baudemagu. « 	si men conuient a deffendre en la court du roy bademagus/ 	783
950	Ha, fet ele, je sai bien 	Haa fait elle ie scay bien 	784
951	qui il est. C’est Argodras li Ros et li chevaliers 	qui il est cest argorindes le roux/ et le cheualier 	785
952	que vos avés hui ocis et ars estoit ses freres; 	que uous aues occy |et ars estoit son frere/ 	786|787
953	si ne sai que vos puissiés fere, 	si ne scay |que puissies faire/ 	788|789
954	kar se mes peres set que vos aiés ocis Meleagan, je criem 	car se mon pere scait |que uous aies occis melleagant ie crains 	790|791
955	qu’il ne vos face ocirre por le grant duel 	quil ne uous fache occire. 	792
956	qu’il avra des noveles. — Coment ? fet Lancelos, nel set il mie encore ? — 	comment fait lancelot. ne scait il pas encore |qui se a fait. 	793|794
957	Certes, sire, nenil; 	se maist dieux nennil fait elle 	795
958	si est Meleagans en cest païs aportés plus a de XV. jors 	Si est melleagant apporte en ce pays .xu. iours a passes/ 	796
959	et est el chastel des Illl. Pierres 	et est au chastel des quatre pierres. 	797
960	et le gardent iluec si celeement 	Et le gardent illec si celleement 	798
961|962	que li rois n’en set encore riens: |si en covendra esploitier al plus sagement 	que se roy nen scait encores riens: mes dictes moy a quant est le iour 	799
963	que vos porrois. 		
964	Mes a quant est li jors 		
965	que vos vos en devés deffendre? » 	que uous uous deuez deffendre. 	800
966	Et il dist 	Et il dit 	801
967	que c’est le jor de la Magdalaine. « 	que cest au iour de la magdalaine. 	802
968	Or vos en conseut Diex, fet ele. 	Or uous conseille dieu fait elle: 	803
969	kar j’ai grant poor 	car iay grant paour	804
970	que Argodras ne vos face anui par traïson. — De ce, fet il, n’aiés ja garde! Tot son pooir en face,	que agarindes ne uous face auoir quel que trayson. De ce fait il naiez ia paour. 	805
971	que je n’en avrai ja poor. » Assés parlerent cele nuit de maintes choses a 	Assez parlent celle nuit de plusieurs choses 	806
972	et molt firent cil del chastel grant joie de lor dame 	et menlt firent ceulx du chasteau grant feste de lui et de leur dame 	807
973|974	qu’il cuidoient avoir perdue, |et or l’ont saine et haîtie 	quilz cuidoient auoir perdue. 	808
975	Et al matin, 	Et au matin 	809
976|977	si tost com li jors parut cler, se leva Lancelos |et se parti de la damoisele, 	si tost comment le iour apparut se leua lancelot et print congie de la damoiselle. 	810
978	quant il fu armés;		
979	et ele le commande molt a Dieu 	Et elle le commanda a dieu 	811
980	et li pria 	et lui pria 	812
981	qu’il s’en revenist par li al repairier; 	quil reuenist par elle au repairier. 	813
982	et il dist 	Et il dit 	814
983	que si feroit il, 		
984|985	s’il pooit. |Si se remet en son chemin 	que si feroit il sil pouoit. Il se met en son chemin 	815
986	et eirre tot le jor jusqu’al vespre 	et erre iusques au soir. 	816
987	et lors aproche d’une riviere 	Lors approuche de une riuiere 	817
988	que l’en apeloit Aglonde, 	que len appelloit aglondes/ 	818
989	si en estoit l’eve molt parfonde et molt noire. 		
990	Et quant il vint pres de l’eve, 		
991	si vit trois paveillons tendus pres de la rive; 	si uoit trois paueillons tendus pres de la riuiere. 	819
992	si en estoit li uns grans et bials et li autre dui estoient moien. 	si en estoit ung grant et blanc et les autres deux estoient noirs. 	820
993	Et lors issi del greignor paveillon I. chevaliers tos desarmés 	Et lors issist dun paueillen ung cheualier tout arme 	821
994	qui li dist 	qui lui dist 	822
995	que bien soit il venus, 	que bien soit il uenu. 	823
996|997	et il li rent maintenant son salu. « |Ha, sire, fet il, vos me samblés chevaliers errans 	Et il lui rent son salut. Beau sire uous semblez cheualier errant: 	824
998	et je aim tos cels 	et iayme tous ceulx 	825
999	qui en tel mestier usent lor vie, 	qui en telle maniere usent leur uie: 	826
1000	kar je meismes sui chevaliers errans 	car moy mesmes suis cheualier errant. 	827
1001|1002	et por ce vos vueil je proier |que vos herbergiés anuit mes o moi; 	Et pour ce quil est temps de se hebergier uous censeille ie 	828
1003	kar se vos passés avant de ci, vos ne troverois se forest non, si salvages 		
1004	que vos i porrois tost desvoier. 	que uous demour⟦e⟧z/ 	829
1005	Et il est bien tens de herbergier, ce veés vos bien : 		
1006	por ce vos lo 		
1007|1008	que vos remanois et vos avrois ostel bel et buen tot a vostre voloir. — |Bials sire, fet Lancelos, 	et uous aurez hostel tout a uostre uoulente. Beau sire fait lancelot ie demoureray 	830
1009|1010	puis qu’il vos plest, je remaindrai |et por vostre proiere 	puis quil uous plaist. 	831
1011|1012	et por ce que vos dites |que vos estes chevaliers errans. a, 	et que uous dictes que uous estes cheualier errant. 	832
1013	Lors descent et vaslés saillent des autres paveillons, 	Lors descent de son cheual/ |et uarletz saillent des autres paueillens 	833|834
1014	si le desarment 	si le desarment 	835
1015	et li aportent I. mantel de samit legier a afubler por le chaut 	et lui apportent ung manteau de samit |pour affubler pour le chault 	836|837
1016	qui grans estoit ; 	qui grant estoit. 	838
1017|1018	si le mainent el grant paveillon avec l’autre chevalier. |Et lors parlerent ensamble 	Si le mainent au grant paueillon. lui et le cheualier sentreacointerent 	839
1019|1020	et s’entracointierent |et demanda li uns a l’autre de son estre ». Li chevaliers enquiert a Lancelot 	et demanda lun a lautre 	840
1021	dont il vient 	dont ilz estoient: 	841
1022|1023	et ou il vet et|quele aventure le maine si sol, 	et quelle auanture le menoit si seul. 	842
1024	et il li conte une partie de son estre et autre l’en çoile e; 	Et il lui compte de son estre une partie |et lautre lui en celle: 	843|844
1025	et totes voies li dist 	et toutesfois dit il 	845
1026	que en la cort al roi Baudemagu voldroit estre por soi deffendre vers un chevalier 	que en la court du roy bademagus uouldroit il estre pour ung cheualier 	846
1027	qui l’a apelé de traïson. 	qui lauoit appelle de trayson. 	847
1028|1029	En ce qu’il parloient ensi, orent li escuier mise la table, |si vont laver; 	Et ainsi qu ilz parloient len mist les tables. ilz lauent leurs mains 	848
1030	si s’asiet Lancelos et li chevaliers et une damoisele 	et puis se assient le cheualier et lancelot: 	849
1031|1032	qui molt ert bele |et estoit amie al seignor de laiens; 	et une damoiselle moult belle/ laquelle estoit amie au cheualier de leans. 	850
1033	si mengierent tuit troi ensamble. 	Si mengerent tous trois ensemble: 	851
1034	mes cele 	mais celle 	852
1035|1036	qui Lancelot esgarde ne se puet saoler de lui veoir, |Kar tant li samble bials 	qui lancelot regarde laisse le boire et le mengier pour la grant beaute 	853
1037|1038	qu’ele ne prisa onques mes bialté d’ome envers cesti : |si l’esgarde si viselment 	que elle uoit en lui/ 	854
1039	que tot en laisse le mengier n’a autre chose n’entent. fors a lui remirer. 	si que a autre chose ne entent. 	855
1040	Si ont li escuier osté le premier mes de sor la table c’onques la damoisele n’en tasta, 	si ont les escuiers oste le premier mes |que encques la damoiselle nen tasta 	856|857
1041	ains pensa totes voies.	ains pensa a lancelot: 	858
1042	Et en cel pensé li descent el cuer une si grant amor 	et en celle pensee lui descendoit une telle amour au cueur 	859
1043	qu’ele aime Lancelot outre ce 	que elle ayma lancelot oultre 	860
1044	que feme n’ama mes home; 	que femme ne ayma oncques homme. 	861
1045	si li est avis 	Si lui est auiz 	862
1046	que s’il l’amoit 	que sil laymoit 	863
1047	qu'ele seroit beneuree. 	quelle seroit trop eureuse.	864
1048	Mais ci endroit n’em parole plus li contes, 	Mais cy endroit plus nen parle le compte 	865
1049	kar ça avant le devisera 	car cy aprez le uous deuisera 	866
1050|1051	et comment ele l’ama merveillosement |et comment ele le proia et la merveille 	et comment elle layma merueilleusement. 	867
1052|1053	que ses amis en fist, |quant il sot 	et comment elle mourut pource 	868
1054	qu’ele l’amoit, 	quil la refusa 	869
1055	et comment cele morut por ce qu’il la refusa, 	Comment lancelot rescouist le frere du cheualier 	870
1056|1057	tot ce vos trespassera li contes ci endroit |por deviser une aventure 	qui lauoit logie. 	871
1058|1059	qu’il lor avint el paveillon |ou il estoient. 	Et comment il se deffendist centre argondes. 	872
1060	Ci dist li contes 	et puis alla a la douloureuse tour faire enterrer le corps de galle .iiii.xx.xu. LE compte dit 	873
1061|1062	que, quant il orent le secont mes eu, es vos un chevalier armé d’unes armes vermeilles |qui vint corant par devant le paveillon o grant compaignie de chevaliers. 	que quant ilz eurent eu le second mes uecy ung cheualier arme de armes uermeilles courant par deuant le paueillon a grant compaignie de cheualiers 	874
1063	Et cil as armes vermeilles 		
1064	qui devant venoit entre el paveillon a et voit. I. escuier 	et il entra au paueillon |et uist ung escuier 	875|876
1065	qui servoit a la table,	qui seruoit a la table 	877
1066|1067	si estoit freres al chevalier de laiens. |Et il cort maintenant cele part, 	qui estoit frere au cheualier de leans. Il le prent par les espaulles 	878
1068|1069	si le prent par les espaules |et le lieve devant lui sor l’arçon de la sele, 	et le met deuant lui es arcons de sa selle 	879
1070	si s’en torne a tot. 	si sen ua atout. 	880
1071	Et quant cil del paveillon voit ce. 	Et quant celui du paueillon uoit ce 	881
1072	si crie a Lancelot: « 	si crie a lancelot. 	882
1073	Ha, bials sire, je sui mors, 	Haa sire ie suis mort 	883
1074	se cil enporte ensi mon frere, 	se celui emporte mon frere/ 	884
1075	kar il l’ocirra, 	car il loccira 	885
1076	s’il n’est secors: 	sil nest secouru 	886
1077	si vos pri por Dieu 	Si uous prie pour dieu 	887
1078	que vos i metés paine. » 	que uous mettez paine a le secourir 	888
1079	Et Lancelos saut de la table 	Et lancelot sault hors de la table 	889
1080	et demande ses armes, 	et demande ses armes, 	890
1081	et I. escuiers vint avant,	et ung escuier uint a lui 	891
1082	si li dist : « 	et lui dist. 	892
1083	Par foi, sire, vos armes et vostre cheval enmainent il ! — Voire, fet il. par mon chief, ja por ce ne remaindra 	Par ma foy sire uoz armes emportent il. |Par mon chief pour ce ne ne demourra il pas 	893|894
1084	que je nes sieve.» 	que ie ne le suiue. 	895
1085	Lors vient fors del paveillon 	Et	896
1086|1087	et li chevaliers o lui |et il esgarde cels 	lors sault hors du paueillen et le cheualier auec lui Ilz regardent ceulx 	897
1088	qui s’en vont 	qui sen uont 	898
1089|1090	qui ja avoient passé l’eve par J. pont de fust;|et Lancelos demande al chevalier 	qui auoient ia passe leaue par ung pont de fust. Lancelot demande au cheualier	899
1091	s’il remaindra. « Sire, fet il, nenil, 	sil demourra. Sire fait il nenny 	900
1092	ains vos ferai compaignie 	ains uous feray compaignie 	901
1093	tant que nos aions trové qui armes vos baut. » 	tant que uous aiez trouue 	902
1094|1095	Lors acueillent lor voie tot a pié |et vienent au pont, 	qui armes uous baillera. Lois uiennent au pent tout a pie 	903
1096|1097	si passent outre |et s’adrecent a I. tertre 	et passent oultre et se adrecent a ung terte 	904
1098	par ou li chevalier s’en vont; 	par ou les cheualiers uont. 	905
1099	si n’ont gaires alé 	Si ne ont gaires alle 	906
1100|1101	quant il encontrent I. chevalier armé d’unes armes noires |qui venoit al pont par I. chemin de travers. 	quant ilz encontrent ung cheualier arme dunes armes noires 	907
1102|1103	Et quant il voit Lancelot, |si s’areste por ce 	Quant il uist lancelot il se arresta pource 	908
1104	que bien le conoissoit, 	qu il le congnoissoit bien 	909
1105	si li demande ou il vet ensi a pié tos desammés. « 	et lui demanda |ou il alloit ainsi a pie tout desarme. 	910|911
1106|1107	Qui estes vos, sire chevaliers, fet Lancelos, |qui me demandés 	Quest ce fait lancelot demandez uous ou ie uois. 	912
1108	ou je vois ? — Je sui, fet il, I. chevaliers d’estrange païs, 	Oy sire si suis ung cheualier destrange pais 	913
1109|1110	mais molt me merveil de ce |que je vos voi ensi aler. » 	qui moult me merueille de uous uoir aller ainsi. 	914
1111	Et Lancelos li conte 	Et lancelot lui compte 	915
1112	comment il estoit herbergiés 	comment il estoit hebergie: 	916
1113	et comment I. chevaliers vint laiens ou il menjoit, 	et comment ung cheualier uint la |ou il mengoit 	917|918
1114	qui prist a force I. vaslet 	qui print a force ung uarlet 	919
1115	et le mist sor le col de son cheval. « 	et le mist sur le col de son cheual. 	920
1116	Et encore m’a il plus meffet, fet Lancelos, 	Et encores y a il plus fait lancelot 	921
1117	kar cil 	car ceulx 	922
1118	qui avec lui vindrent enporterent mes armes 	qui auec luy sont emportent mes armes 	923
1119	et enmenerent mon cheval. — 	et emmainent mon cheual/ 	924
1120	Quel guerredon, fet cil, porroie je atendre de vos, 	quel guerdon fait celuy pouroie ie auoir de uous 	925
1121	se je por vos me desarmoie 	se ie me desarmoye 	926
1122	et vos bailloie mes armes et mon cheval ? — 	et uous bailloie mes armes et mon cheual/ 	927
1123	Certes, fet Lancelos, tel com vos deviseriés. — Se vos, fet il, el premier lieu ou je vos troverai armé, 	certes fait lancelot: tel comme uous deuiseres/ se fait il au premier lieu 	928
1124	por que je soie desarmés, me creantés a doner vos armes » Ie vos bailleroie les moies. — 	ou ie uous trouueray arme me promettes a bailler uos armes ie uous bailleray les miennes 	929
1125|1126	Certes, fet Lancelos, |si ferai je, 	Certes fait lancelot si feray ie pourtant 	930
1127	por que vos ne me truisiés combatant. » 	que uous ne me trouues combatant/ 	931
1128	Et cil descent maintenant, 	et celuy deschent maintenant 	932
1129	si se desarme 	sy se desarme 	933
1130	et baille a Lancelot tot son hernois, 	et baille tout son harnois a lancelot 	934
1131	et il s’en appareille 	et il sen appareille 	935
1132|1133	et monte en son cheval, |puis dist a son oste 	et mente sus le cheual 	936
1134	qu’il s’en retort; Imes il dist 		
1135	que non fera. « 		
1136	Si ferois, fet Lancelos a lar je conoistrai bien les armes a celui 		
1137	que je vois querant en quelque lieu je les truisse. 		
1138|1139	Et cil dist, |puis qu’il velt, s’en retornera: 	et fait retourner son hoste 	937
1140	si s’en vet 		
1141	et enmaine o lui le chevalier 		
1142	qui molt est liés de ce 		
1143|1144	que Lancelos li doit I. guerredon. |Et Lancelos aquelt son chemin aprés cels 	et prent congie de luy. lancelot print son chemin apres ceulx 	938
1145	que ? il sieut tant 	qui sen uont tant 	939
1146	qu’il est venus el tertre en haut 	quil est uenu eu tertre en hault/	940
1147|1148	et lors voit devant lui la forest |que l’en apele la forest des Trois Perilx, 	et lors uoit deuant luy la forest des trois perilz 	941
1149|1150	et ce |por quoi ele fu ensi apelee devisera bien li contes ça avant. 	et ce pour quoy elle est ainsy appellee deuisera bien le compte cy en auant. 	942
1151	Quant il fu amont el tertre, 	QUant il fust amonlt eu tertre 	943
1152|1153	si esgarde devant lui, |mais il ne voit nul de cels 	si regarde deuant luy 	944
1154	que il queroit, 		
1155|1156	kar il s’estoient ja ferus en la forest. |Et totes voies sieut il les esclos des chevals 	et suyst les pas des cheuaulx 	945
1157	tant que il vient a l’entree de la forest; 	tant quil uint a lentree de la forest/ 	946
1158	et lors encontre une damoisele tote chenue 	et lors encentra une damoiselle toute chanue 	947
1159	qui chevalchoit molt cointement 	qui cheuauchoit menlt coinctement toute descheuelee/ ses tresches entre ses espaulles 	948
1160	et estoit tote deslie, ses treces par ses espaules comme pucele 	comment une pucelle 	949
1161|1162	et avoit en son chief l. chapel de roses, |kar c’estoit entor la Saint Johan. Il le salue 	et auoit sur son chief ung chapiau de roses/ il la sallue 	950
1163	et ele li dist 	et elle luy dist 	951
1164	que bone aventure li doinst Diex. « Damoisele, fet il, me savriés vos a dire quel part uns chevaliers o unes armes vermeilles s’en vet ? — En non Diex, fet ele, je le vos enseigneroie bien, 	que bonne aduanture luy dennast dieu damoiselle fait il aues uous point ueu passer par cy ung cheualier a unes armes uermeilles. |Eu nom dieu fait elle 	952|953
1165	se je voloie. — Dites le moi, fet il, par covent 	se ie uoulloie ie uous lenseigneroie bien dictes le moy fait il par tel conuenant 	954
1166	que je soie vostre chevaliers el premier lieu 	que ie soie uostre cheualier au premier lieu 	955
1167	ou vos me requerrois. — 	que uous me requerres/ 	956
1168	Se vos me creantés, fet ele, 	se uous me promettes 	957
1169	que vos me sievrois de quel hore que vos en semoigne, je le vos enseignerai. » 	que au pre/ mier lieu ou ie uous requesray uous me aideres ie uous lenseigneray/ 	958
1170	Et cil li creante, 	et il luy promet/ 	959
1171|1172	dont il se repenti |puis molt durement tel hore fu. « 	denc depuys sen repentist/ 	960
1173	Or alés, fet ele, tot cest chemin», 		
1174	si li mostre I. sentier estroit 		
1175|1176	qui aloit al travers de la forest. « |Si ne tornés, fet ele, de nule part 	Or alles fait elle tout ce chemyn en trauers de la forest sans tourner de nulle part. 	961
1177	et quant vos avrois alé entor demie lieue, 	Quant uous aures cheuauche enuiron demye lieue 	962
1178|1179	si verrois delés I. vivier trois paveillons tendus. |La dedens troverois le chevalier 	si uerres de les une riuiere trois pauillons la dedens trouueres le cheualier 	963
1180	que vos querés 	que uous demandes 	964
1181|1182	que l’en apele Arramant le Gros; |si le conoistrois a ces enseignes 	et len lappelle arrement le gras et le cengnoistres a telles enseignes 	965
1183	qu’il a en mi le front II. plaies. 	quil ha deux playes au frent/ 	966
1184	Or vos en poés aler, 	or uous en poues aller 	967
1185	mais que vos m’aiés dit vostre nom. » 	mes que mayes dist uostre nen/ 	968
1186	Et il se nome molt a envis	et il se nomme monlt enuiz 	969
1187	et totes voies li dist 	et dist 	970
1188	qu’il a non Lancelot del Lac. « Alez a Dieu », fet ele. 	quil a a nen lancelot du lac. 	971
