0	avoir trové. » 	porce |que io le uodroie auoir troue 	0|1
745	Et Lancelos le convoie grant piece de nuis, plorant et regretant sa proesce et sa valor 	et lanc̃ le conuoie gn̾t piece de nuit plorant|et plangnant et regretant sa proesce. 	731|732
746	et se ne fust la damoisele 	et se ne fust la damoisele 	733
747	qui avec lui estoit molt en eust plus fet 	qui auec lui estoit mout en eust plus fait 	734
748	qu’il ne fist, 	quil ne fist. 	735
749|750	mais ele l’en detorna, |et il deffendi al chevalier 	mais le le desfandi au cheualier	736
751|752	que il nel feist en terre metre devant |que il fust venus. 	que il ne fust enterres deuant que lanc᷑. i fust uenus. 	737
753	Si se part atant li uns de l’autre 	Si se partent li un de lautre. 	738
754	et il retorne a l’abeie, 	et lanc̃ retorne a labeye 	739
755	si se couche, c’onques la nuit ne volt mengier ne boivre por chose 	et se coche ne onques la nuit ne uot mangier ne boire por chose 	740
756	que l’en li deist, 	que len li deist. 	741
757|758	ains plora |et dolosa tot adés; 	ains plora et dolosa tout ades. 	742
759	si li anuioit molt li jors 	si li anuia mout li iors 	743
760	qui tant demoroit a venir. a Al matin, 	qui tant demora a uenir. Au mation	744
761	si tost com li jors aparut, se leva 	si tost com li iors aparut se lena lanc̃. 	745
762	et oi messe entre lui et la damoisele 	et oi messe entre lui et la damoisele. 	746
763	et puis s’arma. 	et puis sarma 	747
764	Lors » li dist ele les noveles de Boort 	et lors dist ele les nouelles de behort. 	748
765	et ce 	et se	749
766	qu’ele en avoit veu devant Honguefort, 	quele en auoit uen deuant le chastel de honguefort. 	750
767	et il en fu molt liés. 	et il en fu mout liez 	751
768|769	Et ele li dist: « Sire, il vos vet querant |ne jamés ne finera tant 	et ele li dist. Sire il uos ua querant ne ia mais ne finera tant	752
770	qu’il vos avra trové. — Damoisele, fet il, 	quil uos ait troue. |ha; damoisele fait il 	753|754
771	se vos le cuidiés trover ains de moi, je vos voldroie proier 	se uus le cuidiez trouer ains de moi. Ie uous uodroie prier 	755
772	que vos feissiés tant por moi 	que uous feissiez tant por amor de moie: 	756
773	que vos li portissiés ceste espee 	que uos li portissiez ceste espee. 	757
774	qui fu mon seignor Galehout, 	qui fu monsignor Gal̾. 	758
775	et li dites 	et li dires 	759
776	qu’il la DOrt de par moi, 	quil laport de par moi 	760
777	que molt est bone. » 	car mout est bone. 	761
778	Et ele dist 	et ele dist 	762
779	qu’ele le trovera par tens 	que ele le trouera par tans. 	763
780	et bien fera cest message; 	et|que bien fera cest mesaige . 	764|765
781	si s’en part atant de lui 	Atant se part de lanc̃. la damoisele. 	766
782	et il s’en vet droit vers le chastel de Floego, 	et il sen ua tout droit uers le chastel de floego. 	767
783|784	si i vint a hore de prime. |Et il esgarde es pres defors la vile, 	Si i uint a hore de prime et des garde es pres de fors La uille 	768
785	si voit molt grant gent entor le feu 	si auoit mout de gent entor .i. fe. 	769
786	ou l’en devoit ardoir la suer Meleagan», 		
787	et quant il aperçoit le feu, 	Et quant il aparsoit le feu 	770
788	si a poor de la damoisele. 	si a paor de la damoisele.	771
789	Lors broche le cheval 	et lors broche li cheual 	772
790	et vint errant cele part 	et uient corant cele part. 	773
791	tant com il puet del cheval traire. 	tant comme il puet de cheual traire. 	774
792|793	Et quant il est venus jusque la, |si esgarde 	et quant il uien iusque la si esgarde 	775
794	et voit la damoisele 	et uoit la damoisele 	776
795	qui ja estoit amenee al feu por destruire, 	que ia estoit amenee au feu por destruire. 	777
796	si estoit en pure sa chemise 	Si estoit en la pure chemisse 	778
797	et le tenoient. VI. pautonier, trois d’une part et trois d’autre; 	si la tenoien .ui. pautenier trois deuant et trois derier. 	779
798	si n’atendoient a geter le el feu fors le commandement as juges, 	Si natandoient a geter li el feu fort le comandement les menistres. 	780
799	et ele ploroit trop durement 	et ele ploroit trop meruilleusement 	781
800|801	et regretoit Lancelot: « |Ha, gentilx chevaliers Lancelos,	et regretoit lanc̾. ha gentil cheualiers lanc̃. 	782
802	kar pleust ore a nostre Salveor 	car pleust ore a dieu 	783
803	que vos seuissiés ceste novele, 	que uos seussiez ceste nouelle. 	784
804	si fuissiés pres de ci a demie lieue! 	et uos fussiez pres de ci a demi lieue. 	785
805	Certes a l’aide de Dieu et de la vostre seroie je encore anuit rescosse malgré tos mes enemis. 	Certes a laide de dieu |et ala uostre seroie ie encore ennuit rescouce maugre mes anemis. 	786|787
806	Mais vos ne le savés pas a, 	Mais uos ne le sauez pas 	788
807	si me covendra ore morir por la vie 	si me couanra morir. por la uie 	789
808	que je vos sauvai emprés Dieu; 	que ie uos sauuai apres dieu. 	790
809|810	mais certes il ne m’en poise pas tant por moi |com il fet por le coros 	mais certes il ne men poise pas tant por moi comme por uos. por le corrous 	791
811	que vos en avrois, 	que uos en arrois 	792
812	quant vos le savrois. 	quant uos le saurois. 	793
813	Mais ce me reconforte molt 	mais ce me reconforte mout. 	794
814	que je sai bien 	que ie sai bien 	795
815	que les damoiseles gaaigneront tant en ma mort 	queles damoisele gaangneront tant en ma mort 	796
816	que jamés nule ne vos requerra d’aide 	que iamais nule ne uos requerra a aide. 	797
817	que vos li faillois tant com il vos remenbre de moi, 	que uos li faillois tant comme il uos membera de moi. 	798
818	kar vostre cuers est si frans 	Car uostres cuers est si sains 	799
819	qu’il ne puet estre sans trop grant merites rendre a totes celes 	quil ne puet estre sans grant merites rendre a totes celes 	800
820	qui de par moi se reclaiment: 	qui de par moi se reclameront. 	801
821	si m’est avis 	Si mest auis 	802
822	qu’il m’est molt miels a m’ame de morir por loialté fere et por geter de prison si vaillant home comme vos 	que il est miex a marme de morir por la loiaute faire et por oster de prison |si uaillant home comme uos estes ;	803|804
823	que vos fuissiés mors par la desloialté de Meleagan 	que uos fussiez mors par la desloiaute meleagant 	805
824	qui en prison vos avoit mis par traïson. » 	qui uos auoit mis en prison par traison. 	806
825	Ensi disoit la damoisele molt tendrement plorant 	ANsi dissoit la damoisele ml̃t tandrement en plorant. 	807
826	et lors vint Lancelos poignant cele part 	et lors uint lanc̃. cele part	808
827	ou il la vit: 	ou il la uit. 	809
828	si dist a cels 	et dit a ciax 	810
829	qui le tenoient: « Laissiés la damoisele! — 	qui la renoient Laissiez la damoisele. 	811
830	Por quoi, sire, fet J. chevaliers armés 	Por qoi sire fait uns cheualiers 	812
831	qui avant saut, le lairons nos ? — 	qui auant saut |por quoi la lairons nous. 	813|814
832	Por ce, fet il, 	Por ce fait il 	815
833	que vos n’avés droit en li por fere mal. — 	que uous ni auez droit en li faire morir. 	816
834	Si avons, fet cil, si grant 	Si auons fait cil 	817
835	que nos l’avons atainte de murdre 	que nos lauons atainte do mudre 	818
836	dont je l’apelai, 	que nos li meciens sus. 	819
837	et ele s’en offri a deffendre, 	et ele sen offri a desfandre. 	820
838	mais ele ne trova onques 	Mais ele ne troua onques. cheualier 	821
839|840	qui|por li en prist escu 	qui por li enprrist escu. 	822
841	et ce n’est pas merveille, 	et se nest pas m̾ueille 	823
842	que chescuns set bien 	que chascuns set bien 	824
843	quele en a desloialment ovré. — De quoi ? fet Lancelos. — De ce, fet il,	comment ele en a erer de coi fait lanc̃. |Decce fat cil 	825|826
844	qu’ele delivra Lancelot por Meleagan ocirre, son frere. — 	que ele deliura lanc̃. |por ocirre meleagan son frere. 	827|828
845	Se vos, fet Lancelos, osiés mostrer 	Ce uos fait lanc̃. le uoliez mostrer 	829
846	qu’ele eust fet traïson ne murdre, je seroie pres del deffendre. — 	que ele fist traison ne murdre: Ie seroie pret del desfandre 	830
847	Qui estes vos? fet cil. — Uns chevaliers sui, fet Lancelos, 	Qui estes uos fait cil. uns cheualiers sui fait cil. 	831
848	qui vieng ceste part por ceste damoisele deffendre. — 	Qui uing ceste part por li desfendre. 	832
849	Par foi, fet cil, 	Par foi fait cil. 	833
850	se je voloie, il ne m’en covendroit ja combatre, 	Ce ie uoloie il ne men conuanroit ia conbatre. 	834
851	kar des ier en est ! ele atainte, 	Car des ier eu est ele ia atainte. 	835
852	puis qu’ele ne pot trover 	puis que ele ne post trouer 	836
853	qui la deffendist, 	qui la desfandist. 	837
854	mais je sent ma querele a si loial et si droituriere 	mais ie sen ma querele si aloial. et si a droituriere; 	838
855	qu’il n’a chevalier el monde vers cui je ne l’osaise bien prover au ? grant droit 	quil na cheualier el monde uers cui ie ne lo fasse bien prouer au grant droit 	839
856	que je i ai. — En non Dieu, fet Lancelos, 	que gi ai. EN non dieu fait lanc̃. 	840
857	or i parra, 	or i parra. 	841
858	que je sui pres que je la desfende vers vos. — Voire, fet cil, par mon chief, 	car ie sui pres|que ie la deffande uers uos. Uoire fait cil. par mon chief 	842|843
859	et vos en morrois comme traitres et desloials. » 	et uos en morrois comme traites et desloiax. 	844
860|861	Lors traient la damoisele loins del feu |et li chevalier s’entreslongent li uns de l’autre, 	Lors traient la damoisele ensus del feu et li cheualier sentͤa longuet li uns de lautre. 	845
862	si s’entrevienent 	Si sentreuienuent nent 	846
863	si tost com li cheval pueent aler 	si tost conli cheuaus lor pueent aler. 	847
864	et s’entrefierent des glaives si durement 	Si sentrefierent des glaiues si durement 	848
865	qu’il les font voler en pieces;	quil les font uoler en pieces. 	849
866	puis s’entrehurtent si des cors et des visages 	puis sentrehurtent des cors et des uisages. 	850
867	qu’il n’i a celui 	Si que il ni a celui 	851
868	qui tos ne soit estordis et desconreez. 	qui tous ne soit estordis et desconrares. 	852
869	Mais li chevaliers par est si estonés 	mais li cheualiers est Si estordis 	853
870|871	qu’il ne se puet tenir en sele, |ains vole jus del cheval 	quil ne se puet tenir en sele ains bale a terre. 	854
872	et al parchaoir feri li quins del hialme en la terre, 	et au parcheoir feri li coins en cͣre del hiame. 	855
873|874	si qu’a bien pou qu’il n’a le col brisié. |Et	Si qua bien pou que cil na le col brisie. s 	856
875	quant Lancelos a fet son tour, 	quant lanc̃. a fait son cor 	857
876	si descent, 	si descent 	858
877	kar honte li seroit de requerre a cheval celui 	Car honte li fust de requerre a cheual celui 	859
878	qui est a pié; 	qui estoit a pie. 	860
879|880	si trait l’espee |et cort sus a celui 	Si trait lespee et cort sus celui 	861
881	qui ja se relevoit, 	qui ia ce releuoit. 	862
882	si li done par mi le hialme tel cop 	Si li done si grant cop parmi le hiaume 	863
883	qu’il le fet a terre flatir des paumes et des genols ; 	quil le fait uoler a terre des paumes et des ienos. 	864
884	puis recuevre I. autre cop et le fiert 	Si quil recueure un autre cop 	865
885	si qu’il le fet tot parchaoir 	si quil le fait tout parcheoir.	866
886	et le prent par le hialme, 	et lors le prent par le hiaume 	867
887|888	si le traine jusqu’al feu |et le gete dedens. 	et le traine iuscau feu. et le gecte dedens. 	868
889	Et cil estoit si estordis et tant avoit perdue la force del cors 	et ciz estoit si estordiz |et tant auoit perdu la force dou cors 	869|870
890	que relever ne se pot, 	que releuer ne se puet. 	871
891|892	si le covint remanoir el feu |et morir en tel maniere. 	si le couint remanoir et morir en tel maniere. 	872
893	Et lors vienent avant cil 	Lors uiennent auant cil 	873
894	qui le champ gardoient, 	qui le feu gardoient. 	874
895	si dient a Lancelot 	Si dient a lanc̃. 	875
896	qu’il en a assés fet 	quil auoit assez fait. 	876
897	et li rendent la damoisele saine et haitiee, 	et li rendent la damoisele sainne et haitie. 	877
898|899	et il la fet vestir, |puis li demande 	et il la fait uestir. pus Li demande 	878
900	qu’ele velt 	que ele uet 	879
901	qu’il face mes. « Sire, fet ele, 	que il face mais. |SIre fait ele 	880|881
902	que vos me menés a salveté a mon chastel. » 	que uos me remenez a mon chastel. 	882
903	Et il dist que volentiers: 	et il dit |si fera il. 	883|884
904	si le fet monter 	Si la fait monter 	885
905	et le conduit jusqu’al chastel	et la conduit iuscau chastel 	886
906	ou ele l’ot gardé maint jor. Li chastials avoit non Galefort 	oue ele lauoit garde maint ior. |Ciz chastiax auoit non Balefort 	887|888
907	et seoit sor une petite riviere, 	et seoit sor une petite riuiere. 	889
908	si estoit molt aaisiés de totes choses 	Si estoit mout aisiez de totes choses: 	890
909|910	et fors a merveille, |Et	et fors a merueillens. 	891
911|912	quant Lancelos vint la, il ne fet pas a demander |se l’en li fist joie, 	et quant lanc̃. uint la il ne fait pas a demander cil en fist ioie.	892
913|914	kar cil del chastel savoient ja bien |que lor dame estoit delivree par I. chevalier	Car cil del chastel sauoien ia bien commen lor dame estoit deliuree par .i. cheualier 	893
915	qui o li venoit. 	qui o li uenoit 	894
916	Et quant il le virent, 	et quant il le uirent 	895
917	si le reçurent a si grant joie 	Si le resurent a si grant ioie 	896
918	com se ce fust Damedieu meismes 	comme ce fudt diex meismes. 	897
919	et s’agenoillent tuit devant lui 	et sagenoillent deuant lui par la 	898
920	et crioient a une vois tuit ensamble : « Sire, sor tos cels del monde soiés vos bien venus, 	ou il uenoit. |Et crioient a une uois tuit ensanble. Sire sor tous ciax dou monde soiez uous li bien uenus. 	899|900
921|922	qui nostre grant duel avés torné en grant joie !» |A tel feste ont laiens Lancelot receu 	Car nostre grant duel auez atorne a ioie. a tous iors mais. A tel Ioie out lanc̃. receut. 	901
923	et quant il ont la damoisele descendue devant son mestre palés, 	Et quant il ot la damoisele descendue deuant son palais 	902
924	si s’en volt aler maintenant, 	Si sen uoloit aler maintenant. 	903
925	kar il n’estoit mie encore plus de tierce. 	Car il niert encore plus de tierce. 	904
926	Mais ele le prist al frain 	mais ele le print au franc 	905
927	et le fist descendre a fine force a 	et le fist descendre a fine force. 	906
928	et dist: « 	et li dist. 	907
929	Par Sainte Crois. vos ne m’eschaperois mie ensi. » 	Par foi sire cheualiers ainsi ne meschaperes uos mie. 	908
930	Lors le commande a desarmer et vaslet saillent avant por fere son commandement a; 	et lors li comande a desarmer. |et uarles saillent por faire son coumandement. 	909|910
931|932	et tantost com il ot son hialme osté |et ele le conut, 	et tantost comme il a oste son hiamre ele le quenoit. 	911
933	si li cort les bras tendus 	Si li cort les bras tandus 	912
934	et le volt baisier en la boche, 	et le uet baisier a force en la boche. 	913
935|936	quant il li guenchist, |et ele li baise la face et le col et le menton, 	quant il li guenchit ele li baise la boche et le col et le menton. 	914
937	puis que autre chose n’em puet avoir ; 	puis que autre chose nen puet auoir. 	915
938	si plore de pitié 	Si pleure de pitie 	916
939|940	et li dist: « |Ha, gentilx chevaliers, 	et dit ha: gentiz cheualiers 	917
941	tant vos avoie desirré a veoir ains que je moreuisse! 	tant uos auoie desire a ueoir. |ains que ie morisse. 	918|919
942	Mais comment l’avez vos puis fet?, 	Mais coment lauez uos puis fait 	920
		que ie ne uos ui. 	921
943	Et il li dist : « Bien, Dieu merci. — 	et il dit mout bien la dieu merci. 	922
944	Et ceste part, fet ele, 	Et ceste part fait ele 	923
945	comment venistes vos, 	comment uenistes uos 	924
946	qui avant ier vos en partistes ? — 	qui auant ier uos en partites. 	925
947	Par foi, fet il, une grant acheison. m’i amena. »	Par foi fait il une grant ocoisons mi amena. 	926
948	Si li conte comment. I. chevalier o unes armes vermeilles l’avoit apelé de traïson a la cort le roi Artu por la mort de Meleagan; 	Puis li conte coment uns cheualiers a unes armes uermeilles lauoit apele de traisson a la cort le roi artu. por la mort de meleagͣ. 	927
949	si l’en covient a deffendre en la cort le roi Baudemagu. « 	Si li couient a desfandre en la cort le roi bademagu de gorre. 	928
950	Ha, fet ele, je sai bien 	Ha; fait ele ie sas bien 	929
951	qui il est. C’est Argodras li Ros et li chevaliers 	qui il est. |Cest agodras li rous. et li cheualiers cui uos auez ocis 	930|931
952	que vos avés hui ocis et ars estoit ses freres; 	et ars hui en cest ior. estoit ses freres. 	932
953	si ne sai que vos puissiés fere, 	Si ne sai que uos en puissiez faire. 	933
954	kar se mes peres set que vos aiés ocis Meleagan, je criem 	Car ce mes peres cest|que uos auez ocis mel̾. mon frere ie crien 	934|935
955	qu’il ne vos face ocirre por le grant duel 	que il ne uos face ocirre por le grant duel 	936
956	qu’il avra des noveles. — Coment ? fet Lancelos, nel set il mie encore ? — 	que il en auoi. Coument fait lanc̃. ne le cest il encore pas. 	937
957	Certes, sire, nenil; 	Si maist diex fait ele nenil. 	938
958	si est Meleagans en cest païs aportés plus a de XV. jors 	Si est mell. aporte en cest pais bien a .xu. iors. 	939
959	et est el chastel des Illl. Pierres 	et est el chastel de .iiii. pierres. 	940
960	et le gardent iluec si celeement 	et le gardent la si celeement 	941
961	que li rois n’en set encore riens: 	que li rois nen cest encore riens. 	942
962	si en covendra esploitier al plus sagement 	si uos en couenra esploitier au plus saigement 	943
963	que vos porrois. 	que uos porrois 	944
964|965	Mes a quant est li jors |que vos vos en devés deffendre? » 	Et quant est li iors que uos nous en deuez desfandre. 	945
966	Et il dist 	et il dit 	946
967	que c’est le jor de la Magdalaine. « 	que cest le ior de la magelainne. 	947
968	Or vos en conseut Diex, fet ele. 	Or uas en consaut fait ele diex. 	948
969	kar j’ai grant poor 	que iai grant paour 	949
970	que Argodras ne vos face anui par traïson. — De ce, fet il, n’aiés ja garde! Tot son pooir en face,	que agodras ne uous face anui par traison. De ce fait il naiez ia garde tout son pooir en face 	950
971	que je n’en avrai ja poor. » Assés parlerent cele nuit de maintes choses a 	que ie ne le dout pas. Assez parleren cele nuit de maintes chosez. 	951
972	et molt firent cil del chastel grant joie de lor dame 	et mout firrent cil del chastel grant Ioie de lor dame 	952
973	qu’il cuidoient avoir perdue, 	que il cuidoient auoir perdue. 	953
974	et or l’ont saine et haîtie 	et orlat sainne et haitie. 	954
975	Et al matin, 	Et au matin 	955
976	si tost com li jors parut cler, se leva Lancelos 	quant li iors aparut biax |et clers se leua lautre de son lit 	956|957
977	et se parti de la damoisele, 	et se parti de la damoisele 	958
978|979	quant il fu armés;|et ele le commande molt a Dieu 	Quant il fu armez la damoisele comande a 	959
980	et li pria 	dieu.et li prie 	960
981	qu’il s’en revenist par li al repairier; 	que il sen reuenist par li au repairier. 	961
982	et il dist 	et il dit	962
983|984	que si feroit il, |s’il pooit. 	que si feroit il se il puet. 	963
985	Si se remet en son chemin 	et il se remest en son chemin. 	964
986	et eirre tot le jor jusqu’al vespre 	et erre iuscau uespre. 	965
987	et lors aproche d’une riviere 	et lors aproche une riuiere 	966
988	que l’en apeloit Aglonde, 	que len apele aglode. 	967
989	si en estoit l’eve molt parfonde et molt noire. 	et si en estoit leue parfonde |et mout noire. 	968|969
990	Et quant il vint pres de l’eve, 	et quant il uint pres de leue 	970
991	si vit trois paveillons tendus pres de la rive; 	si uit .iii. pauillons. tandus delez la riuiere. 	971
992	si en estoit li uns grans et bials et li autre dui estoient moien. 	et en estoit li uns grans et biax. et li autres estoient 	972
993	Et lors issi del greignor paveillon I. chevaliers tos desarmés 	moien.et lors issi de lun des pauilons uns cheualiers tous armez 	973
994	qui li dist 	qui li dit 	974
995	que bien soit il venus, 	que bien soit il uenus. 	975
996	et il li rent maintenant son salu. « 	et il li rent tout maintenant son salu.	976
997	Ha, sire, fet il, vos me samblés chevaliers errans 	ha: Sire uos me sanblez cheualiers errans 	977
998	et je aim tos cels 	et ie ain tous seus 	978
999	qui en tel mestier usent lor vie, 	qui en tel maniere ussent lor uie. 	979
1000	kar je meismes sui chevaliers errans 	Et ie meismes sui cheualiers errans 	980
1001	et por ce vos vueil je proier 	Si uos uoroie prier. 	981
1002	que vos herbergiés anuit mes o moi; 	que uos herberresiez hui |mais auec moi ennuit. 	982|983
1003	kar se vos passés avant de ci, vos ne troverois se forest non, si salvages 	Car ce uos passez de ci uos ne trouerois ce fores non si sauuages: 	984
1004	que vos i porrois tost desvoier. 	que uos i porrois moutost desuoier. 	985
1005	Et il est bien tens de herbergier, ce veés vos bien : 	et il est bien tans de herbreger. ce ueez uus. 	986
1006	por ce vos lo 	Por ce uos loie 	987
1007	que vos remanois et vos avrois ostel bel et buen tot a vostre voloir. — 	que uus remenois |et uos aurois ostel et bel et bon au ren chois 	988|989
1008	Bials sire, fet Lancelos, 	Biax sire fait lanc̃ des	990
1009|1010	puis qu’il vos plest, je remaindrai |et por vostre proiere 	que il uos plait ie remendrai por uostre proiere 	991
1011	et por ce que vos dites 	et por ce que uos me dites 	992
1012	que vos estes chevaliers errans. a, 	que uos estes cheualiers errans 	993
1013	Lors descent et vaslés saillent des autres paveillons, 	com ie sui Ices descent lancel. |et uarles saillent des autres pauillons. 	994|995
1014	si le desarment 	si le desarment 	996
1015	et li aportent I. mantel de samit legier a afubler por le chaut 	et li portent un mantel de samis uermeil legier por le chaut 	997
1016	qui grans estoit ; 	qui grans estoit 	998
1017	si le mainent el grant paveillon avec l’autre chevalier. 	si le mainnent el grant pauillon entre lui et le cheualier. 	999
1018	Et lors parlerent ensamble 	et lors parolent ensanble entre lui et ses grans cheualiers. et lanc̃. 	1000
1019	et s’entracointierent 	et satracointent. 	1001
1020	et demanda li uns a l’autre de son estre ». Li chevaliers enquiert a Lancelot 	et demande li uns a lautre de son estre. |Si demande li cheualiers don il uient 	1002|1003
1021	dont il vient 	et don il ua. 	1004
1022|1023	et ou il vet et|quele aventure le maine si sol, 	et quel auanture le mainne si seul. 	1005
1024	et il li conte une partie de son estre et autre l’en çoile e; 	et il li conte une partie de son estre et une partie len soile. 	1006
1025	et totes voies li dist 	et totesuoie li dit 	1007
1026	que en la cort al roi Baudemagu voldroit estre por soi deffendre vers un chevalier 	que a la cort bademagu: uodroit estre. |por soi desfandre uers un cheualier. 	1008|1009
1027	qui l’a apelé de traïson. 	qui apelela de traison. EN ce 	1010
1028	En ce qu’il parloient ensi, orent li escuier mise la table, 	quil parloient ensamble. |si ont li escuier misses les tables.	1011|1012
1029	si vont laver; 	Si ont laue. 	1013
1030	si s’asiet Lancelos et li chevaliers et une damoisele 	Si ont assis lanc̃. et le cheualier et une damoisele 	1014
1031	qui molt ert bele 	qui mout estoit bele. 	1015
1032	et estoit amie al seignor de laiens; 	et estoit amie au signor de Laiens. 	1016
1033|1034	si mengierent tuit troi ensamble. |mes cele 	Si mengerent cui troi ensenble mais cele 	1017
1035	qui Lancelot esgarde ne se puet saoler de lui veoir, 	qui lanc̃ esgarde ne se puet saouler de lui esgarder. 	1018
1036	Kar tant li samble bials 	Car tant li sanble biax: 	1019
1037	qu’ele ne prisa onques mes bialté d’ome envers cesti : 	que ele ne prisa onques mais biaute a ome enuers la soie nule rieu.	1020
1038	si l’esgarde si viselment 	Si le regarde si uiseument 	1021
1039	que tot en laisse le mengier n’a autre chose n’entent. fors a lui remirer. 	que tout en laisse le mengier. |Na autre chose nentant fors a lui remirer. 	1022|1023
1040	Si ont li escuier osté le premier mes de sor la table c’onques la damoisele n’en tasta, 	Si ont li escuier oste le premier mes desus la table|que onques la damoisele nen tata. 	1024|1025
1041	ains pensa totes voies.	ains pance totesuoies . 	1026
1042	Et en cel pensé li descent el cuer une si grant amor 	et en se panser li dessent une si tresgrant amor 	1027
1043	qu’ele aime Lancelot outre ce 	que ele aimme lautͣ. outre ce 	1028
1044	que feme n’ama mes home; 	que fame nemma mais home. 	1029
1045|1046	si li est avis |que s’il l’amoit 	Si li est bien auis que ce il lenmoit 	1030
1047	qu'ele seroit beneuree. 	que ele seroit bone euree. 	1031
1048	Mais ci endroit n’em parole plus li contes, 	mais ci endroit nen parole plus li contes. 	1032
1049	kar ça avant le devisera 	Mais sa auant en la deuine page le uos deuisera il bien. 	1033
1050	et comment ele l’ama merveillosement 	et coment ele lenma meruilleusement 	1034
1051	et comment ele le proia et la merveille 	et coment ele le proia.et la merueille 	1035
1052	que ses amis en fist, 	que ses amis en fist 	1036
1053	quant il sot 	quant il sot 	1037
1054	qu’ele l’amoit, 	que ele lemmoit. 	1038
1055	et comment cele morut por ce qu’il la refusa, 	et coument ele morust porce 	1039
1056	tot ce vos trespassera li contes ci endroit 	que il la refasa. Tout ce nos trespasera li contes ci endroit. 	1040
1057	por deviser une aventure 	por deuiser une auanture 	1041
1058|1059	qu’il lor avint el paveillon |ou il estoient. 	qui lor auint el pauillon. 	1042
1060	Ci dist li contes 	OR dit li contes 	1043
1061	que, quant il orent le secont mes eu, es vos un chevalier armé d’unes armes vermeilles 	que quant il orrent le secont mes eu. E uous un cheualier arme a unes armes uermeilles. 	1044
1062	qui vint corant par devant le paveillon o grant compaignie de chevaliers. 	et uuit acorant par deuant le pauillon o grant compangnie de cheualiers. 	1045
1063	Et cil as armes vermeilles 	et ciz as armes uermeilles 	1046
1064	qui devant venoit entre el paveillon a et voit. I. escuier 	qui deuant uenoit: entra el pauillon. |et uoit un escuier 	1047|1048
1065	qui servoit a la table,	qui seruoit a la table. 	1049
1066	si estoit freres al chevalier de laiens. 	et estoit freres au cheualier de laiens. 	1050
1067	Et il cort maintenant cele part, 	et il cort maintenant cele part	1051
1068	si le prent par les espaules 	et le prant as espaules 	1052
1069	et le lieve devant lui sor l’arçon de la sele, 	et le trait deuant lui sor larson de sa cele. 	1053
1070	si s’en torne a tot. 	Si sen torne atant 	1054
1071|1072	Et quant cil del paveillon voit ce. |si crie a Lancelot: « 	et quant cil del pauillon uoit ce: 	1055
1073|1074	Ha, bials sire, je sui mors, |se cil enporte ensi mon frere, 	Si crie a lanc̾. a biax sire ie sui mors ce ciz en porte mon frere. 	1056
1075	kar il l’ocirra, 	Car il locirra ia. 	1057
1076	s’il n’est secors: 	ce i nest cecorus. 	1058
1077	si vos pri por Dieu 	Si uous pri por dieu 	1059
1078	que vos i metés paine. » 	que uos metes painne en lui rauoir. 	1060
1079	Et Lancelos saut de la table 	Et lanc̃ saut de la table 	1061
1080	et demande ses armes, 	et demande ses armes. 	1062
1081	et I. escuiers vint avant,	et uns escuiers saut auaut 	1063
1082	si li dist : « 	si li dist. 	1064
1083	Par foi, sire, vos armes et vostre cheval enmainent il ! — Voire, fet il. par mon chief, ja por ce ne remaindra 	Par foi sire et uos armes |et uostre cheual enmainnent il. uoire fait cil: 	1065|1066
		par mon chief iaporte ne remandra 	1067
1084	que je nes sieve.» 	que ie nes sieue. 	1068
1085|1086	Lors vient fors del paveillon |et li chevaliers o lui 	Lors uient fors del pauillon et li cheualiers o lui 	1069
1087	et il esgarde cels 	et regardent cex 	1070
1088	qui s’en vont 	qui sen uont.	1071
1089	qui ja avoient passé l’eve par J. pont de fust;	qui ia auoiet passe leue par .i. poncel de fust. 	1072
1090|1091	et Lancelos demande al chevalier |s’il remaindra. « Sire, fet il, nenil, 	et lanc̃. demande au cheualier ce il remaindra. Sire fait cil non. 	1073
1092	ains vos ferai compaignie 	ains uos ferai compangnie. 	1074
1093	tant que nos aions trové qui armes vos baut. » 	tant que nos aions troue |qui armes nos baut. 	1075|1076
1094	Lors acueillent lor voie tot a pié 	Et lors acuellent lor uoie. tout a pie. 	1077
1095	et vienent au pont, 	et uienent au pont 	1078
1096	si passent outre 	si passent outre. 	1079
1097|1098	et s’adrecent a I. tertre |par ou li chevalier s’en vont; 	et sadrescent au tertre par ou li cheualiers sen ua.	1080
1099	si n’ont gaires alé 	Si nont gaires ale 	1081
1100	quant il encontrent I. chevalier armé d’unes armes noires 	quant il uoient .i. cheualier arme a unes armes noires. 	1082
1101	qui venoit al pont par I. chemin de travers. 	qui uenoit au pont par .i chemin de de trauers. 	1083
1102|1103	Et quant il voit Lancelot, |si s’areste por ce 	et quant il uoit lanc̃ si sareste 	1084
1104	que bien le conoissoit, 	por ce que bien le quenoissoit. 	1085
1105	si li demande ou il vet ensi a pié tos desammés. « 	Si li demande |ou il ua 	1086|1087
1106	Qui estes vos, sire chevaliers, fet Lancelos, 	Si a pie et ansi desarmes |Qui estes uos fait il sire cheualiers 	1088|1089
1107|1108	qui me demandés |ou je vois ? — Je sui, fet il, I. chevaliers d’estrange païs, 	qui me demandes ou ie uois. Ie sui fait il de cest estrange pais. 	1090
1109	mais molt me merveil de ce 	mais mout me merueil de ce 	1091
1110	que je vos voi ensi aler. » 	que ainsi uos uoi aler. 	1092
1111	Et Lancelos li conte 	et lanc̃. li conte 	1093
