743	car il ama molt mon signor vostre oncle? 	Car il ama molt monseignor uostre pere. 	763
744	et vostre oncle? le rama molt, 	Et uostre pere le rama 	764
745	que onques hom n’ama plus autre. 	tant que onques home nama plus autre. 	765
746	Si vos di por voir 	Si uous di pour uoir. 	766
747	que ce est mes sires Lanceloz del Lac. — Lanceloz ? fait il. 	que ce est misire lancelot del lac. Lanc̃. 	767
748	Ne cuidoie je mie vraiement 	fet il ge quidoie uraiement 	768
749	qu’il fust morz? 	quil fust morz.	769
750	Mais puis qu’il est vis, je creant a Dieu 	Mes puis quil est uis. ge creant a dieu. 	770
751	que jamais ne finerai de chevauchier, 	que iames ne finerai de cheualcher 	771
752	se morz ou pris	se mort ou pris. 	772
753	ou malades ne sui, 	ou malades ne sui. tant	773
754	tant que je l’avrai trové. 	que ie laurai troue. 	774
755	Et quant je le verrai, 	Et quant ge le uerrai 	775
756	si li prierai por l’amor de mon oncle 	si li prierai pour lamour de mon pere 	776
757	qu’il tant ama 	quil tant ama. 	777
758	qu’il me retiengne avec lui 	quil me retiengne auec lui. 	778
759	et me lest aler par les estranges terres cerchier les estranges aventures o lui. 	et me lest aler par les estranges terres cercher les auentures aueuc lui. 	779
760	Et se il ce ne velt, totes voies m’aidera il mielz a conseillier 	Et se il ce ne uelt touteuoies maidera il mielz a conseillier 	780
761	que uns autres ne feroit. » 	que uns autres ne feroit. 	781
762	Atant s’em part del roi Baudemagu 	Atant sempart del roy badem̃.	782
763	et s’en vaît ainsi armez 	et sen uait einssi armez 	783
764	com il estoit 	comme il estoit. 	784
765	qu’il nel fait savoir a cestui ne a cest autre, 	quil nel fet sauoir a cestui na cest autre. 	785
766	ne n’anmainne avec lui escuier ne garçon; 	Ne nemmainne |auec lui escuiier ne garcon.	786|787
767	si se fiert en la forest aprés Lancelot 	Si se fiert en la forest apres lanc̃. 	788
768	et chevauche toute jor ajornee 	Et cheuauche toute iour a iornee 	789
769	qu’il n’ancontre home ne fame 	quil nencontre home ne fame 	790
770	qui noveles li die de ce 	qui nouele li die de ce 	791
771	qu’il quiert.	que il quiert.	792
