990	Mais ce me reconforte molt	mais ce me conforte	648
991|992	que je sai bien|que les damoiseles gaaigneront tant en ma mort	que ie scay bien q̃ les damoiselles gai gneront a ma moit	649
993|994	que jamés nule ne vos requerra d' aide|que vos li faillois tant com il vos remenbre de moi	car iamais nulles ne uoꝰ requerrõt daide q̃ uous neles aidez tant quil uous sauuiẽgne de moy	650
995|996	kar vostre cuers est|si frans	car urẽ cueur est aĩsi frãc	651
997	qu' il ne puet estre sans trop grant merites rendre a totes celes		
998	qui de par moi se reclaiment:		
999|1000	si m' est avis|qu' il m' est molt miels a m' ame de morir	Si mest auiz quil mest mieulx a lame pour loiaulle faire	652
1001|1002	por loialté fere|et por geter de prison	et pour ietter de peril ung	653
1003	si vaillant home comme vos	si uaillant hõme cõment uous	654
1004	que vos fuissiés mors par la desloialté de Meleagan	que se uaus feussies mort par la deslopaulte melleagãt	655
1005	qui en prison vos avoit mis par traïson	qui en prison uous auoit mis	656
1006	Ensi disoit la damoisele molt tendrement plorant	Insi disoit la damoiselle mõlt tendieme it plourant	657
1007	et lors vint Lancelos poignant cele part ou il la vit:	fors uient lancelot poi gnãt celle part	658
1008	si dist a cels	si dist a ceul p	659
1009	qui le tenoient Laissiés la damoisele! —	qui tenoient la damoiselle|lessies la damoiselle	660|661
1010|1011	Por quoi sire fet J|chevaliers armés	pour quoy fait ung cheualier arme	662
1012	qui avant saut le lairons nos	qui deuant estoit|la lesrons ilz	663|664
1013|1014	? —|Por ce fet il	pour ce fait il	665
1015|1016	que vos n' avés droit en li|por fere mal	que uoꝰ naues nul droit a lafaire mourir	666
1017	—		
1018|1019	Si avons fet cil|si grant	si auons fait celuy as ses grãt	667
1020|1021	que nos l' avons atainte de murdre|dont je l' apelai	car nous lauõs actainte de meurdie	668
1022	et ele s' en offri a deffendre		
1023	mais ele ne trova onques		
1024	qui por li en prist escu		
1025	et ce n' est pas mer [ al veille		
1026|1027	que chescuns set bien quele en a desloialment ovré|— De quoi	donc ie fappeloie	669
1028|1029	? fet Lancelos|— De ce fet il	et elle sen offrit a deffendic mes el le ne trouua õques cheualier	670
1030	qu' ele delivra Lancelot	qui pour elle portast escu	671
1031|1032	por Meleagan ocirre son frere|— Se vos fet Lancelos osiés mostrer	⁊ ce nestpas de merueille	672
1033	qu' ele eust fet traïson ne murdre je seroie pres del deffendre	car chascun scait biẽ quelle a deslopaumẽt ouure de quoy fait lancelot	673
1034	—	de oster lancelot de prison pour occire melleagãt son frere A dõc dit lancel ot se uous uoullies dire quelle aist fait traison ou meurdre ie supe prest de prouuer a lencontre|Et pourtant aduises se deffendre le uoulles	674|675
1035|1036	Qui estes vos|? fet cil	Qui estes uous fa t celuy	676
1037	— Uns chevaliers sui fet Lancelos		
		cheua tier suys fait fãcelat	677
1038|1039	qui vieng ceste part|por ceste damoisele deffendre	qui uiens uers ceste part pour deffendre la damoiselle	678
1040	— Par foi fet cil se je voloie il ne m' en covendroit ja combatre	Par ma foy se ie uoulloie il ne men conuendroit ia deffẽdre	679
1041	kar des ier en est ! ele atainte	car des hyer elle estoit attaĩcte	680
1042|1043	puis qu' ele ne pot trover|qui la deffendist	puis quelle ne pouoit deffence trouuec	681
1044|1045	mais je sent ma querele a|si loial	mes ie sens ma dioi cture	682
1046|1047	et si droituriere|qu' il n' a chevalier el monde vers cui je ne l' osaise bien prover au	si lopalle quil npa cher alier eu monde contre	683
1048|1049	? grant droit|que je i ai	qui ie ne losasses uienprouuer	684
1050|1051	— En non Dieu fet Lancelos or i parra|que je sui pres	Eu nõ dieu fait lancel ot ie suys tout piest de la deffendre uers uous	685
1052	que je la desfende vers vos		
1053	— Voire fet cil par mon chief	uoire dist celuy|par mon chief	686|687
1054	et vos en morrois comme traitres	et uous en moures cõment traictre	688
1055	et desloials	⁊ des lopal	689
1056	Lors traient la damoisele loins del feu	Lors est la damoiselle reculee du feu	690
1057|1058	et li chevalier s' entreslongent li uns de l' autre|si s' entrevienent	et les cheualiers se eslongnẽt	691
1059|1060	si tost com li cheval pueent aler|et s' entrefierent des glaives	⁊ puys uiennẽt lun contre laultre tant cõe cheuaulx peuent courre	692
1061	si durement	et sentrefierẽt	693
1062|1063	qu' il les font voler en pieces;|puis s' entrehurtent	si duremẽt q̃les lances uollent en pieces	694
1064	si des cors		
1065	et des visages		
1066|1067	qu' il n' i a celui|qui tos ne soit estordis	mes le cheualier ne se peult tenir en la selle	695
1068|1069	et desconreez|Mais li chevaliers par est	ains uolle ius du cheual	696
1070	si estonés		
1071	qu' il ne se puet tenir en sele ains vole jus del cheval		
1072	et al parchaoir feri li quins del hialme en la terre	et au choir ferit le coing du feaulme a terre	697
1073|1074	si qu' a bien pou|qu' il n' a le col brisié	si q̃ a pou quil na le col brisie	698
1075	Et quant Lancelos a fet son tour	Et quãt lancelotle uoit	699
1076	si descent	si descẽt a pie	700
1077	kar honte li seroit de requerre a cheval celui		
1078	qui est a pié;		
1079	si trait l' espee	et tire son espee	701
1080	et cort sus a celui	et court sus a celuy	702
1081	qui ja se relevoit	qui ia se releuoit	703
1082|1083	si li done par mi le hialme tel cop|qu' il le fet a terre flatir des paumes	si lupdõnt tel coup sur le chief qͥ le fist flattir a terre des palmes	704
1084	et des genols ;	et des genoulz	705
1085|1086	puis recuevre I|autre cop	puis recouure ung autre coup	706
1087	et le fiert	et le fiert	707
1088	si qu' il le fet tot parchaoir	si quil le fait parchoir	708
1089	et le prent par le hialme	apres le prẽt par le heaul me	709
1090|1091	si le traine jusqu' al feu|et le gete dedens	et le traine iusques au feu	710
1092|1093	Et cil estoit|si estordis	si se iette de dẽs	711
1094	et tant avoit perdue la force del cors	et celuy estoit	712
1095	que relever ne se pot	si este urdi quil ne se pouoit remuer	713
1096	si le covint remanoir el feu	si luy conuiẽt demourer au Seconde feu	714
1097	et morir en tel maniere	et mourir en telle maniere	715
1098	Et lors vienent avant cil	Lors uienner ceulx	716
1099	qui le champ gardoient	qui gardoiẽt lechamp	717
1100	si dient a Lancelot	et dient a fance	718
1101	qu' il en a assés fet	lot quil en a asses fait	719
1102	et li rendent la damoisele saine	si luy rendent la damoiselle saine	720
1103	et haitiee	et haictiee	721
1104	et il la fet vestir	⁊ il a fait uestir	722
1105	puis li demande	puis luy demande	723
1106|1107	qu' ele velt|qu' il face mes	que elle ueult plus	724
1108	Sire fet ele	Gire fait elle ie uueil	725
1109	que vos me menés a salveté a mon chastel	que uous me mettes a sauuete en mon chastel	726
1110	Et il dist	et il dist	727
1111	que volentiers:		
1112|1113	si le fet monter|et le conduit jusqu' al chastel ou ele l' ot gardé maint jor	que si fera il uoulẽtiers sy la cõduit au chastel ou elle uoulloit aller	728
1114|1115	Li chastials avoit non Galefort|et seoit sor une petite riviere	et ou elle lauoit garde maint iouret auoit nõ gallasfort	729
1116	si estoit molt aaisiés de totes choses		
1117|1118	et fors a merveille|Et quant Lancelos vint la il ne fet pas a demander se l' en li fist joie	Et quãt lãcelot uint la il ne feist mie a demander se on luy fist grãt chere	730
1119|1120	kar cil del chastel savoient ja bien|que lor dame estoit delivree par I	Car ceulx du chastel sauoient ia bien cõment leur dame estoit del iuree par ung cheualier qͥ auec elle uenoit sp le recheurẽt eõment sil eust este dieu	731
1121	chevalier		
1122	qui o li venoit	et se agenoullerẽt deuant luy	732
1123|1124	Et quant il le virent|si le reçurent a	et crioient tous a une uois	733
1125	si grant joie com se ce fust Damedieu meismes		
1126|1127	et s' agenoillent tuit devant lui|et crioient a une vois tuit ensamble Sire sor tos cels del monde soiés vos bien venus	Gire sur tous ceulx du mõ de uous sopes le bien uenu quy nostee grant deul aues tourne en ioye	734
1128	qui nostre grant duel avés torné en grant joie A tel feste ont laiens Lancelot receu	ielle feste ontleans lancelot receu	735
1129	et quant il ont la damoisele descendue devant son mestre palés	Et quãt il eust cõuoiee la damoyselle ius	736
1130	si s' en volt aler maintenant	ques deuãt son maistre pallais	737
1131|1132	kar il n' estoit mie encore plus de tierce|Mais ele le prist al frain	si sen ueult lãcelot allec mes elle le prĩt au fraĩg	738
1133	et le fist descendre a fine force a	et le fist demourer a foiche|et lup dist	739|740
1134|1135	et dist Par Sainte Crois|vos ne m' eschaperois mie ensi	Tresdoulx cheualier uous ne me eschapperes pas ainsp	741
1136	Lors le commande a desarmer	Cors cõmande quil soit desarme	742
1137|1138	et vaslet saillent avant|por fere son commandement a;	Et uarletz saillent pour faire son cõmandement	743
1139	et tantost com il ot son hialme osté	et tantost quil eust son heaulme oste	744
1140	et ele le conut	si le cõgneust bien	745
1141	si li cort les bras tendus	si lup sault les bras tenduz	746
1142|1143	et le volt baisier en la boche|quant il li guenchist	et le uouloit baisier en la bouche quãt il se destourna	747
1144|1145	et ele li baise la face|et le col	⁊ elle luy baise le col	748
1146	et le menton		
1147	puis que autre chose n' em puet avoir b;		
1148	si plore de pitié	et puys pleure de pitie	749
1149	et li dist Ha gentilx chevaliers tant vos avoie desirré a veoir ains		
1150	que je moreuisse!		
1151	Mais comment l' avez vos		
1152	puis fet	et dist	750
1153|1154	?|Et il li dist Bien Dieu merci	Gentil cheualier tant ie uous auope desire a uoir auant q̃ ie mourusse	751
1155|1156	—|Et ceste part fet ele comment venistes vos	et cõmẽt uenistes ceste part	752
1157	qui avant ier vos en partistes	car auãt hper uous en partistes	753
1158	? — Par foi fet il une grant acheison		
1159	m' i amena		
1160	Si li conte comment		
1161|1162	I|chevalier o unes armes vermeilles l' avoit apelé de traïson a la cort le roi Artu	Par ma fop fait il ung cheualier a unes armes uermeilles ma appelle de traison en la court du rop artus	754
1163	por la mort de Meleagan;	pour la moit de melleag	755
1164	si l' en covient a deffendre en la cort le roi Baudemagu	si men conuient a deffendre en la court du roy bademagus	756
1165|1166	Ha fet ele je sai bien|qui il est	Haa fait elle ie scap bien qͥ il est cest argorindes le roux	757
1167	C' est Argodras li Ros		
1168|1169	et li chevaliers|que vos avés hui ocis	et le cheualier q̃ uoꝰ aues occy	758
1170	et ars estoit ses freres;	et ars estoit son frere	759
1171	si ne sai	sine scay	760
1172	que vos puissiés fere	que puissies faire	761
1173	kar se mes peres set	car se mon pere scait	762
1174|1175	que vos aiés ocis Meleagan [b) je criem|qu' il ne vos face ocirre	que uous aies occis melleagant ie crains quil ne uous fache occire	763
1176	por le grant duel	cõment fait lãcelot	764
1177	qu' il avra des noveles	ne scait il pas encore	765
1178	— Coment	qui se a faĩt	766
1179|1180	? fet Lancelos nel set il mie encore|? — Certes sire nenil;	se maist dieux nennil sait elle	767
1181	si est Meleagans en cest païs aportés plus a de XV	Si est mellcagãt apporte en ce paps	768
1182	jors	xu|iours a passes	769|770
1183|1184	et est el chastel des Illl|Pierres	et est au chastel des quatre pi erres	771
1185	et le gardent iluec	Et le gardent illec	772
1186	si celeement	si celleement	773
1187|1188	que li rois n' en set encore riens:|si en covendra esploitier al plus sagement	que se roy nen scait encores riens: mes dictes mop a	774
1189	que vos porrois		
1190	Mes a		
1191	quant est li jors	quant estle iour	775
1192	que vos vos en devés deffendre	que uous uous deuez deffen dre	776
1193	?		
1194|1195	Et il dist|que c' est le jor de la Magdalaine	Et il dit q̃ cest au iour de la magdalaine	777
1196	Or vos en conseut Diex fet ele	Oruous conseille dieu fait elle:	778
1197|1198	kar j' ai grant poor|que Argodras ne vos face anui par traïson	car iay grant paour q̃ agarindes ne uous sace auoir q̃l	779
1199	— De ce fet il n' aiés ja garde! Tot son pooir en face	que trapson	780
1200	que je n' en avrai ja poor	De ce fait il naiez ia paour	781
1201	Assés parlerent cele nuit de maintes choses a	ssez parlent aelle nuit de plusieurs cho ses	782
1202	et molt firent cil del chastel grant joie de lor dame	⁊ mõlt firẽt ceulx du chasteau grãt feste de lui	783
1203|1204	qu' il cuidoient avoir perdue|et or l' ont saine	⁊ de leur dame quilz cuidoient auoir perdue	784
1205	et haîtie b		
1206	Et al matin	Et au matin	785
1207	si tost com li jors parut cler se leva Lancelos	si tost comment le iour apparut se leua lancelot	786
1208	et se parti de la damoisele	⁊ prĩt congie de la damoiselle	787
1209	quant il fu armés;		
1210	et ele le commande molt a Dieu	Et elle le commanda a dieu	788
1211|1212	et li pria|qu' il s' en revenist par li al repairier;	et lui pria quil reuenist par elle au repairier	789
1213	et il dist	Et il dit	790
1214	que si feroit il s' il pooit	que si feroit il sil pouoit	791
1215	Si se remet en son chemin	Il se met en son chemin	792
1216	et eirre tot le jor jusqu' al vespre	⁊ erre iusq̃s au soir	793
1217|1218	et lors aproche d' une riviere|que l' en apeloit Aglonde	Lors approuche de une riuiere q̃ len appelloit aglondes	794
1219	si en estoit l' eve molt parfonde		
1220	et molt noire		
1221	Et quant il vint pres de l' eve		
1222	si vit trois paveillons tendus pres de la rive;	si uoit trois paueillons tendus pres de la riuiere	795
1223|1224	si en estoit li uns grans|et bials	si en estoit ung grant etblanc	796
1225	et li autre dui estoient moien	⁊ les autres deux estoiẽt noirs	797
1226|1227	Et lors issi del greignor paveillon I|chevaliers tos desarmés	Et lors issist dun pautillõung cheualier tout ar me	798
1228	qui li dist	qui tui dist	799
1229	que bien soit il venus	que bien soit il uenu	800
1230	et il li rent maintenant son salu	Et il lui rent son salut	801
1231	Ha sire fet il vos me samblés chevaliers errans	Beau sire uꝰ sẽ Ilez cheualier errant:	802
1232|1233	et je aim tos cels|qui en tel mestier usent lor vie	⁊ iap me tous ceulx qͥ en telle maniereusent leur uie:	803
1234	kar je meismes sui chevaliers errans	car moy mesmes suis cheualier errant	804
1235	et por ce vos vueil je proier		
1236	que vos herbergiés anuit mes o moi;		
1237	kar se vos passés avant de ci vos ne troverois se forest non		
1238	si salvages		
1239|1240	que vos i porrois tost desvoier|Et il est bien tens de herbergier ce veés vos bien :	Et pour ce quil est tẽpe de se hebergier uous cõseille ie q̃ uous demou trz	805
1241	por ce vos lo		
1242	que vos remanois		
1243|1244	et vos avrois ostel bel|et buen tot a vostre voloir	⁊ uous aurez siostel tout a uostre uoulen te	806
1245	— Bials sire fet Lancelos	Beau sire fait lãcelot ie demoureray	807
1246	puis qu' il vos plest je remaindrai	puis quil uous plaist	808
1247	et por vostre proiere		
1248|1249	et por ce|que vos dites	⁊ que uous dictes	809
1250|1251	que vos estes chevaliers errans|a	que uous estes cheualier errant	810
1252	Lors descent	Lors descent de sonche ual	811
1253	et vaslés saillent des autres paveillons	⁊ uarletz saillent des autres paueillõs	812
1254	si le desarment	si le desarment	813
1255|1256	et li aportent I|mantel de samit legier a afubler	⁊ lui apportent ung manieau de samit pour affubler pour le chault qͥ grant estoit	814
1257	por le chaut	Ei le mainent au grãt paueillon	815
1258|1259	qui grans estoit a;|si le mainent el grant paveillon avec l' autre chevalier	lui	816
1260|1261	Et lors parlerent ensamble|et s' entracointierent	⁊ le cheualier sentreacointerent	817
1262|1263	et demanda li uns a l' autre de son estre|Li chevaliers enquiert a Lancelot	⁊ demãda lun a lautre	818
1264	dont il vient	dont ilz estoient:	819
1265|1266	et ou il vet|et quele aventure le maine	⁊ quelle auanture le menoit	820
1267	si sol	si seul	821
1268	et il li conte une partie de son estre	Et il fui cõpte de son esire une partie	822
1269	et autre l' en çoile e;	⁊ lautre lui en celle:	823
1270|1271	et totes voies li dist|que en la cort al roi Baudemagu voldroit estre	⁊ toutesfois dit il q̃ en la court du rop bademagus uouldroit il estre pour ung cheualier qͥ lauoit appelle de trayson	824
1272	por soi deffendre vers un chevalier	Et ainsi qͥlz parloientlen mist les ta bles	825
1273	qui l' a apelé de traïson	ilz lauent leurs maĩs	826
1274|1275	a En ce|qu' il parloient ensi orent li escuier mise la table	⁊ puis se assient le cheualier	827
1276|1277	si vont laver;|si s' asiet Lancelos	⁊ lancelot:	828
1278	et li chevaliers		
1279|1280	et une damoisele|qui molt ert bele	⁊ une damoiselle moult belle	829
1281	et estoit amie al seignor de laiens;	laquelle estoit amie au cheualier de le|ans	830|831
1282	si mengierent tuit troi ensamble	Si mengerent tous trois enseble:	832
1283	mes cele	mais celle	833
1284	qui Lancelot esgarde ne se puet saoler de lui veoir Kar tant li samble bials	qui lãcelot regarde laisse le boire	834
1285|1286	qu' ele ne prisa onques mes bialté d' ome envers cesti :|si l' esgarde	⁊ le mẽ gier pour la grant beaute q̃ elle uoit en lui	835
1287|1288	si viselment|que tot en laisse le mengier n' a autre chose n' entent	si que a autre chose ne entent	836
1289	fors a lui remirer		
1290	Si ont li escuier osté le premier mes de sor la table c' onques la damoisele n' en tasta ains pensa totes voies	si ont les escuiers ostele premier mes|que õcq̃s la damoiselle nẽ tasta ains pensa a lãcelot:	837|838
1291|1292	Et en cel pensé li descent el cuer une|si grant amor	⁊ en celle pensee lui Partie descẽdoit une tesle amour au cueur q̃ elle apma lancelot oultre q̃ femme ne apma oncq̃s homme	839
1293	qu' ele aime Lancelot outre ce		
1294	que feme n' ama mes home;		
1295|1296	si li est avis|que s' il l' amoit qu'ele seroit beneuree	Ei lui est auiz q̃ sil lapmoit q̃lle se roit trop eureuse	840
1297	Mais ci endroit n' em parole plus li contes lkar ça avant le devisera	Mais cp ẽdroit plus nen par le le comptecar cy aprez le uous deuisera	841
1298	et comment ele l' ama merveillosement	⁊ cõ mẽtelle lapma merueilleusemẽt	842
1299|1300	et comment ele le proia|et la merveille	⁊ comment elle mourũt pource quil la refusa Commẽt lancelot rescouist le frere du theua lier	843
1301	que ses amis en fist	qui lauoit logie	844
1302|1303	quant il sot|qu' ele l' amoit	Etcõmẽt il se deffẽdist cõtre argondes	845
1304	et comment cele morut	⁊ puis alla a la douloureuse tour faire ẽterrer le corps de galle	846
1305	por ce	iiii	847
1306	qu' il la refusa tot ce vos trespassera li [c) contes ci endroit	xx	848
1307|1308	por deviser une aventure|qu' il lor avint el paveillon ou il estoient	xu	849
1309|1310	L|Ci dist li contes que	l E compte dit q̃	850
1311|1312	quant il orent le secont mes eu es vos un chevalier armé d' unes armes vermeilles|qui vint corant par devant le paveillon o grant compaignie de chevaliers	quant ilz eurent eu le second mes uecp ung cheua lier arme de armes uermeilles courant par deuant le paueillon a grant com paignie de cheualiers	851
1313	Et cil as armes vermeilles		
1314|1315	qui devant venoit entre el paveillon a|et voit	et il entra au paucillon	852
1316	I		
1317	escuier		
1318|1319	qui servoit a la table|si estoit freres al chevalier de laiens	⁊ uist ung escuier qͥ seruoit a la table qͥ estoit frere au cheualier de leans	853
1320	Et il cort maintenant cele part		
1321	si le prent par les espaules	Il le prent par les espaulles	854
1322	et le lieve devant lui sor l' arçon de la sele	⁊ le metdeuant lui es arcons de sa selle	855
1323	si s' en torne a tot	si sen ua atout	856
1324	Et quant cil del paveillon voit ce	Et quant celuidu paueil lon uoit ce	857
1325	si crie a Lancelot Ha bials sire je sui mors se cil enporte ensi mon frere	si crie a lancelot|Haa sire ie suis mort se celui emporte mon frere	858|859
1326	kar il l' ocirra s' il n' est secors:	car il loccira sil nest secouru	860
1327	si vos pri		
1328|1329	por Dieu|que vos i metés paine	Si uous prie pour dieu q̃ uoꝰ mettez paine a le secourir	861
1330	Et Lancelos saut de la table	Et lancelot sault hors de la table	862
1331	et demande ses armes	⁊ demande ses armes	863
1332|1333	et I|escuiers vint avant	⁊ una escuier uĩt a lui	864
1334	si li dist Par foi sire vos armes	⁊ lui dist|Par ma foy sireuoz armes emportent il	865|866
1335	et vostre cheval enmainent il ! — Voire fet il		
1336|1337	par mon chief ja|por ce ne remaindra	Par mon chief pour ce ne ne demourra il pas	867
1338	que je nes sieve	que ie ne le suiue	868
1339	Lors vient fors del paveillon	Et lors sault hors du paueillõ	869
1340|1341	et li chevaliers o lui|et il esgarde cels	⁊ le cheualier aueclui Ilz regardent ceulx	870
1342	qui s' en vont		
1343|1344	qui ja avoient passé l' eve par J|pont de fust;	qui sen uont qͥ auoiẽt ia passe leaue par ung pont de fust	871
1345	et Lancelos demande al chevalier s' il remaindra	Lancelot de mande au cheualier sil demourra	872
1346	Sire fet il nenil ains vos ferai compaignie	Gire fait il nẽny ains uous feray compaignie	873
1347	tant que nos aions trové	tant que uous aiez trouue	874
1348	qui armes vos baut	qui armes uous baillera	875
1349|1350	Lors acueillent lor voie tot a pié|et vienent au pont	Lois uiẽnẽt au põt tout a pie	876
1351	si passent outre	et passent oultre	877
1352|1353	et s' adrecent a I|tertre par ou li chevalier s' en vont;	⁊ se adrecent a ung terte par ou les cheualiers uont	878
1354	si n' ont gaires alé	Si ne ont gaires alle	879
1355|1356	quant il encontrent I|chevalier armé d' unes armes noires	quant ilz encontrẽ tung cheualier arme dunes armes notres	880
1357	qui venoit al pont par I		
1358	chemin de travers		
1359|1360	Et quant il voit Lancelot|si s' areste	Quant il uist lancel ot il se arresta pource qͥi le congnoissoit bien	881
1361	por ce		
1362|1363	que bien le conoissoit|si li demande ou il vet ensi a pié tos desammés	⁊ lui demãda ou il alloit ainsi apie tout desarme	882
1364	Qui estes vos sire chevaliers fet Lancelos	Quest ce fait lance	883
1365|1366	qui me demandés ou je vois|? — Je sui fet il I	lot demãdez uous ou ie uois	884
1367|1368	chevaliers Une vieille met Lancelot sur la voie (L )|d' estrange païs	Oy sire	885
1369|1370	mais molt me merveil de ce|que je vos voi ensi aler	si suis ung cheualier destrãge pais qͥ moult me mer ueille de uous uoir aller ainsi	886
1371	Et Lancelos li conte comment il estoit herbergiés	Et lãcelotlui compte commẽt il estoit hehergie:	887
1372|1373	et comment I|chevaliers vint laiens ou il menjoit	⁊ comment ung cheualier uint la ou il mengoit	888
1374|1375	qui prist a force I|vaslet	qui print a force ung uarlet	889
1376	et le mist sor le col de son cheval	et le mist sur le col de son cheual	890
1377|1378	Et encore m' a il plus meffet fet Lancelos|kar cil	Et encores y a il plus fait lancesotcar ceulx	891
1379	qui avec lui vindrent enporterent mes armes	qui auec luy sont empoitẽt mes armes	892
1380	et enmenerent mon cheval a —	et ẽmainent mon cheual	893
1381|1382	Quel guerredon fet cil porroie je atendre de vos se je|por vos me desarmoie	quel guerdon fait celuy pouroie ie auoir de uous se ie me desarmoye	894
1383	et vos bailloie mes armes	et uous baill oie mes armes	895
1384	et mon cheval	et mon che ual	896
1385	? — Certes fet Lancelos tel com vos deviseriés	certes faitlancelot: tel cõme uous deuiseres	897
1386|1387	— Se vos fet il el premier lieu ou je vos troverai armé|por que je soie desarmés me creantés a doner vos armes ¡e vos bailleroie les moies	se fait il au premier lieu ou ie uoꝰ trouueray arme me ꝓmettes abailler uos armes ie uous bailleray les miennes Cer tes fait lã celot	898
1388	— Certes fet Lancelos		
1389	si ferai je	si feray ie pourtãt	899
1390	por que vos ne me truisiés combatant	que uous ne me trouues cõbatant	900
1391|1392	Et cil descent maintenant|si se desarme	et celuy deschent maintenãt sp se desarme	901
1393	et baille a Lancelot tot son hernois	⁊ baille taut son harnois a lãceloi	902
1394	et il s' en appareille	et il sen appareille	903
1395|1396	et monte en son cheval|puis dist a son oste	⁊ mõie sus le cheual	904
1397	qu' il s' en retort; Imes il dist		
1398	que non fera		
1399	Si ferois fet Lancelos a lar je conoistrai bien les armes a celui		
1400	que je vois querant en quelque lieu je les truisse		
1401|1402	Et cil dist|puis qu' il velt s' en retornera:	⁊ faĩt retournet son hoste	905
1403	si s' en vet		
1404	et enmaine o lui le chevalier		
1405	qui molt est liés de ce		
1406|1407	que Lancelos li doit I|guerredon	et prẽt congie de luy	906
1408	Et Lancelos aquelt son chemin aprés cels	lãcelot print son chemin apres ceulx	907
1409|1410	que|? il sieut tant	qui sen uoni tant quil est uenu eu tertre en hault	908
1411	qu' il est venus el tertre en haut		
1412|1413	et lors voit devant lui la forest|que l' en apele la forest des Trois Perilx	et lors uoit deuant lup la foiest des trois perilz	909
1414|1415	et ce|por quoi ele fu ensi apelee devisera bien li contes ça avant	⁊ ce pout quoy elle est ainsy appellee deuiserabiẽ le compte cy en auant	910
1416	Quant il fu amont el tertre	Mant il fust amonlt eu tertre	911
1417	si esgarde devant lui	si regar de deuant luy	912
1418	mais il ne voit nul de cels		
1419	que il queroit		
1420|1421	kar il s' estoient ja ferus en la forest|Et totes voies sieut il les esclos des chevals	et suyst les pas des cheuaulx tant quil uint a lentree de la forest	913
1422	tant que il vient a l' entree de la forest;		
1423	et lors encontre une damoisele tote chenue	et lors encõtra une damoiselle toufe chanue	914
1424	qui chevalchoit molt cointement	qui cheuauchoit mõlt coinctemẽt tourte descheue|lee	915|916
1425	et estoit tote deslie ses treces par ses espaules comme pucele	ses tresches entre ses espaulles comment une pucelle	917
1426|1427	et avoit en son chief l|chapel de roses	⁊ auoit suc son chief ung chapiau de roses	918
1428	kar c' estoit entor la Saint Johan		
1429	Il le salue	il la sallue	919
1430	et ele li dist	et elle luy dist	920
1431	que bone aventure li doinst Diex		
1432|1433	Damoisele fet il me savriés vos a dire|quel part uns chevaliers o unes armes vermeilles s' en vet	que bonne aduãture luy dõnast dieu damoiselle fait il aues uous point ueu passer par cy ung cheua lier a unes armes uermeilles	921
1434|1435	? — En non Diex fet ele je le vos enseigneroie bien se je voloie|— Dites le moi fet il par covent	Eu nom dieu fait elle se ie uoul loie ie uoꝰ lenseigneroie biẽ dictes le moy fait il par tel conuenant	922
1436	que je soie vostre chevaliers el premier lieu ou vos me requerrois	que ie soie uosire cheualier au premier lieu|que uoꝰ me requerres	923|924
1437	— Se vos me creantés fet ele		
1438	que vos me sievrois de	se uous me ꝓmettes q̃ au pre	925
1439|1440	quel hore|que vos en semoigne je le vos enseignerai	mier lieu ou ie uous requesray uoꝰ me aideres ie uous lense: gneray	926
1441	Et cil li creante	et il tuy promet	927
1442|1443	dont il se repenti|puis molt durement tel hore fu	dõc de pups sen repentist	928
1444	Or alés fet ele tot cest chemin		
1445	si li mostre I		
1446	sentier estroit		
1447|1448	qui aloit al travers [d) de la forest|Si ne tornés fet ele de nule part	Oralles fait elle tout ce chemynen trauers de la forest sãs tourner de nulle part	929
1449	et quant vos avrois alé entor demie lieue	Quãt uous aures cheuauche enuiron dempe lieue	930
1450|1451	si verrois delés I|vivier trois paveillons tendus	si uerres de les une riuiere trois pauillons la dedẽs trouueres le cheualier	931
1452	La dedens troverois le chevalier		
1453	que vos querés	que uous demandes	932
1454	que l' en apele Arramant le Gros;	et len lappelle arre|ment le gras	933|934
1455|1456	si le conoistrois a ces enseignes|qu' il a en mi le front II	et le cõgnoistres a telles enseignes quil ha deux playes au frõt	935
1457	plaies		
1458|1459	Or vos en poés aler|mais que vos m' aiés dit vostre nom	or uous en poues aller mes q̃ mayes dist uostre nõ	936
1460|1461	Et il se nome molt a envis|et totes voies li dist	et il se nõme monlt ẽuiz	937
1462|1463	qu' il a non Lancelot del Lac|Alez a Dieu fet ele a	et dist quil a anq̃ lãcelot du lac	938
1464	Atant s' en part		
1465|1466	et s' en vet tot le chemin|qu' ele li avoit enseigné	A tant sen ua lancelot tout le chemyn quelle luy a enseigne	939
1467	si grant aleure com il plus puet del cheval traire		
1468|1469	tant que il atainst les chevaliers|que il sievoit	tant quil attaint le che ualiee	940
1470	Et cil lor i escrie		
1471	si haut	si luyesccie	941
1472	que bien porent oîr		
1473|1474	et maintenant li vient acorant li uns d' eus l' escu al col le lance el poing|et fu armés de totes armes	si haultq̃ bien le peultouie Seconde maintenãt lup uiẽt a lencontre lun de lautre lescu au col la lance au poĩg armes de toutes pieces	942
1475	Et Lancelos le fiert	et lancelot le fiert	943
1476	si que pour le hauberc ne remaint		
1477|1478	qu' il ne li met par mi le cors le fer del glaive|si l' empaint bien com cil	si duremẽt quil luy met le fer du glaiue parmy le coprs	944
1479	qui assés ot		
1480	et cuer		
1481	et force:		
1482	si le porte del cheval a terre	si le porte a terre	945
1483	et retrait son glaive a lui;		
1484|1485	si voit I|autre venir tot appareillié de joster	et uoit ung aultre uenir tout prest de iouster	946
1486	et il nel refuse pas ains li torne le chief del cheval	et il ne le reffuse pas	947
1487	et cil	et celny	948
