786	porque saque de prision atan noble ome Como vos	et por oster de prison|si uaillant home comme uos estes ;	980|981
787	que vos fuerades muerto porla deslealtad de meliangas	que uos fussiez mors par la desloiaute meleagant	982
788|789	que en prision vos tenia|por su gran traiçion	qui uos auoit mis en prison par traison	983
790	e esto deçia la donçella llorando muy dolorosamente	ANsi dissoit la damoisele ml̃t tandrement en plorant	984
791	e lançarote vino	et lors uint lancelot	985
792|793	luego aquella parte|do la donçella tenian	cele part ou il la uit	986
794	e dixo aquel	et dit a ciax	987
795	los que la tenian dexadla donçella	qui la renoient Laissiez la damoisele	988
796	Porque señor dixo vn cauallero	Por qoi sire fait uns cheualiers	989
797	que delante salio la dexaran ellos	qui auant saut por quoi la lairons nous	990
798	Porque dixo lançarote	Por ce fait il	991
799|800	Porque no auedes derecho|Porque la matar	que uous ni auez droit en li faire morir	992
801	si auemos dixo el muy grande	Si auons fait cil|que nos lauons atainte do mudre	993|994
802	ca ella fue acusada de muerte	que nos li meciens sus	995
803	e ella se ofreçio a defender porvn cauallero mas nunca fallo cauallero	et ele sen offri a desfandre|Mais ele ne troua onques	996|997
804	que porella quisiese tomar escudo	cheualier|qui por li enprrist escu	998|999
805	e no es marauilla	et se nest pas m̾ueille	1000
806|807	ca cadavno sabe su deslealtad|e que es Esta deslealtad dixo lançarote	que chascuns set bien comment ele en a erer de coi fait lancelot	1001
808	Que es dixo el Cauallero	Decce fat cil	1002
809	que solto De Prision a lançarote Para matar a meliangas su hermano	que ele deliura lancelot|por ocirre meleagan son frere	1003|1004
810	si vos dixo lançarote osaredes mostrar	Ce uos fait lancelot|le uoliez mostrer	1005|1006
811	que hizo deslealtad o traiçion enlo soltar yo so presto dela defender Quien sodes vos dixo el cauallero vn cauallero dixo Lançarote so	que ele fist traison ne murdre: Ie seroie pret del desfandre|Qui estes uos fait cil	1007|1008
812	que vengo aqui poresta donçella defender	uns cheualiers sui fait cil|Qui uing ceste part por li desfendre	1009|1010
813	Por buena fee dixo el cauallero	Par foi fait cil	1011
814	si yo quisiere no me conbatiria mas sobre esta rrazon	Ce ie uoloie il ne men conuanroit ia conbatre	1012
815	que ayer se cumplio el plazo enque ella se auia de defender mas yo se	Car des ier eu est ele ia atainte|puis que ele ne post trouer	1013|1014
816	que no fallo quien la defendiese mas yo se	qui la desfandist|mais ie sen ma querele	1015|1016
817|818	que ella es|asi enesto desleal	si aloial	1017
819	que no a cauallero enel mundo conquien no me osare conbatir sobre esta Razon	et si a droituriere; quil na cheualier el monde uers cui ie ne lo fasse bien prouer au grant droit|que gi ai	1018|1019
820	ansi me esfuerço enmi gran derecho enel nombre de dios dixo lançarote agora paresçera	EN non dieu fait lancelot|or i parra	1020|1021
821	que yo so presto dela defender de verdad dixo el cauallero porla mi caueza vos moriredes porende	car ie sui pres|que ie la deffande uers uos	1022|1023
		Uoire fait cil	1024
822	como traidor	par mon chief|et uos en morrois come traites	1025|1026
823	e desleal	et desloiax	1027
824	e luego tiraron la donçella del fuego	Lors traient la damoisele ensus del feu	1028
825	e los caualleros se dexaron correr el vno contrael otro	et li cheualier sentͤa longuent li uns de lautre|Si sentreuienuent nent	1029|1030
826	quanto los cauallos los pudieron lleuar	si tost conli cheuaus lor pueent aler	1031
827	e firieronse delas lanças tan fieramente	Si sentrefierent des glaiues|si durement quil les font uoler en pieces	1032|1033
828	asi que las lanças fiçieron bolar en pieças	puis sentrehurtent des cors|et des uisages	1034|1035
829	e toparon envno delos cuerpos	Si que il ni a celui|qui tous ne soit estordis	1036|1037
830	e delos yelmos	et desconrares	1038
831	que el caballero no se pudo tener enla silla ante cayo del caballo en tierra	mais li cheualiers est|Si estordis quil ne se puet tenir en sele ains bale a terre	1039|1040
832	e al caer ouierasele el pesqueço de quebrar	et au parcheoir feri li coins en carre del hiame|Si qua bien pou	1041|1042
833	ca dio de cabeça del yelmo en tierra	que cil na le col brisie|s	1043|1044
834	e quando lançarote torno desçendio	quant lancelot|a fait son cor	1045|1046
835	ca el lo no queria acometer de Cauallo	si descent Car honte li fust de requerre a cheual celui	1047
836	porque el estaua de pie	qui estoit a pie	1048
837	e metio mano al espada	Si trait lespee	1049
838	e fuese parael	et cort sus celui	1050
839	que ya hera leuantado	qui ia ce releuoit	1051
840	e diole tal golpe ençima del yelmo quele fiço dar de manos en tierra	Si li done|si grant cop parmi le hiaume quil le fait uoler a terre des paumes	1052|1053
841|842	e el|que se yua	et des ienos	1054
843	por leuantar diole otro golpe dela espada	Si quil recueure un autre cop	1055
844	que dio	si quil le fait tout parcheoir	1056
845|846	luego conel atordido en tierra|e tomolo Porel yelmo	et lors le prent par le hiaume	1057
847|848	e tiro tan Reçiamente|que selo arranco dela cabeza	et le traine iuscau feu	1058
849	E el finco muy estordido	et le gecte dedens|et ciz estoit	1059|1060
850	e sin fuelgo	si estordiz	1061
851	e asi auia perdido la fuerça del cuerpo	et tant auoit perdu la force dou cors	1062
852	Que se no podia rreboluer	que releuer ne se puet	1063
853|854	e lançarote tomolo porlos braços|e dio conel enel fuego	si le couint remanoir	1064
855	e dexolo ay morir ental manera	et morir en tel maniere	1065
856	e luego vinieron a lançarote los quela guardauan	Lors uiennent auant cil|qui le feu gardoient	1066|1067
857	e dixeronle señor asaz auedes fecho	Si dient a lancelot	1068
858	e	quil auoit assez fait|et li rendent la damoisele sainne	1069|1070
859	los que tenian la donçella traxeronsela delante	et haitie	1071
860	e el fizo la vestir	et il la fait uestir	1072
861	e dixole donçella	pus Li demande|que ele uet	1073|1074
862	que queredes mas	que il face mais	1075
863	que faga señor dixo ella	SIre fait ele	1076
864	que vaiades con migo fasta mi castillo Donçella muy de Grado dixo lançarote	que uos me remenez a mon chastel|et il dit	1077|1078
865	e luego se fueron parael castillo	si fera il|Si la fait monter	1079|1080
866	e aquel castillo auia nombre galeforte	et la conduit iuscau chastel oue ele lauoit garde maint ior|Ciz chastiax auoit non Balefort	1081|1082
867	e estaua ençima devna pequeña Ribera	et seoit sor une petite riuiere	1083
868	e estaua bien asentado de todas partes	Si estoit moult aisiez de totes choses:	1084
869	e fuerte amarauilla	et fors a merueillens	1085
870	e quando lançarote y llego no cale demandar	et quant lancelot|uint la il ne fait pas a demander cil en fist ioie	1086|1087
871|872	si conel fizieron gran alegria|ca los del castillo sabian muy bien	Car cil del chastel sauoien ia bien commen lor dame estoit deliuree par	1088
873	como su señora hera ya librada Porvn cauallero	i|cheualier	1089|1090
874	que auia venido	qui o li uenoit	1091
875	e quando los del castillo los vieron venir a lançarote	et quant il le uirent	1092
876	ansi lo Reçiuieron con gran alegria	Si le resurent a	1093
877	como si la madre de dios Mesma fuese	si grant ioie comme ce fudt diex meismes	1094
878|879	e fincaban los ynojos|por do el venia	et sagenoillent deuant lui par la ou il uenoit	1095
880	e deçian todos avna voz bien venga el buen cauallero sobre todos los omes del mundo	Et crioient a une uois tuit ensanble|Sire sor tous ciax dou monde soiez uous li bien uenus	1096|1097
881	Que nuestro duelo torno en alegria A tal Plazer y a tal alegria fue lançarote rrescebido enel castillo	Car nostre grant duel auez atorne a ioie	1098
882	como vos digo	a tous iors mais	1099
		A tel Ioie out lancelot	1100
883	e desque la donçella desçendio antesu gran palaçio	receut|Et qnt il ot la damoisele descendue deuant son palais	1101|1102
884	luego se quiso yr don lançarote	Si sen uoloit aler maintenant	1103
885	que aun no hera mas de terçia mas ella lo tomo porel freno	Car il niert encore plus de tierce|mais ele le print au franc	1104|1105
886	e lo fiço decender a fina fuerça	et le fist descendre a fine force	1106
887	e dixole	et li dist	1107
888	Por sancta cruz don cauallero vos no me escaparedes	Par foi sire cheualiers ainsi ne meschaperes uos mie	1108
889|890	ansi e|luego lo mando desarmar	et lors li comande a desarmer	1109
891	e los escuderos	et uarles saillent por faire son coumandement|et tantost comme il a oste son hiamre ele le quenoit	1110|1111
892	que y estauan fizieron	Si li cort les bras tandus|et le uet baisier a force en la boche	1112|1113
		Qnͣt il li guenchit ele li baise la boche	1114
893	luego su mandado	et le col|et le menton	1115|1116
894	e luego quele tiraron el yelmo la donzella corrio ael	puis que autre chose nen puet auoir|Si pleure de pitie	1117|1118
895|896	e echole los braços al cuello|e enla faz	et dit ha: gentiz cheualiers tant uos auoie desire a ueoir	1119
897|898	e començo a llorar con piedad|e dixo ay señor	ains	1120
899	quanto vos deseaua ver anteque muriese	que ie morisse|Mais coment lauez uos	1121|1122
900	e como vos a ydo despues	puis fait|que ie ne uos ui	1123|1124
901	que vos vi muy bien dixo lançarote merçed a dios señor dixo la donçella	et il dit moult bien la dieu merci	1125
902|903	como vos auino de venir|asi contraesta parte	Et ceste part fait ele comment uenistes uos	1126
904|905	que aun tan poco|a que vos partistes demi	qui auant ier uos en partites	1127
906|907	por buena fee dixo lançarote|Por buena auentura	Par foi fait il une grant ocoisons mi amena	1128
908	que me auino		
909|910	e luego le Conto|como vn cauallero le Recto de traiçion enla corte del Rey artur Porla muerte de meliangas	Puis li conte coment uns cheualiers a unes armes uermeilles lauoit apele de traisson a la cort le roi artu	1129
911	e heme a defender enla corte del Rey bandemagus ay señor dixo ella yo se quien es cauallero	por la mort de meleagͣ	1130
912	Ca es argodras el Rubio hermano del cauallero	Si li couient a desfandre en la cort le roi bademagu de gorre	1131
913	que agora matastes mas señor no se	Ha; fait ele ie sas bien|qui il est	1132|1133
914|915	que vos faga|ca e miedo	Cest agodras li rous	1134
916|917	que si mi padre sabe|como matastes a meliangas	et li cheualiers cui uos auez ocis	1135
918	que vos faga matar porel gran pesar	et ars hui en cest ior	1136
919	que abra destas nuebas	estoit ses freres	1137
920	como dixo lançarote no lo sabe	Si ne sai	1138
921	ansi me ayude dios dixo ella no maguer	que uos en puissiez faire	1139
922	que a quinze dias	Car ce mes peres cest	1140
923	que an traido aesta tierra el cuerpo de meliangas mas tienenlo enel castillo delas quatro piedras muy encubiertamente quelo no sepa su Padre	que uos auez ocis meleagant mon frere ie crien	1141
924	e ansi vos conuiene de vos encubrir muy sabiamente mas	que il ne uos face ocirre por le grant duel	1142
925	quando es el dia	que il en auoi	1143
926|927	que vos auedes de defender el dia dela magdalena dixo lançarote|si dios me ayude dixo la donçella yo he gran miedo	Coument fait lancelot	1144
928	que vos el faga matar algodras	ne le cest il encore pas	1145
929|930	por Alguna traiçion deso dixo lançarote no ayais Miedo|e el faga todo su poder	Si maist diex fait ele nenil	1146
931|932	Ca yo me guardare deGuisa|Que no aya del pabor Conel ayuda de dios	Si est mell	1147
933	Asi fablaron toda aquella noche de muchas cosas	aporte en cest pais bien a|xu	1148|1149
		iors	1150
		et est el chastel de	1151
		iiii	1152
		pierres	1153
		et le gardent la	1154
		si celeement	1155
		que li rois nen cest encore riens	1156
		si uos en couenra esploitier au plus saigement	1157
		que uos porrois	1158
		Et quant est li iors	1159
		que uos nous en deuez desfandre	1160
		et il dit	1161
934	e Mucho façian gran alegria los del castillo	que cest le ior de la magelainne|Or uas en consaut fait ele diex	1162|1163
		que iai grant paour	1164
935	porque asi auian cobrado a su señora	que agodras ne uous face anui par traison|De ce fait il naiez ia garde tout son pooir en face	1165|1166
		que ie ne le dout pas	1167
		Assez parleren cele nuit de maintes chosez	1168
		et moult firrent cil del chastel grant Ioie de lor dame	1169
936	Que ayudauan ental manera Perder	que il cuidoient auoir perdue|et orlat sainne	1170|1171
937	e enla mañana en	et haitie|Et au matin	1172|1173
938	quanto el dia aparesçio claro se leuanto lançarote	quant li iors aparut biax|et clers se leua launt de son lit	1174|1175
939	e se partio dela donçella	et se parti de la damoisele	1176
940	e des	Quant il fu armez la damoisele comande a dieu	1177
941	que fue armado	et li prie	1178
942	e la acomendo a dios Señor dixo la donçella yo vos Ruego	que il sen reuenist par li au repairier|et il dit	1179|1180
943	Que al tornar vengades	que si feroit il se il puet	1181
944	Por aqui de Grado dixo lançarote	et il se remest en son chemin|et erre iuscau uespre	1182|1183
945	si pudiere	et lors aproche une riuiere|que len apele aglode	1184|1185
946	e luego se metio enel camino	et si en estoit leue parfonde	1186
947	e andubo todo aquel dia porvna rribera ayuso fasta visperas	et moult noire|et quant il uint pres de leue	1187|1188
948	e el agua hera fonda y negra	si uit|iii	1189|1190
949	e desque fue çerca del agua vio tres tiendas çerca dela rribera	pauillons|tandus delez la riuiere	1191|1192
950	e la vna hera muy grande	et en estoit li uns grans	1193
951	e muy fermosa	et biax	1194
952	e las dos heran mas pequeñas	et li autres estoient moien	1195
953	e luego	et lors issi de lun des pauilons uns cheualiers tous armez	1196
954	que ay llego lançarote vio salir dela mayor tienda vn cauallero desarmado quele dixo señor vien vengades	qui li dit|que bien soit il uenus	1197|1198
955	e lançarote le torno sus saludes buen señor dixo el cauallero dela tienda vosme semejades Cauallero andante	et il li rent tout maintenant son salu|ha: Sire uos me sanblez cheualiers errans	1199|1200
956	e porque ya fue tiempo	et ie ain tous seus	1201
957	que yo mesmo fui cauallero andante Ruego vos	qui en tel maniere ussent lor uie|Et ie meismes sui cheualiers errans	1202|1203
958	que esta noche aluerguedes Conmigo	Si uos uoroie prier|que uos herberresiez hui	1204|1205
959	Ca si de aqui partides non fallaredes sino floresta muy yerma	mais auec moi ennuit|Car ce uos passez de ci uos ne trouerois ce fores non	1206|1207
960	e saluaje	si sauuages:	1208
961	que no fallaredes	que uos i porrois moutost desuoier|et il est bien tans de h̾breg᷑	1209|1210
962|963	do aluergar esta noche|e poresto vosloaria	ce ueez uus	1211
964	Que finquedes aqui esta noche	Por ce uos loie|que uus remenois	1212|1213
		et uos aurois ostel	1214
965	e abredes muy buena Posada a toda vuestra voluntad buen señor dixo Lançarote yo fincare	et bel|et bon au ren chois Biax sire fait lancelot des	1215|1216
966	pues vos plaz Porvuestro Amor Pues dezides	que il uos plait ie remendrai por uostre proiere|et	1217|1218
967	Que fuistes cauallero Andante	por ce que uos me dites|que uos estes cheualiers errans con ie sui Ices descent lancel	1219|1220
968	e luego salieron delas tiendas escuderos Quelo desarmaron	et uarles saillent des autres pauillons|si le desarment	1221|1222
969|970	e desque fue desarmado Truxeronle vn manto de xamete|para cubrir Porla calor	et li portent un mantel de samis uermeil legier por le chaut	1223
971	que façia grande	qui grans estoit	1224
		si le mainnent el grant pauillon entre lui	1225
972	e entonçe se entraron el cauallero	et le cheualier|et lors parolent ensanble entre lui	1226|1227
973	e lançarote enla tienda	et ses grans cheualiers|et lancelot	1228|1229
974	e asentaronse	et satracointent	1230
975	e començaron a fablar envno	et demande li uns a lautre de son estre	1231
976	e el cauallero le pregunto	Si demande li cheualiers don il uient	1232
977	e dixo señor	et don il ua	1233
978	que auentura os lleba	et quel auanture le mainne	1234
979	asi solo	si seul	1235
		et il li conte une partie de son estre	1236
980	e lançarote le conto toda su façienda enpero todavia le dixo	et une partie len soile|et totesuoie li dit	1237|1238
981	que yua ala corte del Rey bandemagus aque dixo el cauallero ame defender devn cauallero dixo lançarote	que a la cort bademagu: uodroit estre|por soi desfandre uers un cheualier	1239|1240
982	que me Recto de traiçion	qui apelela de traison	1241
983|984	e ellos|asi fablando entro vn escudero	EN ce quil parloient ensamble	1242
985|986	e puso la mesa|e asentose el cauallero a comer	si ont li escuier misses les tables	1243
987|988	e lançarote|e vna donzella muy fermosa	Si ont laue	1244
989|990	que hera amiga del cauallero mas la donçella en|quanto vido a lançarote	Si ont assis lancelot	1245
991	ansi lo cataua	et le cheualier	1246
992	que no se hartaua delo ver enque lo via tan fermoso	et une damoisele|qui moult estoit bele	1247|1248
993|994	e no cuidaua|que tan fermoso ome pudiese auer enel mundo	et estoit amie au signor de Laiens	1249
995|996	e asi lo estaua catando|que no podia comer	Si mengerent cui troi ensenble	1250
997	que auia el escudero tirado el primero manjar dela mesa	mais cele	1251
998|999	e ella no auia metido vocado enla voca|e la donçella	qui lancelot esgarde ne se puet saouler de lui esgarder	1252
1000	asi lo catando començo a pensar tan fieramente	Car tant li sanble biax:|que ele ne prisa onques	1253|1254
1001	que no hera sino marauilla	mais biaute a ome enuers la soie nule rieu	1255
1002	e ella	Si le regarde	1256
1003	ansi pensando cayo vn amor ensu corazon quelo començo	si uiseument|que tout en laisse le mengier	1257|1258
1004	ansi a amar a lançarote	Na autre chose nentant fors a lui remirer|Si ont li escuier oste le premier mes desus la table	1259|1260
1005	que mas muger podia a ome amar	que onques la damoisele nen tata|ains pance totesuoies	1261|1262
1006	e deçia entresi mesma	et en se panser li dessent une	1263
1007	que si la el quisiese amar	si tresgrant amor|que ele aimme lautre	1264|1265
1008	que se ternia porla mas bien auenturada muger del mundo mas de	outre ce|que fame nemma	1266|1267
1009	como ella amo muy afincadamente a lançarote	mais home|Si li est bien auis	1268|1269
1010	e delas cosas	que ce il lenmoit	1270
1011	que su amigo fiço	que ele seroit bone euree	1271
1012	quando sopo	mais ci endroit nen parole plus li contes|Mais sa auant en la deuine page le uos deuisera il bien	1272|1273
1013	que ella tan desmesuradamjente lo amaua	et coment ele lenma meruilleusement|et coment ele le proia	1274|1275
1014	e de	et la merueille|que ses amis en fist	1276|1277
1015	como ella murio	quant il sot|que ele lemmoit	1278|1279
1016	quando supo	et coument ele morust porce	1280
1017	que lançarote no la queria amar todo lo dexa aqui el Cuento de contar	que il la refasa|Tout ce nos trespasera li contes ci endroit	1281|1282
1018	Por contar vna auentura	por deuiser une auanture	1283
1019	que les auino enla tienda	qui lor auint el pauillon	1284
1020|1021	do estauan comiendo Dize el cuento|que ellos estando comiendo	OR dit li contes	1285
1022|1023	asi como vos digo he aqui|por do viene	que quant il orrent le secont mes eu	1286
1024	por antela tienda vn cauallero convnas armas vermejas con gran conpaña de caualleros	E uous un cheualier arme a unes armes uermeilles|et uuit acorant par deuant le pauillon o grant compangnie de cheualiers	1287|1288
1025	e el Cauallero delas armas vermejas	et ciz as armes uermeilles	1289
1026	que delante venia entro enla tienda	qui deuant uenoit: entra el pauillon	1290
1027	e vio vn escudero	et uoit un escuier	1291
1028	que seruia antela mesa	qui seruoit a la table	1292
1029	e el cauallero enque lo vido fue contra el	et estoit freres au cheualier de laiens|et il cort maintenant cele part	1293|1294
1030	e tomolo porlos braços	et le prant as espaules	1295
1031	e pusolo antesi sobre el cuello del cauallo	et le trait deuant lui sor larson de sa cele	1296
1032	e salio conel dela tienda	Si sen torne atant	1297
1033	e el cauallero quelo vio	et quant cil del pauillon uoit ce:	1298
1034|1035	ansi lleuar començo a dar vozes a lançarote ay señor muerto so|si asi me lleba a aquel escudero mi hermano	Si crie a lancelot a biax sire ie sui mors ce ciz en porte mon frere	1299
1036	Ca lo matara	Car il locirra ia	1300
1037	si lo no acorredes	ce i nest cecorus	1301
1038|1039	e porende vos Ruego|por dios	Si uous pri por dieu	1302
1040	que me ayudedes alo cobrar	que uos metes painne en lui rauoir	1303
1041|1042	e lançarote salio|luego dela mesa	Et lancelot saut de la table	1304
1043	e pidio sus armas a vn su escudero	et demande ses armes|et uns escuiers saut auaut	1305|1306
1044	Que y estaua le dixo señor	si li dist|Par foi sire	1307|1308
1045	Por buena fee el cauallero vos a hecho llebar vuestras armas	et uos armes|et uostre cheual enmainnent il	1309|1310
1046	e vuestro cauallo pormi cabeza dixo lançarote ni	uoire fait cil: par mon chief iaporte ne remandra	1311
1047	por eso non fincara quelo non siga	que ie nes sieue	1312
1048	e luego salio lançarote dela tienda	Lors uient fors del pauillon|et li cheualiers o lui	1313|1314
1049	e el cauallero conel	et regardent cex	1315
1050	e vieron yr los caualleros pasando el agua Porvna puente de madero señor dixo lançarote al cauallero fincad vos aqui no fare dixo el mas antes yre con vos	qui sen uont|qui ia auoient passe leue par	1316|1317
1051	fasta que falledes quien vos de armas	i|poncel de fust	1318|1319
1052	e cauallo enque sigades el cauallero	et lancelot|demande au cheualier ce il remaindra	1320|1321
1053	Luego se començaron de yr	Sire fait cil non	1322
1054	e andubieron tanto fastaque llegaron ala puente de madera	ains uos ferai compangnie|tant que nos aions troue	1323|1324
		qui armes nos baut	1325
1055	e pasaronla	Et lors acuellent lor uoie|tout a pie	1326|1327
1056	e fueronse contravn otero	et uienent au pont|si passent outre	1328|1329
1057	Por do los caualleros se yuan	et sadrescent au tertre par ou li cheualiers sen ua|Si nont gaires ale	1330|1331
1058	e lançarote	quant il uoient|i	1332|1333
1059	e el cauallero fueron tanto enpos ellos fastaque encontraron vn cauallero armado devnas armas negras	cheualier arme a unes armes noires	1334
1060	que venia ala puente porvn sendero pequeño altrabes	qui uenoit au pont par|i chemin de de trauers	1335|1336
1061	e quando el vio a lançarote	et quant il uoit lancelot	1337
1062	luego lo conoçio	si sareste	1338
1063	e estovo quedo fastaque llego	por ce que bien le quenoissoit	1339
1064|1065	e dixole señor|do ydes	Si li demande ou il ua	1340
1066	asi de pie	Si a pie	1341
1067	e desarmado	et ansi desarmes	1342
1068	e quien sodes vos dixo lançarote yo so dixo el vn cauallero destraña tierra	Qui estes uos fait il sire cheualiers|qui me demandes ou ie uois	1343|1344
1069	que mucho me marauillo	Ie sui fait il de cest estrange pais	1345
1070|1071	porque vos veo yr|asi e apie	mais moult me merueil de ce	1346
1072	e lançarote lo conoçio	que ainsi uos uoi aler|et lancelot	1347|1348
1073|1074	e començole a contar|como el cauallero lo aluergara	li conte comment il estoit ainsi herbregiez	1349
1075	e como el otro les llebo el escudero	et coment li cheualiers enporte lescuier|et encor ma il plus mesfait fait fait lanceloz	1350|1351
1076	que ala mesa seruia afuerça ençima del cauallo	Car cil	1352
1077	e como le fiço llebar sus armas	qui auec lui uindrent enportent mes armes|et en mainnent mon cheual	1353|1354
1078|1079	Que galardon me daredes dixo el cauallero|si vos diese mis armas	Quel guerredon porroi ge atandre de uus se ie uos bailloie mes armes	1355
1080	e mi cauallo porçierto dixo lançarote tal qual vos supieredes deuisar	et mon cheual|Certes fait lancelot	1356|1357
1081	si vos me juraredes dixo el Cauallero	tel com uous deuiserois|Ce uous fait cil me creantes	1358|1359
1082|1083	que enel primer lugar|que vos fallare armado	que el premier lieu ou ie uos troueroie arme	1360
1084	e yo fuere desarmado me dedes vuestras armas yo vos dare estas mis armas	puis que ie fusse desarmes me donriez uos armes|le uous bailleroie les moiees	1361|1362
1085	e mi cauallo Muy de grado dixo lançarote ental	Certes fait cil|si ferai ge	1363|1364
1086	que me non falledes conuatiendo	puis que uos ne me trussiez conbatant	1365
1087|1088	e luego selo juro|entonçe desçendio el cauallero desu cauallo	et cil descent maintenant	1366
1089	e desarmose	si se desarme	1367
1090|1091	e dio todas sus armas|e su Cauallo a Lançarote	et baille a lancelot son harnois	1368
1092	e Lançarote se armo	et il sarme	1369
1093	e subio enel cauallo	et monte en son cheual	1370
1094	e dixo asu huesped	Puis dit a son oste quil sen retort|et il dit	1371|1372
1095	que se tornase No fare dixo el huesped	que non fera	1373
1096	si faredes dixo lançarote	Si ferois fait lancelot	1374
1097	que yo conoçere vien el cauallero enlas armas	Car ie quenoistrai bien ciax as armes|que ie uois querant en	1375|1376
1098	que lleba en qualquier lugar	quel que lieu|que ie les truisse	1377|1378
1099	que el vaya yo me tornare dixo el huesped	et cil dit|puis quil le ueit il sen retornera	1379|1380
1100	pues vos plaz	Si sen ua	1381
1101|1102	E luego se torno|e llebo consigo el cauallero quelas armas auia dado a lançarote	et enmainne le cheualier auecque lui	1382
1103	que yua muy alegre de aquel	qui moult est liez de ce	1383
1104	lo que lançarote le auia prometido	que lancelot li doit guerredoner	1384
1105	e lançarote se fue porel camino enpos el cauallero	Et lancelot aquiet son chemin apres ciax	1385
1106	e andubo tanto	que il sieut	1386
1107	fasta que paso porel otero	tant que il est uenus el haut tertre	1387
1108|1109	e llego avna floresta|que llamauan la floresta delos tres pilares	et lors uoit deuant lui la forest des trois perilx	1388
1110|1111	e porque fue ella|asi llamada este cuento lo deuisara aca adelante	et ce porquoi ele fu ainsi apelee ce deuissera li contes sa auant	1389
1112	Quando el llego ala floresta	Quant lancelot|fu amon el tertre	1390|1391
1113	e no vido aquel enpos quien yua	si regarde|Mais il ne uoit deuant lui nus de ciax	1392|1393
		que il guiert	1394
1114	e fue	Car il cestoient ia feru en la forest|et totesuoiez sieut il les escloz des cheuaus	1395|1396
1115	entonçe porende muy triste	tant que il uient en lentree	1397
1116	entonçe encontro vna donçella envn muy fermoso palafren	et lors encontre une dame tote chenuee|qui cheuauchyt mlt coitement	1398|1399
1117	que hera toda cana	et ert tote desliie	1400
1118|1119	e lleuaua los cauellos tendidos porlas espaldas|como si fuese muy moça	ses tresces par ses espaules comme pucele	1401
1120	e traia vn capillejo de Rosas enla cabeça	et auoit en son chief un chapelat de rosez	1402
1121|1122	Ca hera|entonçe por sant juan	Car cestoit Entor la feste saint iehen	1403
1123	e lançarote lo saluo	Il la salue|et ele li dist	1404|1405
		que bone auauture li doint diex	1406
1124	e ella lo torno sus saludes Donçella dixo lançarote saberme yades enseñar	Dame fait lancelot|me saurrez uos adire	1407|1408
1125	por do va vn Cauallero devnas armas bermejas	quel part uns cheualiers a unes armes uermeilles sen ua	1409
1126	Por dios dixo ella yo voslo enseñare bien	En nodieu fait ele ie le uos ensangneroie bien ce ie uoloie	1410
1127	si quisiere dezidme dixo lançarote	Dites le moi fut il par couent	1411
1128|1129	Por tal conuenençia|que yo sea vuestro cauallero enel Primer lugar	que ie soie uostres cheualiers el premier lieu ou ie buos trouerai	1412
1130	que me rrequerades Si vosme jurades dixo la donçella	Se uous me uoles creanter	1413
1131	que vayades conmigo	que uos me siere de	1414
1132	luego enla ora	quel hore	1415
1133	que vos llamare yo voslo mostrare	que ie uus en semongne ; ie le uos en sangnerai	1416
1134	e lanzarote lo juro	et il li creante|dont il se repanti	1417|1418
1135	luego donde el se arrepintio despues muy duramente tal ora fue Vos yredes poreste camino dixo la donzella	puis moult durement tel hore fu|Or uos en alez fait ele par ci	1419|1420
		si li mostre	1421
		i	1422
1136	fasta que falledes vn sendero atrauieso dela floresta	estroit santier|qui aloit outre uers de la forest	1423|1424
1137	e entonçe tomaredes aquel sendero	Si ne tornez de nule part|et quant uos aures ale entor demie lieue :	1425|1426
1138	e desque hubieredes porel andado	si uerres delez|i	1427|1428
1139	quanto vna legua fallaredes antevn nogal tres tiendas Armadas	uanier aux pauillons tandus	1429
1140	e enla vna dellas fallaredes el Cauallero	La dedens troueres le cheualier	1430
1141	que buscades aque llaman aramante el grueso	que uos queres|que len apele arramant le gros	1431|1432
1142	e vos lo conoçeredes porestas señales en medio dela frente ados llagas agora vos podedes yr mas anteme deçid	Si le quenoistres a ses ansangnes quil a el fronc	1433
1143	como auedes nombre	ii|plaieez	1434|1435
1144	e el se nombro mucho amidos	Or uos en poez aler|mais que uos mauez dit uostre non	1436|1437
1145	e dixo yo he nombre Lançarote del lago Lançarote se partio	et il se nome moult a enuiz|et totesuoiez dit il quil a non lancelot del lac	1438|1439
1146	luego dela donçella	si sen part atant	1440
1147	e fuese Porel camino	et sen ua tout le chemin	1441
1148	que ella hauia mostrado	que cele li auoit ensangnie	1442
1149|1150	e yua tan apriesa|quanto el cauallo podia andar	Si grant aleure comme il puet del cheual traire	1443
1151|1152	e andubo|asi fasta	Et tantost ataint les cheualiers	1444
1153	que alcanço los caualleros depos quien yba	que il suoit	1445
1154	e el les començo a dar vozes de	et il les escrie|si haut	1446|1447
1155|1156	quanto vido|que le podian oyr	que bien le pueent entandre	1448
1157	e luego vino contrael vno delos caualleros el escudo al cuello	et maintenant li uient acorant li uns daus lescu au col la lance el poing	1449
1158	e la lança enla mano armado de todas armas	et fu armes de toutes armes	1450
1159	e lançarote lo yryo	et lancelot le fiert	1451
1160	asi tan duramente	si que por le haubert ne remaint:	1452
1161	que porel escudo ni porla loriga no finco quele no metiese la lança pormedio del cuerpo	que il ne li meste parmi le cors|et le fer	1453|1454
1162	e dio conel gran cayda en tierra Como	et la glauie|Si lenpant bien comme cil	1455|1456
1163	aquel que hera de Gran fuerça	qui auoit assez cuer	1457
